national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Wrangell-St. Elias National Park & Preserve Visitor Center,"We stopped at the visitors center for lunch on our way from Valdez to Whitehorse. We had been seeing the views of the park especially the peaks of Wrangell and St Elias for quite a ways along the Richardson Highway before we stopped in. Walked a ways down from the center and had lunch at a picnic table with incredible views.The visitors center has an overview of the park, the largest in the US, along with restroom facilities. No restaurants so be sure to bring some picnic stuff with you.","October 21, 2018",Beautiful,101,"Valhalla, New York",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"We stopped on our way to Valdez. The Visitor Center seemed relatively new. On a tight schedule, we took a very short trail for some great views. I liked the seeing the fish wheel.","September 25, 2018",Stop here,47,"Sacramento, California",5
Wrangell-St. Elias National Park & Preserve Visitor Center,We were lucky to first stop in the visitor center before entering the national park. We got good advice on the road conditions and on top a CD with information on the McCarthy road to play when driving. The children loved this extra information and we played it again in reverse order when driving back from McCarthy. The Rangers were very friendly as they took time to inform us very well and help the children with their Junior Ranger Program. ,"September 14, 2018",Very good information,29,"Scherpenheuvel, Belgium",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"You'll want to stop here first to get a map and helpful tips. This us a nice center, even has coffee for the journey.Restrooms available. No food service here","September 1, 2018",Visitor center very helpful,14,"El Cajon, California",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"Our two visits to the park have been enjoyable. The hands-on part of the center is informative, and it can be done in a reasonable amount of time. It is also very informative. The rangers were occupied while we were in the center, but we were fortunate enough to hear them at the Copper River Lodge. Don't miss an opportunity to hear them present information on the park.","August 15, 2018",Breathtaking Scenery,14,Tennessee,5
Wrangell-St. Elias National Park & Preserve Visitor Center,"We loved this Visitor Center and area; it all looks new. The ranger at the Visitor Center was excellent and instructive with our grandkids and their working on their Junior Ranger workbooks. Unfortunately I don’t remember her name, but she had previously been in Maine at Acadia NP. What a great National Park representative! The area is like a campus with different buildings for different purposes.The movie “Crown of the Continent” is good and the theatre is lovely.The Ahtna Cultural Center is very well done. There was no staff person in that building, but we learned a lot from the superb displays.The museum building with displays entranced our grandkids longer than we expected. We all learned.The Boreal Forest trail was easy. Consider applying insect repellent.The views of the surrounding mountains are truly breathtaking.There are many beautiful picnic tables around. We enjoyed our dinner there before making sure we were off the grounds by the 6:30 pm gate closing.","August 7, 2018",Loved this Park,548,"Dallas, Texas",5
Wrangell-St. Elias National Park & Preserve Visitor Center,This is a very remote National Park. It is beautiful with great views of two mountains. We only went the visitor center which had a great wealth of information. This is the only national park we have been to that closes its gate at 6 PM. This is well worth a stop.,"July 18, 2018",Remote and Beautiful,135,"Reading, Pennsylvania",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"We stayed for 2 nights at the Princess Copper River lodge. The scenery is amazing and the park is massive, the biggest one in the entire National Park system. Well worth a visit.","June 17, 2018",Unbelievable Scenery!,83,"Hagerstown, Maryland",5
Wrangell-St. Elias National Park & Preserve Visitor Center,I’m in Alaska fininshing up going to all the National Parks. Wrangell-St. Elias is my 56th Park and it didn’t disappoint. The mountains are huge and the land isn’t spoiled. I never saw one piece of trash on the ground. If you are thinking about going to this park go for it it’s awesome.,"May 21, 2018",Amazing National Park,105,"San Clemente, California",5
Wrangell-St. Elias National Park & Preserve Visitor Center,One of the largest national parks.and worth a visit. Watch the short movie and take a moment to listen to the ranger explain the different mountain ranges and the old copper mine.,"May 19, 2018",Quite interesting,109,"Kansas City, Missouri",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"While there are many of us who delight in the rugged trek into some of the nation's beautiful national parks, other can enjoy the sight from the air. Flying into Anchorage, Alaska from Chicago or from Anchorage to Kotzebue takes your plane directly over one of the most beautiful areas in Alaska. I'd recommend the flight in mid-May when there is still plenty of snow. You'll see glaciers, lateral moraines, and simply breath-taking scenery. Ask a stewardess to inform you when you reach the edge of the park and then start snapping pictures!","May 14, 2018",One of the Parks to Flight-see,366,"Dubuque, Iowa",5
Wrangell-St. Elias National Park & Preserve Visitor Center,We only had a little time to spend at Wrangell-St Elais. We took in the exhibits and walked the trail at the visitor's center. We plan on spending more time here the next time we're in the area. What we saw is beautiful but apparently there is quite a bit more.,"February 5, 2018",Need more time to see this park,244,"Bowling Green, Kentucky",5
Wrangell-St. Elias National Park & Preserve Visitor Center,We were driving from Valdez to Glenallen. We drove to Chitina and then for another 2 hours or so. Turned around and came all the way back up to the visitor center. That is pretty much all we did in the park other than the visitor center and a short hike.,"December 30, 2017",Short visit to a huge park,112,"Athens, Tennessee",3
Wrangell-St. Elias National Park & Preserve Visitor Center,My husband and I were driving from Matanuska to Chitna and stopped here on the way. It was a great place to stop. Nice visitor's center with loads of info and the movie was very informative. We also had a picnic lunch at the picnic tables outside.,"December 9, 2017",Nice place to stop good movie,22,,4
Wrangell-St. Elias National Park & Preserve Visitor Center,We made it as far as the visitor center. The park is immense and we were traveling from Fairbanks to Valdez. The center has great exhibits that provide an overview of what we might see if we went to the interior of the park. Just did not have time to go off reading from the highway.,"November 21, 2017",We made it as far as the visitor center,622,"Camarillo, California",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"It's such an immense place, that you need a plan before you go. We headed for McCarthy and the Kennicott Mine and had a great trip. We parked our RV at McCarthy for the night and saw the northern lights. The road to McCarthy is pretty sketchy--rough and narrow. It's doable in an rv or a rental car, at least if there's no snow and you take it easy. ","October 19, 2017",Huge and Spectacular,91,"Saint Paul, Minnesota",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"My wife and I visited the center while staying at the Princess Copper River Wilderness Lodge prior to our drive to Valdez for the Columbia Glacier Cruise. As others have pointed out, the Visitor's Center is far away from the actual park/preserve and only about 10 miles south of Glenallen right off the main highway.There are several displays, information on animal tracks and wildflowers and an excellent exhibit hall with great displays and informative plaques. The center talks about the geological and anthropological history of the area from ancient peoples to 20th-century miners - very comprehensive.There is a fairly short walking loop starting at the visitors center, the boreal forest loop, and it is a nice walk. When we were there the walk down to the bluffs was cordoned off. I wish we had more time so we could have taken the drive to get into the actual park - maybe next time. I would definitely recommend stopping here before going into the actual park if that is your destination.","September 30, 2017",Nice visitor center with very informative displays!,274,"Aurora, Colorado",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"The day at the park could not be better. We took a bus at Chitina airport, which left us on the pedestrian bridge after touring the McCarthy Road. We walked to McCarthy, we took a turn and in a Van we approached Kennecott, we visited the Mines, we returned to McCarthy, we took a small plane, that took us to see the glaciers of the park and we ended the day in Chitina Airport. It was a perfect day.","August 15, 2017",Unbeatable day out in Wrangell-St. Elias National Park and Preserve,49,"Madrid, Spain",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"The Visitor's Center is far away from the actual park/preserve. I got there early and waited for a ranger to unlock the gate to the parking lot at 9am. I stayed at the center to look at the displays, read some of the animal tracks and wildflowers, and go next door to the exhibit hall. The center talks about the geological and anthropological history of the area. From ancient peoples to 20th-century miners, this covers it all. The couch was comfortable to sit in.I also did the boreal forest loop, although the walk down to the bluffs was cordoned off.The ranger was very informative and friendly. She let me use the employee sink to fill up my gallon jugs (water for my dogs), and gave me an audio CD she recommended I listen to while touring the northern part of the park. That tape came in very handy to know more about that area. (Afterwards I returned the audio disk to the ranger station there to be reused for the next visitor) There is also a small book and t-shirt section here.","July 19, 2017",Highly recommend you stop here first before entering the park,182,"Sierra Vista, Arizona",5
Wrangell-St. Elias National Park & Preserve Visitor Center, This is unlike any park that we have traveled too ! First the visitor center is not close to the park itself area if your heading into the Copper Mining Town - it's another 4-5 hour drive over a uncared for dirt road to a bridge where you park and walk over to the park area !  Only foot traffic and shuttle service to get to the mine! Tour is $28 @ well worth the money !  THIS IS NOT FOR A HANDICAP PERSON OR ONE THAT HAS WALKING ISSUES ! THERE ARE NO HANDICAP ACCESSIBLE AREAS - if you do have your own electric scooter - you can not get it too the town - it's 5 miles from the bridge on a very soft dirt road !  I myself a handicap person with walking issues did walk across the bridge took the shuttle into the info center where they dropped us off but everything is very hilly - including bathrooms are down a steep hill !  The main attraction is the copper mine which is a 13 story building with stairs ! AND ITS WAS STEEP EVEN FOR THE REST OF THE FAMILY !  The attraction itself if you can walk is wonderful but if your not you'll end up sitting on the bench in front of gift store for about 3-4 hours waiting for the rest to finish ! ,"July 11, 2017",Allow plenty of time ! ,301,"Lake Wales, Florida",4
Wrangell-St. Elias National Park & Preserve Visitor Center,We had the chance during our trip to spend two days in this park. It was amazing. We had a camper from CruiseAmerica and found a place directly at the river. We had a BBQ in the evening with a great sunset. The next day we do some hiking in the park. We love it. The next time we spend some days more there and go deeper into the park because then landscape is so overwhelming.,"July 11, 2017",We will come back,6,"Berlin, Germany",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"Once we were inside America's largest National Park, it's difficult to imagine that people were active in this region more than 8000 years ago. Our first stop was the visitor center 10 miles south of Glenallen. There we watched an informative movie about the parks history, beautiful Sibbett and got maps and information from the Ranger. Our 33 mile excursion via paved road into Chitina was our only drive within the park and unimpressive. We decided against the 60 mile gravel road trip into McCarthy at 5 PM, even though we are in ""the land of the midnight sun""","July 5, 2017",Nice Visitor Center,415,"Cardiff-by-the-Sea, California",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"Given how remote this park is, I was surprised to find such a great visitor's center. There are multiple buildings with displays about the park, a theater, gift shop, and restrooms. Rangers are staffed in the main building to answer any questions.","July 4, 2017",Great visitor's center for such a remote park,97,"New York City, New York",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"Exhibits, nature trails, park film, bookstore, and ranger programs are located here in multiple buildings, as well as the Park Newspaper being available. We took a short ranger-guided nature hike and learned a bit about the Park, the wildlife and plants. Another ranger outlined the Park's history and geography in one of the exhibits.","June 22, 2017",Orientation to the Park,230,So. California,5
Wrangell-St. Elias National Park & Preserve Visitor Center,"The visitor center for Wrangell-St. Elias National Park probably covers a few acres, out of the 13,000,000 in the entire park (the largest in the U.S.). It is very nicely appointed, and several additional buildings house exhibits and a theater for a well done movie about the park. The bad news is that this park isn't for short-timers. There are only 2 short roads into the park; the rest is 100% pure wilderness. Tons of glaciers here, and if you do take the road that goes into Kennicott (a once bustling copper mine now in the park's interior), you can stand on a glacier and get a good idea on how massive these beasts can be. If you are going to Valdez, this means you'll be in the area of the park and it's well worth your time to go see. Just don't expect to make it an in-out trip if you want to experience anything. This is a thinking persons park, not an attraction. One negative: many people see the park via airplane tours over the glaciers. While many pilots make their livelihood out of this endeavor, for those on the ground who have to listen to then roar above, it is disconcerting. ","June 22, 2017",WOW!,53,"Cincinnati, Ohio",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"Wrangell-St. Elias is a huge park; it is six times the size of Yellowstone.The majority of it is mountains and glaciers. The park has very limited road access. The McCarthy Road and the Nabesna Road are the only roads that will actually lead you inside the park. This visitors center on the Richardson Highway is the easiest way to get a flavor of the park. They offer displays and movies that explain the natural history of the park. Guided tours are offered around the visitor center to point out the plants and trees native to the park. One building houses the Ahtna Cultural Center. The Ahtna are the people native to the area before Europeans showed up. The center has great examples of clothing, fishing and hunting gear, and explains how these people lived. Unfortunately, the building open schedule can be somewhat random.","June 7, 2017",A tiny slice of a huge park,50,Minnesota,5
Wrangell-St. Elias National Park & Preserve Visitor Center,"The scenery is lovely. We walked Boreal Forest Loop and the Copper River Bluff Loop. Neither were difficult.The ranger's coyote talk was quite interesting, as were the overview movie and the displays. There was nowhere to buy food. There was coffee at the Visitors Centre for a donation, but there was no milk.The worst part was that the Ahtna Cultural Centre was not open.","January 30, 2017",Don't go on Sunday!,27,"Yass, Australia",3
Wrangell-St. Elias National Park & Preserve Visitor Center,"There were some interesting things at the visitors center, but at least one building was not even open when we visited. But it was worth a stop. Nice little shop on the grounds as well.","November 5, 2016",Nice visitors center,26,"Saint Clair Shores, Michigan",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"The visitor center itself is fairly small. An informative movie is shown in another building. We didn't get to see the Cultural Center. Although the sign gave hours when it would be open, it wasn't. Ranger programs are given in the evenings at the Copper Center Princess Lodge. It was worth making the effort to get to these. It's also worth taking the Kennecott Shuttle further into the park so you can see the old mining town.","October 22, 2016",Informative Visitor Center,29,"Manchester, New Hampshire",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"It is a large centre spread over several buildings, including the Athena Cultural Centre and several easy, short walks along the Cooper River. There are hourly screenings of a nice little video about the park in a comfortable theatre. We were lucky enough to call in on a fine, sunny day so could clearly view some of the big impressive mountains of the park. Allow plenty of time to fully take advantage of all that the centre has to offer.","October 19, 2016",Interesting and informative,121,"Queensland, Australia",4
Wrangell-St. Elias National Park & Preserve Visitor Center,The largest national park in the United States! Land of fire and ice. Volcanoes and glaciers. Breathtaking views! I'm already planning to go back and do some more exploring.,"October 2, 2016",Amazing!,8,,5
Wrangell-St. Elias National Park & Preserve Visitor Center,"Set on the edge of the national park the Wrangell St.Elias NP Visitor Centre was set in lovely grounds. It was clean and airy. The staff were knowledgeable, helpful and friendly. Good movie detailing the area. Only disappointment was it was a cloudy day so nearby views of the mountains in the distance were obscured","September 25, 2016",Good Insight,135,"Luton, United Kingdom",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"Beautiful visitor center and grounds. Informative 15-20 minute movie details history of the area. Staff was helpful and friendly. Presentation given regarding the Icy Bay slide on October 17, 2015. 200 million tons of rock slid into the bay in less than 60 seconds! The displaced water generated a wave that sheared alders more than 500 feet up on a hillside across from the slide.","September 12, 2016",Well-worth the stop.,33,"Prescott, Arizona",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"Informative displays and movie. Helpful personnel. Clean, well-maintained center. Plan on 1-2 hours to see everything. If the film doesn't start on time, find a ranger. Sometimes they don't realize people are in the theater waiting.","September 9, 2016",A Must-See Stop,52,"Battle Ground, Washington",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"The visitor center, accessible by shuttle, is definitely worth seeing and can be done in an hour or two They've got some nice hands-on exhibits of animal furs, scat and bones, and some easy trails around the property. There's also a native Alaska heritage center, but it was closed on Sunday when we were there. To really see the park, you need a vehicle and a lot of time.","September 6, 2016",Huge park off the beaten path,57,"St. Petersburg, Florida",5
Wrangell-St. Elias National Park & Preserve Visitor Center,We took a flight seeing tour to get closer to the Mountains in the park. It was unbelievable. The skies were clear and the scenery was awesome. Highly recommend the flight seeing tour that Wrangell Mountain Air offers. ,"September 5, 2016",Awesome place!,160,"Bentonville, Arkansas",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"H-U-G-E park, refuge, mountains, volcanoes, glaciers and a fairly small visitors center. Off the well traveled tourist routes this place has astounding views and has statistics that are awesome (largest national park-5 Yellowstones would fit in it, half the highest peaks in North America in it, etc). Under visited and under appreciated wilderness marvel. FREE entry. ","August 19, 2016",A secret gem,222,"Fairfax, Virginia",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"Just amazing. As large as six Yosemites and the largest national park in the nation. Looking out from the McCarthy road and seeing forest, mountains, and water (rivers, lakes, marshes) all the way to the horizon. So beautiful.","August 10, 2016",Vast and incredible!,17,Homer,4
Wrangell-St. Elias National Park & Preserve Visitor Center,"This national park is HUGE and mostly wilderness. It's difficult to see much of it unless you have a high clearance vehicle to drive gravel roads or take a plane. That being said, the Richardson Highway does skirt the western side of it, and there is a free visitor center with information, educational exhibits, a movie, short trails and an overlook. The visitor center and museum/culture buildings were all attractive and informative. Staff were friendly and there were activities for children. The trail to the overlook of the Copper River and distant mountain range is paved and suitable for wheelchairs and strollers. You will have the best views on a clear day. Other trails are footpaths through the forest and down to the Copper River valley. Restrooms are available. The only negative is that mosquitoes were very bad here - some of the worst we encountered in Alaska - bring repellent! You can also see views of the mountains a bit further south on Richardson Highway at Willow Lake.","July 31, 2016",Gateway to the Wilderness,1781,"Tucson, Arizona",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"The main thing that I will say is that the movie was nice. I have seen dozens of NP movies and was relieved that this one was not full of drums and discussion of native American spirits. It isn' t that I mind that, but when you go to alot of parks, it is nice to have something different.","July 28, 2016",A nice visitor center,56,SLC,4
Wrangell-St. Elias National Park & Preserve Visitor Center,"We had previously visited Denali and had to wade through large crowds - some of them arriving in tour buses. We were so surprised to see only a handful of cars and RVs in the visitor center parking lot here. The activities are spread out over several buildings and outdoor displays. There is an informative movie every hour on the hour, a small gift shop, an interactive center where you learn about the geology, animal life and history of the area and a cultural center where you learn about the native peoples in the area. There is no fee at this park. There are a few walking paths close to the visitor's center. Be aware that the gates are locked at 6 pm so plan accordingly.","July 25, 2016",No crowds,74,"Kansas City, Missouri",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"We stopped at Wrangells-St. Elias NP Visitor Center on our way from Fairbanks to Valdez. It was a nice stop and we collected our NP Passport stamp. We hiked a short, easy trail near the visitor center and got a few photos.","July 21, 2016",A nice but small Visitor Center,68,"Sterling Heights, Michigan",4
Wrangell-St. Elias National Park & Preserve Visitor Center,Getting here is an adventure. Beautiful drive through the mountains. Great visitor center with spectacular movie. An oasis in the middle of nowhere!,"July 14, 2016",Quick stop - so pretty!!,130,"Charlotte, North Carolina",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"Even though it's the nation's largest national park, Kennicott/McCarthy is really your only option for exploring inside the park. And while the Root Glacier here is incredible, I highly recommend splurging on a bush-plane flight with Wrangell Mountain Air to see more than that. An aerial flyover is the only way you can get a fuller appreciation of the massive mountainous landscape of Wrangell-St. Elias.","July 11, 2016",Great alternative to Denali,21,"Austin, Texas",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"This national park is amazingly beautiful and worth the visit if you have a few extra days in Alaska. An important part of any national park visit is understanding the area, and this visitor center does a great job at giving a history of the park, an overview of the flora and fauna, and a history of the indigenous people of Alaska. What made this center stand out was the Ahtna Cultural Center. We had spent a day in the Anchorage Museum learning about the Alaska Natives, but the young Ahtna woman working at the cultural center was extremely well-spoken, thoughtful, and knowledgeable. I appreciated her patience in answering our questions and after our visit, I walked away with a better understanding of the differences between various native groups, and a deeper understanding of what life is like for modern day Alaska Natives.","July 6, 2016",Worth a stop if you're going to Wrangell-St. Elias,18,,4
Wrangell-St. Elias National Park & Preserve Visitor Center,"This is an out of the way park but we were soooo glad that we made the effort to visit. The visitor center & exhibit bldgs were great & rangers were terrific. If you plan to do any hiking, purchasing a $3.99 mosquito net probably would be a good idea as the mosquitoes were nasty. Visiting McCarthy & Kennecott are a must while you are there.","July 4, 2016",Great Place!,20,South Park,5
Wrangell-St. Elias National Park & Preserve Visitor Center,The park is huge. Not sure how much time you could spend there. We only drove into it about 20 miles but the mountain scenery and landscapes are great. The most unusual thing we saw was a Confederate Flag on a large flagpole. Was not expecting that so far from Dixie.,"June 26, 2016",In the Wilderness,127,"Chesapeake, Virginia",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"This park is located on the eastern side of Alaska, the visitors center is well equipped and very large. They run films about anything you want to know the park and are very helpful. The second highest mountain in North America is in this park. The park is called the most beautiful in the USA but is relatively inaccessible, there are no marked trailsYou can go hiking / rafting / mountain biking and ice climbing, but each with its own equipment and on your own. It is therefore wise to let the Rangers at the visitors center to know where you are going and what you're planningIn the visitors center you can also find information about the condition of the notorious McCarthy road, the road to McCarthy and Kennekott that brings you into the heart of the park. McCarthy and Kennekott are both miner townsIn the Wrangell-St. Elias park visitor center they have a video about the mine, this also helps to understand what you see. If you do the hike to the glacier, you can enjoy a day here, or at most half","January 14, 2016",Was the biggest park we ever been,568,"Roeselare, Belgium",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"This park is so large , you could not see all of it in 20 lifetimes. Most of the part is wilderness. It is very cold, even in the summer and there are lots of bears in the area. The museum was worth a stop. ","January 7, 2016",overview,53,"Waldorf, Maryland",4
Wrangell-St. Elias National Park & Preserve Visitor Center,A very beautiful park with pretty hiking trails and destinations. It is a very gorgeous park with a lot of marvelous spots for enjoying and photographing. The scenery is outstanding.,"November 24, 2015",Awesome national park with fabulous views of the mountains,129,"Zurich, Switzerland",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"On my family's Alaska vacation in September, we stopped in for the afternoon at Wrangell-St. Elias' Visitor Center, and it was definitely worth our time and worth the trip (which was about an extra 25 miles off our ""path""). The visitor center is very nice and newer-seeming. There is a walking trail which, though not paved, was ok for my daughter in here power wheelchair. The movie was spectacular, and the views from the overlooks along the walking trail were fantastic, especially on the nice, sunny day we were fortunate to have. It was also a good learning experience about the history of Alaska and the area, as well as the geography of the park. This is one that you shouldn't miss if you are nearby.","October 5, 2015",Nice Visitor Center - Great Experience,75,"Acworth, Georgia",5
Wrangell-St. Elias National Park & Preserve Visitor Center,The Visitor Center is very nice. Has terrific displays and exhibits and is well worth the time to explore and learn about the National Park and Preserve.,"September 23, 2015",Worth the Time,48,"Johnstown, Colorado",4
Wrangell-St. Elias National Park & Preserve Visitor Center,definitely off the beaten track. A huge park with awesome views. Seemed more isolated than Denali. Took the plane from McCarthy to Kennecott with Wrangell Mountain Air.,"September 15, 2015",Vast national park,22,"Miami, Florida",4
Wrangell-St. Elias National Park & Preserve Visitor Center,We went to McCarthy with great expectations.On reaching we could appreciate the wilderness. But But: The Road to McCarthy from Chitina after first 15 miles was terrible.The stretch of 45 miles took us only 4 Hrs?????.Though we knew this beforehand never expected what we have to undergo.Anyways people around say that road remains good till end June & then deteriorates as rains come in.So be careful.and also make sure that your car rental company allows you to drive this stretch,"September 15, 2015",A great place to be in if Drive on McCarthy road becomes easier.,7,,4
Wrangell-St. Elias National Park & Preserve Visitor Center,"We visited this visitor's center after our wonderful breakfast in Copper Center. We were amazed at the size of the Wrangell-St. Elias forest. The visitor center had a topographical map of the area. It took a while to study the mountains, valleys, rivers, glaciers. They had displays of native Alaskan artifacts as well as mounted animals found in this National Park. They also had a movie telling about the park. Very worth while.","September 13, 2015","Huge, wild forest",2,"Hollister, California",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"The visitors Center is a great place to start when tasking in the beauty of this our largest National Park. The vast and abundant beauty of the mountains and glaciers in the Park are beautiful. We also visited the Kennecott Mine which was fascinating, although the road to get there, McCarthy Rd., is a bit of a challenge. Allow plenty of time on that road because it is a 60 mile road of gravel. But worth the trip.","August 23, 2015",So much valuable info. at the Visitors Center,21,"Amery, Wisconsin",5
Wrangell-St. Elias National Park & Preserve Visitor Center,It is the place to be to commune with the nature of Alaska. We have been three times and highly recommend a visit.,"August 22, 2015",Great Overview,93,"Richmond, Virginia",4
Wrangell-St. Elias National Park & Preserve Visitor Center,"What a beautiful place to visit. There is so much to see that I want to go back and visit. The road leading to Wrangell-St. Elias was not as bad as people said, it was a bit bumpy but not too bad and we got to see a bear along the way. We walked across the pedestrian bridge which my kids loved and the walk to McCarthy was peaceful and fun for the kids. There is a stream along the way that we drank water out of, the glacier water was so clear and perfectly cold. We went kayaking up in the McCarthy area and it was a treat. The only thing I regret is that we did not make it to the Kennicott. We ended up missing our reservation at the Kennicott Glacier Lodge. Maybe next time.","August 21, 2015",Stunning!,3,"San Diego, California",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"This is a really amazing park, but most will admire it from the edge. It's HUGE, bigger than Switzerland with higher mountains, 6x the size of Yellowstone, etc. Amazing wilderness. Hopefully they will develop more trails and camping in the ""park"" parts, so more people can enjoy this park. We didn't drive in to McCarthy because the road is filled with chunks of metal that pop tires...","August 15, 2015",Watch the movie at the Visitor Center,14,"Washington DC, District of Columbia",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"The visitor center offers a lot of information on this beautiful national park. There are some nice exhibits, a movie, in a separate building is a presentation on the Athna Culture. Around the center are some trails which offer superb views of the mountains.If you have any questions, just ask the staff. They outdo themselves to inform you.Please try to arrange a visit to the park itself. It is such a pristine place. There are no words to describe its beauty and solitude.","August 10, 2015","Great visitor center, but please als go into the park",99,Belgium,5
Wrangell-St. Elias National Park & Preserve Visitor Center,This visitor center is beautiful and worth the stop. We thought we were just going to use the bathrooms and picnic on eat our picnic lunch but we ended up checking out all the exhibits and following one of the trails to views of Mt. Drum.,"August 10, 2015",Definitely Stop Here as You Pass Through the Area,31,"Inverness, Florida",5
Wrangell-St. Elias National Park & Preserve Visitor Center,"Center was expansive, and had multiple interactive exhibits. Kept in great shape for such a sparsely-visited park. Had a decent little gift shop, and well-informed rangers.Take the drive down Nabesna Road if you can swing it - the back side of WSE from Rock Lake up is hard to beat on a clear day.","August 6, 2015",Large Learning,5,"London, Ohio",5
