national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Saguaro National Park,"I had a few free hours before my business meetings started and I loved spending it at this national park! I visited the park on the east side of town. It was maybe 20-30 minutes from town. The visitor center is a bit on the smaller side, but had a nice video presentation and a small exhibit area. The staff working there were a great source of info! I did the 8-mile cactus loop drive and it was great! I took my time, so it took nearly 2 hours with all the area to pull over and plaques to read. It was very beautiful and the cacti were so very cool! I learned so much and really enjoyed the drive!","October 5, 2019",Lovely way to spend a morning!,21,"Columbia, South Carolina",5
Saguaro National Park,This park is in 2 sections. Go to the one west of the road and start at the Desert Museum. Lots of animals and plants. Park west is near. Then drive to east park. Rangers are informative and friendly. Cacti are incredible. No food in park. can refill water bottles.,"October 4, 2019","Varied park, desert experience.",15,varysburg,5
Saguaro National Park,"We took in the Red Hills visitors center and then did two hikes in one day while visiting with mixed results.We planned to do the Cactus Wren Trail to see the petroglyphs and return on the Manville Trail. The rock cairns turned east disappeared on the Cactus Wren Trail after a while and we ended up hiking a dry arroyo back up to Golden Gate Road to return to the parking area. Not much wild life seen on this loop.The afternoon was much better. We hiked the Kings Canyon Trail to Sendero-Esperanza Trail, returning on the Gould Mine Trail. A little more strenuous and definitely more interesting but highly recommended.","October 1, 2019",Day Hikes at Saguaro West,255,"West Chester, PA",4
Saguaro National Park,"This is a must see when you are in Tucson. The park has 2 parts, both are beautiful with very big cacti.","September 29, 2019",Must see,14,"Zandvoort, The Netherlands",5
Saguaro National Park,Great place for first-time visitors and old-timers Sunday drive. Enjoy the beauty of the majestic Saguaro and various desert dwellers from the car. Pull outs for photo-ops available,"September 28, 2019",Casual drive through the Saguaroes,21,Tucson AZ,5
Saguaro National Park,"Had an amazing tour of this park. I was traveling to Tucson by myself and called some friends that lived in the area, they drove me through the park. I loved it.","September 25, 2019",Amazing vistas,12,Indiana,5
Saguaro National Park,"Beautifully dense collection of cacti, well interpreted via a slide show/film at the Red Hills Visitors' Center. Several nearby shorter trails, including one that is wheelchair accessible. Gift shop. Fee area ($20 per vehicle) unless you are remaining close to the Visitors' Center and just driving through. Easy to take in between Phoenix and Tuscon. One trail in larger park features petroglyphs.","September 25, 2019","""Lush"" Taste of the Desert",245,"Roanoke, Virginia",4
Saguaro National Park,"An enjoyable time driving the Scenic Bajada Loop Drive to view many types of cactus in this park. The drive is unpaved and somewhat bumpy, but we made it successfully in our car.","September 22, 2019",Cactus in Every Direction,109,"Cumming, Georgia",4
Saguaro National Park,I did the East side of the park. The visitors center was small but informative. Cactus garden was a plus. The loop gave some nice views. Wonderful cactus overload!,"September 22, 2019",Lovely preserved area,95,NJ,4
Saguaro National Park,Another must-do trip when visiting Tucson. Go on the short dirt road loop trail drive to get some great views of the mountains and saguaros. ,"September 18, 2019",Forest of Saguaros,2,"Rudolph, Ohio",5
Saguaro National Park,"We walked the Freeman Homestead Trail in the East section of the park; it was a very do-able walk even though the temp was around 100 degrees! the foundations of the original cabin are still visible, and the signage regarding the different plants along the way is very interesting.","September 17, 2019",Freeman Homestead Trail,0,,5
Saguaro National Park,"Visiting for the first time with my sister, her boyfriend and my husband we were prepared to hike and wander through the Saguaros, however, the heat and humidity was not a good thing instead we drove thru the park at designated areas. West side with beauty of hills and Saguaros everywhere, the next day we decided to drove to the East side of the Park again amazing views with all different varieties of cactus, wildlife and dense plant life. The Saguaros with arms reaching the sky, a splendid view.","September 15, 2019","""A Place to Wonder and Wander""",9,"Palmdale, California",5
Saguaro National Park,"A nice drive through the desert to see the cacti and other plants/trees.After a few miles it all looks the same. There are a few spots to stop and get out to walk into the park but remember, take water!!","September 9, 2019",Scenic,15,Alberta,3
Saguaro National Park,You don't need a guide - the hard part is that this is really two different parks with two different experiences -both have loops that you can drive through as well as di different short hikes. Signage is great and you can do a lot of self - touring as well as hikes. Definitely worth a day if you are in Phoenix or Tuscon.,"September 8, 2019",The only Saquaro forest can be found here.,81,"Ann Arbor, Michigan",5
Saguaro National Park,This is worth driving to see all is the cactus and scenery! It has a great visitor center! It is hot so be careful if you decide to do any hikes! Plenty of photo opportunities! ,"September 4, 2019",Beautiful National Patk,14,Louisiana,5
Saguaro National Park,"What a site to see these Saguaro's. We stopped by near the evening and it was fantastic. We took a few short hikes too and got up and close to the Saguaro. I'd definitely take the Valley View Overlook trail. We spent about 1.5-2 hours in the park. The loop road is all dirt but a car can get through it.The unique Saguaro :) from the photo is at GPS Coords: 32.277712, -111.198818The view from the hilltop from the photos are from the Valley View Overlook trail at GPS Coords: 32.276868, -111.203417","August 26, 2019",All I can say is: Saguaro's!,416,"Columbus, Ohio",5
Saguaro National Park,"If you are in the area and enjoy the outdoors, this national park is a must stop.Plenty of hiking trails and scenic drives throughout the park. The views of the desert and mountain are gorgeous. ","August 22, 2019",BEAUTIFUL!,30,"Omaha, Nebraska",4
Saguaro National Park,"Takes you back to another time. If you like saguaros in all their quirky growth patterns, don't miss a drive through here. Nice walking trails as well. ","August 22, 2019",Cactus wonderland,58,"Santa Barbara, California",5
Saguaro National Park,"We visited Saguaro East, which is very accessible. This site has various hiking trails as well as a scenic drive by car. Opens at 7am which is good on a hot day. Come early! There is an admission fee, I think it's $12. Free if you have a pass, either a lifetime senior pass or an annual pass. Senior passes are $80 and are good for life. Annual passes are also $80. Passes will get you into any National Park site that charges an entrance fee. Many NPS sites don't charge anything though. The Saguaro Forest is beautiful and stark. The history of the site is very interesting. The area is well maintained by the park service. The hiking trails are well marked. Bring water!! Definitely worth the visit. Didn't get a chance to visit the West side of the park but looking forward to seeing that on my next visit.","August 20, 2019",Amazing saguaro forest (East),7,"Carmichael, California",5
Saguaro National Park,Have to admit I did not know this existed in my own backyard. We went to the park on the east side and was pleasantly surprised by what we say and experienced. The video briefing gave us a nice overview of the area and the rangers were very helpful and knowledgeable. ,"August 18, 2019",Very Nice,1,"Tucson, Arizona",5
Saguaro National Park,"We made a drive-throught, plus several stops, and a bit of time at visitors' center. NPS always does a great job, and the advice and ideas we got we solid. The drive is worth it, especiallt on the east side, but I imagine most people skip the west side to hone in on the private park.","August 11, 2019",NPS standards are upheld!,159,"Chicago, Illinois",5
Saguaro National Park,"This is very small, as national parks go, but it’s a wonderful place to see native southwestern flora and fauna amidst the majestic saguaro cactuses! The ring road is only a few miles long, but it’s a quick and interesting drive and the landscape is beautiful. Think about the fact that the giant saguaros, many of which are nearly 200 years old, were already standing tall during the days of the Wild West, and they’re still here today for us to see just as the first settlers did when they crossed these lands. ","August 11, 2019","Come for the Cactuses, stay for the cactuses!",104,"Diamondhead, Mississippi",5
Saguaro National Park,This is an amazing park with stunning views! We were lucky enough to see a desert tortoise! The saguaros are beautiful and very plentiful!,"August 11, 2019",Lovey park!,49,"Las Vegas, Nevada",5
Saguaro National Park,"This National Park I had never heard of but we are so glad that we stopped. The cactus and desert are fascinating, it’s so beautiful. I wish we could have spent more time. ","August 10, 2019",Cactus,36,"Charlotte, North Carolina",5
Saguaro National Park,"Saguaro and Mount Lemmon offer two very different and worthwhile experiences if you can fit them into your Tucson itinerary. Saguaro (west) can easily be experienced in a couple of hours devoted to the visitor center, the loop drive, and a short hike on one of the trails.The staff at the visitor center is terrific and added greatly to our experience.","August 8, 2019",Must-See Destination if You're in Tucson,127,"Madison, Wisconsin",4
Saguaro National Park,absolutely amazing and recommendable park - drive is 11 miles to go through - take a break and do a walking through the magnificent area ,"August 8, 2019",top,368,"Giessen, Germany",5
Saguaro National Park,Both sides of Saguaro National Park are beautiful and scenic -- but if you only have time for one scenic drive do Signal Hill and Saguaro West.,"August 7, 2019",Amazing Scenic Drives,26,"Crescent City, California",5
Saguaro National Park,"If you want to experience all that the park has to offer, pay to drive the loop tour road. Lots of beautiful vistas and information on the flora and fauna.","August 6, 2019",Take the tour loop,28,"Morrisville, Pennsylvania",5
Saguaro National Park,"We were driving through Arizona and a friend happened to message me that we should visit this park and take pictures of cactus. It didn't disappoint. It was $20 to drive through, it goes in a loop. It has spots to pull over and take pictures. It was too hot to walk or hike but it was a nice reprieve during a 8 hr drive day.","August 1, 2019",excellent unplanned stop,15,"Dallas, Texas",5
Saguaro National Park,"You can't beat the views of verdant mountains against painted blue skies. Going early in the day keeps the heat from being a bother and it's relaxing just beholding ""God's Country"" spread out before you","July 27, 2019",Great Views and Beautiful Hikes,3,,5
Saguaro National Park,A unique park to visit. The beautiful cactus is king in the landscapes of this park. The species cacti that grow here are unique in the world ,"July 27, 2019",Beautiful scenery,5,"Costa Adeje, Adeje, Tenerife, Canary Islands",5
Saguaro National Park,"We planned to just drive through, but pulled over for photos and brief hikes many many times. Wish we had camped there. If you love sajuaros and we do; there is nowhere better.","July 24, 2019",Terrific Vistas of Saguaros!,138,"Nanaimo, Canada",4
Saguaro National Park,"My sister and I visited the West Side of the Saguaro National Park, we were limited on time so we didn't get to experience the East side which I hear is very different. If you are in the Tucson area I would definitely take a drive thru the park, so much desert beauty to see, so many different kinds of cacti and while we were there (end of May) we got to experience lots of blooming! Alot of places to pull over and take pics, I would suggest closed toed shoes and watch were you are walking, have lots of water on hand too. Enjoy!","July 24, 2019",So Much Desert Beauty!,66,"Las Vegas, Nevada",5
Saguaro National Park,"The facilities for camping and the location are tough to beat. We ended up extending our stay at their campground because we loved our site so much. Birds, flowers, the desert museum.... and the cacti. So many cacti! It truly felt like a dream for this little Canadian.","July 21, 2019","Meant to camp one night, stayed for 3!",32,"Toronto, Canada",4
Saguaro National Park,"here is a great place to see if you want to see some desert that has been protected from the growth of Tucson.many places to hike and several pullouts for you to stop the car and just admire the desert and all the saguaros. if you venture out bring water and watch out for the cactus and occasional snake.good place to see deer and Javalina in mornings and evenings.take your camera be careful if it starts to rain as there are many washes that you will not be able to cross till the water goes down, flash flood area.","July 20, 2019",cactus overload,7,"Fort Lauderdale, Florida",5
Saguaro National Park,If going to Saguaro National Park a person must to to both west and to east. They are very different and really provide a great opportunity to see the desert southwest.,"July 16, 2019",West isn't East,4,,5
Saguaro National Park,The Visitor Center was very cool...good thing because it was 104 outside...but always remember this...it is a dry heat. LOLLoved the drive thru the Cactus Forrest Loop. The rangers where wonderful and did a great talk with us. Loved It.,"July 14, 2019",Ouch! lol,3,nags head,5
Saguaro National Park,"A warm day, so visited the Visitor's Center which is very informative. Drove one of the side roads, think it was about 5 miles, pretty drive.","July 14, 2019",Beautiful Saguaro's,112,"Gold Canyon, Arizona",4
Saguaro National Park,We enjoyed driving around. It was a beautiful view. We stopped for a photo shoot. It was clean and pleasant.,"July 13, 2019",Beautiful park and excellent view of the Sonora Desert,7,"Tucson, Arizona",5
Saguaro National Park,"Saguaro NP has a beauty all its own. The Saguaro cactus is an interesting plant, and I enjoyed learning more about it. My husband and I drove through the park and also walked a few of the trails looking at the plants and searching for wildlife. We saw several different types of birds and a few lizards. It was a great experience. ","July 9, 2019",Something Out of the Ordinary,6,"Shawnee, Oklahoma",4
Saguaro National Park,We live in Sedona and the cactus at this national park are phenomenal - numerous and as close as you dare to be. Signs give additional info. Lovely ride in the morning before it gets crowded,"July 6, 2019",get up close and personal with cacti,74,Arizona,5
Saguaro National Park,"This is a Moderate Trail path according to All Trails, It was a relaxing hike for us but my older relative had some difficulties with knee pain so somewhat more difficult terrain. Make sure you plan enough time and pack accordingly for a day hike, it was sunny the day we went so we would have benefited from hats.","July 2, 2019",Bridal Wreath Falls Trail,8,"Chicago, Illinois",4
Saguaro National Park,We drove through the north section of this pakr. We enjoyed it tremdously although we did not get around to visiting the eastern section.,"July 2, 2019",Amazing view for spectacular cacti,3,,5
Saguaro National Park,"I have lived in Tucson for 7 1/2 years now, but only a short while ago did we wander down to this National Park. Of course, there are Saguaros all over Tucson, some in my own subdivision, but the park was interesting to drive through anyway. They have a nice, but smalish gift shop at the start of the park. Whether you love or hate cactus, you really should visit here while in Tucson!!","July 2, 2019",You Get To See Lots of Saguaro Cactus's,68,"Tucson, Arizona",4
Saguaro National Park,"visiting a desert in the summer is always going to be a struggle. especially in mid-day, but it was hot all night long as well, so timing wasn't going to help. the video was good, the visitor center staff were polite, and the short walks around the property on the west side were a nice introduction to the flora. we felt like the drives on both the west and the east sides were lovely and not a long commitment. altogether, having only gotten out of the car to take photos and skip most of the hikes due to the heat, we spent probably two hours total between the two sides of the park, on opposite sides of Tucson. the drive between the two adds another hour.","July 1, 2019",when can you drive through a natural cactus garden?,188,"Washington DC, District of Columbia",4
Saguaro National Park,"We arrived in Tucson in mid-June to 109F temps. It was too hot to hike, so we decided to drive to the Red Hills Visitor Center before it closed. We had just enough time to watch the video, pick up some park maps, and purchase a few souvenirs before closing time. Afterwards, we also spent about 45 min walking around the Cactus Garden, located just outside the visitor center. It offers a nice display of desert plant life, as well as a great view of the landscape from the outdoor observation decks, accessible even after the visitor center is closed.The next morning, we decided to make an early visit to the Tucson Mtn District of Saquaro NP in an effort to beat the heat. We started with a good SW breakfast at the Coyote Pause Cafe, just a short walk across the parking lot from Cat Mountain Lodge, where we stayed. The restaurant opened at 7:30 am. By the time we left at 8:30 am and drove the short 15min to Saquaro NP, the temp was already pushing 95 F. We had planned to visit the Sonora Desert Museum, which is on the way to Saquaro NP, but opted to skip it due to the rising heat. Our priority was to get at least a couple of quick hikes in at the NP instead.We headed directly to the 6 mile Bajada Loop drive, a well maintained dirt road through a thick stand of saguaros. This road is suitable for most vehicles, but is a bit bumpy in spots. If you have a motorhome or other large vehicle, it would be best to check road conditions with the rangers before driving. The saguaros are incredible along this scenic route. We stopped at many random locations to take photos. Due to the heat, we chose to walk the two shortest trails along the route: Valley View Overlook (0.8 miles) & Signal Hill (0.5 miles). Both of these trails are quite easy, with only a minimal elevation gain. They are not paved, so not suitable for strollers, wheelchairs, or those unable to walk on uneven surfaces.Valley View Overlook - This short out & back trail meanders through saguaros, across 2 washes, and then up a small ridge to a wonderful overlook. You can see the valley below and the Picacha Peak in the distance. Thankfully, there was also a refreshing breeze!Signal Hill Petroglyphs - This short out & back trail zig-zags up a small hill, where you will find several petroglyphs scattered around on rocks. It's an interesting little walk that allows you to get up close. On a cooler day, Signal Hill would be a great location to enjoy a picnic lunch.By this time, it was 11 am and 102 F, so we decided to move on to our next destination, Meteor Crater/Winslow.","July 1, 2019","HOT in June, but cool.",179,Ohio,4
Saguaro National Park,"The Sonoran desert is so lush, trees and plants bloom in springtime within the Saguaro Park . Great visitors center.","June 30, 2019",Spring Time Gorgeous,0,,5
Saguaro National Park,"Hadn't been here since I was a little kid - and it was good to be back in this beautiful, diverse, landscape. Unfortunately we picked one of the hottest days in June to visit - - but if you bring plenty of water & plan ahead, you'll be fine. We limited time exposed to the heat & sun, but HIGHLY enjoyed the time we spent driving around. A highlight was seeing a wild roadrunner dart across the road, and then (not kidding) not 20 min. later we saw a coyote trotting down the road! Too funny. But the park is beautiful, lots to see. ","June 28, 2019",Fantastic! Not to be missed!,37,"San Jose, California",5
Saguaro National Park,We visited the west park on this trip. The visitor centre was a good place to start as they offer a lot of information to help you understand and enjoy the beauty of this magnificent place. The loop drive was easy although some of the roads are a bit primitive. Lots of places to stop and take in the views. Some nice easy hikes. The cacti are huge and impressive. Saw some wildlife. This park is a must see for everyone and there's nothing like it anywhere.,"June 26, 2019","Wonderful Drive Through Huge ""Forest"" of Cacti",197,"Toronto, Canada",5
Saguaro National Park,"We went to both the West and the East parks. Both of the visitor centers have good information.The West has more of the saguaro, since the city hasn't encroached on it as much. There are plenty of hiking opportunities. If you don't like steep, narrow mountain roads, don't go there by way of Gate's Pass. If you have a larger RV, you'll have to go around the Tucson Mountains to get there, as these are prohibited on Gate's Pass Road.The East has a 9 mile loop road that offers several places to stop and look, including a newer short trail that is wheelchair accessible. The road is one way and narrow, but well worth it, as it climbs into the Rincon Mountain foothills for great views of the valley.","June 25, 2019",A must see,4,"Hannibal, Missouri",5
Saguaro National Park,"Huge cactus , loop drive, take your time, explore and take pictures. Lots of wildlife roaming around. Definitely go see these monster cactus ","June 23, 2019",Wow,77,"Hurricane, West Virginia",5
Saguaro National Park,"We visited in June with the temps 100+. Although that curtailed our hiking, the NPS has done an excellent job in the visitor center of providing exhibits and information, including two films, both in the east and west sections of the park. Although the guide books highlight the difference between the two sections, unless you are really into the details both offer an excellent primer on the Sonoran desert. Both also offer short, very well documented trails near the visitor center to point out the highlights of the park. Both also offer a short drive, with the east side a more improved road, but both fine for passenger cars as long as you aren't in a rush. Short trails, enough to get into the park but back into the AC of your car, are available. If weather is cooperative both have many longer hikes that showcase the park. Both are adjacent, almost surrounded by, Tucson so travel isn't difficult. The time I indicated below, more than three hours, is if you see both sections of the park. Alone, in the heat, might be 2+ hours.","June 19, 2019",Visitor center a key. Don't let weather turn you away.,155,Fort Atkinson,4
Saguaro National Park,We visited the west side of the park. Done that a couple of times. A great drive out to the park. See the ancient rock drawings. Those are really cool.,"June 16, 2019",Beautiful,3,,5
Saguaro National Park,"I recently visited the Saguaro National Park and found it to be just great, from the many monolithic Saguaro Cactus to the many other species of cactus. Standing next to one these monster cactus makes you feel very insignificant. The abundance of wildlife can be found all around, from birds and lizards to Cicadas buzzing and flying all around you. June can be very hot as it was 40 deg C (104 deg F) on the day we visited. Take plenty of water and good sunscreen. Great photo ops at every turn. We visited the East National Park. It had a sealed road that made it very easy to get around with ample places to stop and get that special photo. If your a lover of nature, deserts or cactus, this is the place for you. The visitor center closes at 5pm and the staff there were happy to answer all of my questions. ","June 16, 2019",Awesome Landscape. ,50,"Melbourne, Australia",5
Saguaro National Park,"We traveled to the National Park in June and while the temperatures were hot, the landscape was amazing! For people who are old and do not want to hike, we arrived at the visitor center in the West side and followed the recommendations of the guide for the loop drive. The gift shop in the visitor's center is also great for souvenirs and fridge magnets. ","June 14, 2019",Unique landscape away from the city,4,,5
Saguaro National Park,This loop drive was exceedingly worthwhile and was a real treat to do. Be sure to take water with you and just go enjoy the views!,"June 10, 2019",So worthwhile,61,Calgary,5
Saguaro National Park,"Probably one of the most iconic things in the Southwest is the saguaro cactus with its wide spreading arms. We recently took a trip to Arizona and visited East Saguaro National Park in Tucson (there is a west park as well). It's large and has a long, winding road that makes its way through forests of saguaros and other cacti such as cholla, prickly pear, and ocotillo. We were fortunate to be there when they were all blooming, which added color to the trip. There are many turnouts with enchanting views. Might be too long and uneventful for younger children, but it offers a peaceful trip for adults, photographers, and others. Recommended.","June 10, 2019",Saguaros in Bloom,47,"Dallas, Texas",4
Saguaro National Park,"That's the title of a sign in Saguaro National Park East. The single thing I want to mention is that Saguaro National Park East is not the best place to see saguaros. It was created so that visitors could see what was then the most spectacular cactus forest in Arizona, but there were die-offs in 1937 and 1962. Saguaro National Park East has plenty of desert life, including many saguaros--but not in the wild and wonderful profusion you can see elsewhere. I would suggest that if you have limited time, rather than trying to visit both Saguaro National Park East and West, a better choice might be Saguaro National Park West and the Arizona-Sonora Desert Museum. They are just three miles apart. Take your time driving up Kinney Road, which has many, many turnouts where you can stop and look and take pictures.Don't get me wrong, there are spectacular landscapes with lots of saguaros just about everywhere outside of town--including Saguaro National Park East--just be aware that the East (Rincon Mountain district), despite being the original park, is not necessarily the richest or most overwhelming stand.The introductory film in the visitor's center at Saguaro National Park West was great--no spoilers but there is one really clever and surprising moment at the end. In it, a member of the Tohono O'odham nation mentions that they almost of think of saguaros as people, and when you look at a big stand of them on a hill, after a while you will start to see them as people.","June 9, 2019","""Where have all the Saguaros gone?"" (Saguaro National Park East)",27,"Boston, Massachusetts",4
Saguaro National Park,I've been to both east and west and normally do most of my hiking on the east side as the roads are all paved out there. On my latest trip I briefly visited the west side to include the Red Hills Visitor Center. Walked on the trails around the center and the Discovery Trail down the street which is paved and handicap accessible.,"June 8, 2019",Nice visitor centers,12,"Tucson, Arizona",4
Saguaro National Park,This park shows a vivid picture of what native Arizonia is like. The cactus in bloom is gorgeous with the mountians in the background. Well worth your time to stop and check out. ,"June 8, 2019",Beautiful National Park,138,"Omaha, Nebraska",5
Saguaro National Park,"never been there so you need to change your mind, absolutely beautifull desert landscape a lot of wild nature's a lot of mountain .... what else","June 6, 2019",ouah,1,"Geneva, Switzerland",5
Saguaro National Park,Saguaro NP has both East and West. We stopped at West first and fell in love. Many more Saguaro in West. Totally different terrain in each but both magnificent. Must visit!,"June 6, 2019",What a wonderful place!,86,"Boston, Massachusetts",5
Saguaro National Park,How can you not believe in something greater than man after you visit the splendor and uniqueness of the amazing saguaro in its natural habitat ? If you are beckoned by the desert then this is a MUST DO visit of this park. East and West both offer unparalleled sights of the incredible flora and fauna that IS the Southwest !!!!!!! You shall not be disappointed.,"June 5, 2019",Beautiful and Magnificent !,31,"Tucson, Arizona",5
Saguaro National Park,"Two parks, two experiences, too good to miss. Sure, the focus is on cacti. Both parks are beautifully set. The East Park has a great loop drive (with many easy trails) for an easy up-close-and -personal experience. The West Park is simply spectacular and has the better visitor center. Better to do BOTH!","June 4, 2019","East or West, but better BOTH",8,"Bellingham, Washington",5
Saguaro National Park,"We hiked I the West section on the Sendero Esperanza trail and had amazing views of the valley and cacti in full bloom. Saw coyote, desert cottontail and many species of birds. Well marked trails.","June 4, 2019",Beautiful and easy to access,83,"Ottawa, Canada",5
Saguaro National Park,We visited this attraction.... excellent attention and staff. Recommended for all ages. If you are in Tucson you must visit and enjoy this Tucson attraction. ,"June 4, 2019",excellent,1,"Douglas, AZ, United States",5
Saguaro National Park,Saguaro is a really nice place if you like the desert. There are a lot of different cacti and you can injure yourself on all of them here. ,"June 4, 2019",I love cactus',52,"Sheerness, Kent England",5
Saguaro National Park,"This national park was an unexpected treat in the heart of Tucson! On our road trip from Houston to the Grand Canyon, we stopped by the park for a day and were blown away by the blooming cactus at Saguaro East! After hiking the homestead trail, we drove to Saguaro West to watch and photograph the sunset! Gate’s Pass is the place to capture iconic images of Saguaros and the sunset! Because there are no RV camping spots in the park, we drove to nearby Catalina State Park to spend the night before heading up to Sedona! ","June 4, 2019",Saguaro is Cactus Heaven!,9,"Houston, Texas",5
Saguaro National Park,We only had time for one section of the park so we chose the East as it was closer to our accommodation. We spent a fabulous morning there hiking the Loma Verde Loop. It was a wonderful time to visit as so many flowers and cacti were in bloom.,"June 3, 2019",Fantastic Visit,478,Essex UK,5
Saguaro National Park,We did both parts of it - East and West. So amazingly different - thanks t different altitudes - and amazing. Be sure to do both!,"May 28, 2019",An utterly amazing national park,369,"New York City, New York",5
Saguaro National Park,"We did Sendero Esperanza to Wasson Peak Hike, which about 8 miles. This is a great medium to strenuous hike. From the parking lot it is first easy, then up to the Hugh Norris trail, towards Wasson peak. Have good hiking shoes and enough water with you. Excellent views, it took us 5 hours hike , including 2 stops and many many picture taking time. ","May 28, 2019",Sendero Esperanza to Wasson Peak Hike,71,"The Woodlands, Texas",5
Saguaro National Park,"Driving through East Saguaro and West Saguaro NP is a nice short scenic desert drive and that is about it. The flies were so bad we couldn't go hiking. It is worth seeing once, but that is it for someone who likes hiking instead of just staying in the car the whole time.","May 26, 2019",The most boring of the national parks,36,"Honolulu, Hawaii",3
Saguaro National Park,They have great number of trailheads with all different levels of difficulty. When we were there it was very windy so it was very comfortable under the sun. ,"May 26, 2019",Great Time at Saguaro National Park,0,,5
Saguaro National Park,"We took some friends from CA to the Saguaro National Park this month and were amazed at how beautiful it is. We witnessed a wonderful thunder and lightning storm over the park as were were leaving, which only added to our experience. We got some fabulous pictures and enjoyed the drive through the park with so many great scenic lookouts.","May 26, 2019",First visit to Saguaro National Park,11,"Tucson, Arizona",5
Saguaro National Park,"Otherworldly. Beautiful. Captivating. Multitudes of silent saguaro standing guard.Aren't we lucky to have such beautiful natural resources ?Makes you a bit more environmentally conscious, hopefully. Hike if you can. Bring water.","May 24, 2019",Worth the short drive. Fascinating.,32,"Denver, Colorado",5
Saguaro National Park,"Great ride in the park. Good paved road and lots to see. For my senior citizen co-travelers, make sure to get your pass for all national parks. ","May 23, 2019",LOOK TO THE EAST PARK,80,cherry hill nj,5
Saguaro National Park,"This beautiful park only gets better in late May when the saguaros bloom, a must see even if you’ve been here before, a whole new view!","May 22, 2019",Saguaros are in bloom,18,"Catalina Foothills, Arizona",5
Saguaro National Park,"We just took the scenic loop as it was getting late and the visitor center had closed. But the beautiful cactus as we drove around was something to see. I wish that I knew all the varieties - Saguaro were predominant, but there were many others.","May 17, 2019",Loads of Saguaro cactus,73,"Charlotte, Nc",4
