national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
National Park of American Samoa,a nice drive through the park offers good views of the Ocean/Harbor and nearby islands. Also some nice views of the rain forest areas.,"January 7, 2019",Nice drive,66,"Dallas, Texas",4
National Park of American Samoa,"Car is needed to get between trails. We hiked 3 in different parts of the island. Generally beautiful and well maintained. The cannon hike is a little hard to find, but the staff at the office do a nice job explaining how to get there. ","December 25, 2018","Nice central office, well maintained, requires car to go between trails if you want to hike several different ones.",21,United States,4
National Park of American Samoa,"This beautiful, pristine, untouched, paleotropical rain-forest National Park is unlike any other US NPS site that you may visit. It is the only NPS site south of the equator, and as the NPS brochure states, ""You will not find the usual facilities of most national parks. Instead, with a bit of the explorer's spirit, you will discover secluded villages, rare plants and animals, coral sand beaches and vistas of land and sea"". That is a very appropriate statement; you definitely need an explorer's spirit (or perhaps a local guide).The visitor center is absolutely fantastic (see my other review), but it is located in Pago Pago, and not technically inside the National Park boundary. There are two road signs in Pago, pointing you in the right direction to follow paved roads towards the park boundary. However, there aren't really any signs indicating you've actually entered National Park land. Furthermore, there are no trail-head signs marking the start of the various hikes. If you look closely while on the hiking trails, you may notice a few dilapidated, weather-worn interpretive signs that you may be able to discern some details from.So get to it, and go exploring!","December 9, 2018",A Unique National Park unlike any other in the US NPS,511,"Waterton Lakes National Park, Canada",4
National Park of American Samoa,"Stopped in America Samoa as part of a cruise. After our excursion we decided to walk to the National Park visitors center. The sign said 3/4 of a mile, sure seemed a lot further going there, but coming back it seemed shorter. Go figure.If you are in Pago Pago, do go to the visitors center, small but nicely laid out and the staff are very friendly and like to talk to the visitors.P.S. They do have restrooms there.","December 4, 2018",Nice visitors center,150,"Dyer, Indiana",4
National Park of American Samoa,A stop on a tour of American Samoa. Great view of Pago Pago from above. Tropical rain forest environment. Hikes for those who have more time and want to explore thePark.,"November 21, 2018",Nice National Park,260,"Los Angeles, California",4
National Park of American Samoa,"Driving through the National Park of American Samoa afforded me a great view of Pago Pago, and also it was my first time to see tropicbirds soar!","October 15, 2018",Excellent view of Pago Pago,3,"Predelut, Romania",5
National Park of American Samoa,"I went to American Samoa specifically to hike the park and it didn’t disappoint. It is large, lush and varied. The only downside at present is the Mt. Alava trail is partially closed due to storm damage so I couldn’t hike all the way across. The parts I was able to hike, however, were well defined, mostly shaded, challenging pathways through beautiful, green rainforest and at times afforded excellent views of the mountains and ocean. After hiking up the mountain, I did the beach walk through Vatia and beyond to see Polu island of the coast. The staff was quite helpful also, one ranger even gave me a ride back to Pago Pago after my day of hiking. If you’re in the region and up for an adventure, be sure to visit the park.","October 12, 2018",Beautiful Park,5,"Los Angeles, California",5
National Park of American Samoa,"A local suggested that I drive to the beautifully located and quaint village of Vatia at the end of a road that goes over the main mountain pass with great views of Pago-Pago harbour, through the forest with equally great views over the coastline on the other side and eventually to Vatia. It was a very enjoyable ride. And I wish i had more time to also hike through the forest. But if you're short on time, this drive is highly recommended. ","August 23, 2018",Beautiful part of the island to explore,156,London,5
National Park of American Samoa,I believe this is my 29th or 30th national park and I had a great time at it! The rangers at the visitor center are awesome at giving help and directions.,"July 4, 2018",Great Park!,35,"West Yellowstone, Montana",5
National Park of American Samoa,"The park is pristine and breathtaking. However, it definitely needs government engineering help to build the hiking trail towards the water for people to enjoy the hike at the same time learn about the wild exotic plants and other inhabitants along the way.","June 17, 2018",Beauty Untouched,8,"Texas, United States",4
National Park of American Samoa,"Our expectations of the National Park were not high - there just wasn't a lot of research online. Once we arrived, we fell in love. It is rustic and primitive - solitude is easy to find. Beauty is around every corner. Paradise. The people of the island were extremely kind. We couldn't have asked for a better week on Tutulia. We will have to go back some day to visit Ofu.","May 31, 2018",Fantastic National Park,249,"Warrenville, IL",5
National Park of American Samoa,The only U. S. Park South of the equator. It is amazingly beautiful but pretty rustic with unimproved roads in some places. An easy must see while on American Samoa.,"May 23, 2018",South Park,32,"Fussa, Japan",4
National Park of American Samoa,"It is certainly not the best of the national parks, but was interesting. The park staff is wonderful. They were pleasant, informative and very friendly.","April 14, 2018",The only reason we went to Pago Pago is my quest to visit all 59 of the national parks.,9,,3
National Park of American Samoa,We had local friends take us all over the island. THe people were so kind and the island is beautiful!,"April 4, 2018",Beautiful Island,0,"Fort Collins, Colorado",4
National Park of American Samoa,Access limited on main island with most trails closed due to recent cyclone and few roads. Enjoyed our visit with Park Service personnel at the visitor center. Did not get to visit units on outlying islands.,"March 17, 2018",Interesting but limited services and access to all park units,24,"Jena, Louisiana",3
National Park of American Samoa,"Breathtaking views of Pago Pago Harbor and the other sceneries. So green, lush and too beautiful!#TravelEnjoyRespect","February 1, 2018",Amazing!,16,"Suva, Fiji",5
National Park of American Samoa,"I have now seen all 59 National Parks, and it was a wonderful place to finish my ""bucket list"". Weather is always nice, and the scenery is breathtaking. In order to appreciate the whole effect, you should really take the tours of Ofu and Ta'u. Ofu is especially beautiful. Clean, white sand beaches and crystal clear water are a delight, and the coral reefs are outstanding. The proud people of Samoa are keeping their culture and language alive, and couldn't be more friendly; always smiling, with helpful information. Absolutely wonderful place.","November 12, 2017",YOU MUST SEE ALL 3 ISLAND SECTIONS TO TRULY APPRECIATE,157,"Milwaukee, WI",5
National Park of American Samoa,"Some great rock formations with arches as far as i could tell but hard to be certain it was raining so much. Potentially great views from above and below. The beach here is one of those where every boulder wobbles when you step on it and threatens to turn your ankle. It’s a supremely inelegant way to travel.I even attempt some snorkelling when it’s raining, figuring I'm already wet anyway. However, the waves are too large, the current too strong and the coral not really worth risking one’s life for.","August 12, 2017",Scenic- i think,128,"Brighton and Hove, United Kingdom",4
National Park of American Samoa,"This national park includes a few nice trails and beaches. The staff at the headquarters are very nice and helpful. However, it has not been setup very well yet (limited turnouts, bins, ...). The fact that many of the trails entail asking for custom authorization to pass, the menace of stray dogs mean that it is not like most other national parks. The Mount Alava hike is well cleared (its a 4x4 road), gets a bit muddy after rain, is mostly a bush walk as the only real reward and view comes at the top.","July 29, 2017",Nice setting but limited setup,2,"Los Angeles, California",3
National Park of American Samoa,"This park must be seen to be believed. It is not so much a park in the mainland sense of the term as it is a huge chunk of the main island of the country. Care is taken to make it approachable, but the impact of the park service is light on the land.","July 18, 2017","What a remarkable ""park""",27,"Austin, Texas",5
National Park of American Samoa,"There are two primary entrances to the National park. If you choose the one downtown (near the Park office), you are in for a very long hike to the scenic overlook (the map says 2.5 miles, but it's more like 4 up and down miles to get to the overlook). The trail can get very slippery if it's rained, so be ready to get a little muddy. A much easier (as in, 10 minutes, max) walk is accessible from a different road on the other side of the harbor. Either way, the scenery is spectacular -- fruit bats, coconut crabs, and enormous frogs abound.","March 2, 2017","Great park, but check the map!",25,"Washington DC, District of Columbia",4
National Park of American Samoa,"After extensive help at the visitors center, we determined that we would need help in getting to the park. Some of it is in villages and the roads are confusing. We hired a cab for 4 hours and it was great.","February 26, 2017",A park that has blurred boundaries.,15,varysburg,5
National Park of American Samoa,"Walking through the forest seeing a multitude of animals, insects and views was well worth the hiking on the trails. The views were incredible and breath taking in many instances. Go to the Visitor Center before embarking on the hike. Well worth the time spent.","January 19, 2017",National Park of American Samoa,52,"Las Vegas, Nevada",5
National Park of American Samoa,"amazing walks up and through the national park. Did walk no 7....the tough oneBut walking through and up the forest was amazing, so many animals/insects seen and views to die for This was the one place in AmSam that made the trip there worthwhile. This visitor centre should be visted first to geta feel for what walks and sights there are","January 4, 2017",Got to do the walking here and visit,113,"Hong Kong, China",5
National Park of American Samoa,"Hikes to the summit or down to the beach. You have 13 choices across the island. Some are within the park boundaries but others on private land. Some require a ""donation"" ($5/head) to access trailhead from family owning the land. Make sure a see HQ display in Pago Pago for map and latest trail conditions. BE CAREFUL around trail signs. Local hornets build nests under sign and SWARM if disturbed. ","December 31, 2016",Lots of hiking choices,30,"Seattle, Washington",5
National Park of American Samoa,"On a quest to see all our National Parks, here in American Samoa we met our goal. The park service has teamed up with a great outiftter to make the most remote of all our parks more accessible.Led by Chief Pika Taliva'a of Aunu'u, we spent 8 days seeing all three island sections of the park, those on Tutuila, Ofu, and Ta'u. We received more personal ranger attention here than any other park we've visited. Special thanks to Rangers Pua, Rick, and Pai.Some things to know: - This is an island park, bring your own snorkeling gear as rentals may not be available. - Use a guide especially for inter island trips as Samoan custom might allow locals to bump you off flights, despite reserved seats. We know couples this happened to.- Check alerts. Zika and dengue are present on the islands.That said, you'l find deserted beaches, decent hikes, great reef and snorkeling, and friendly Rangers and staff. While in the islands don't miss whale watching, cultural events, and local history. We were given a historical tour of the naval base area, participated in an Ava Ceremony, and had demonstrations of traditional dance, as well as being offered traditional food.This is not an easy park to get to and you should read up on local customs like curfew. Also, take extra cash as the NP and local Farmer's Market are cash only.","November 5, 2016",Go with Off the Beaten Path,212,Colorado,5
National Park of American Samoa,"You really have to want to go here because it's remote. The park is amazing beautiful and pristine. I think the park had about 65 visitor s per year. The Samoan people are divine. Loving god, respectful, preserving culture. If you can visit do it!","November 2, 2016","Beautiful, remote, amazing, unforgettablerm",88,"Arlington, Virginia",5
National Park of American Samoa,"Truly beautiful. Thr ranger that we interacted with, along with his staff, was really nice and gave us info on the park, the 58th visited, They were all proud of their park and island country.","September 18, 2016",Well worth the trip.,28,"Lansing, New York",4
National Park of American Samoa,"If you visit, make sure that you take hikes to the cliffs and the beaches. Most of the hikes are very manageable and fairly short. We did not see anyone else there. We had the majestic cliffs, beaches, and jungles all to ourselves. The toughest part has been going back to the busy world of the mainland, but we are grateful for our time in paradise. American Samoa really is the gem of the Pacific!","September 2, 2016",Paradise!,6,"Boston, Massachusetts",5
National Park of American Samoa,"Beautiful, unspoilt tropical island park, where you can chat to locals and see how they live their semi-traditional lives inside the National park. Go visit the tide pools down from the National Park hut, or hike the many trails that lead from Vatia village.","August 23, 2016",Must visit!,3,"Pago Pago, American Samoa",5
National Park of American Samoa,"Decent hikes, typically good views only from the end point of the hike, some trails are not marked well and hard to locate","August 19, 2016",A few decent hikes,41,"San Diego, California",3
National Park of American Samoa,"Very helpful ranger in the office in Pago Pago told us what is better to see on a particular day and within particular timeframe. The office in the city has a wonderful display of the whole island and the abundant natural wonders. The park itself is very well marked with display boards explaining local flora and fauna. If there is a reason to go to Pago Pago, this is it!","August 17, 2016",Stunning nature,24,,5
National Park of American Samoa,"American Samoa has a strong culture and wonderful family oriented people. Add that to one of the most breathtaking islands in the world and you get an A+ in my book. If you are looking for Waikiki and a Mai Tai you won't find it here nor will you find any other Tourists. This is raw, beautiful polynesia holding true to traditions and culture.","August 8, 2016","Beyond beautiful, breathtaking scenery with ZERO tourism.",16,"Honolulu, Hawaii",5
National Park of American Samoa,This place is something good to do if you have nothing else to do on the island. Very simple and lovely in its own way. ,"August 2, 2016",Great,3,"Auckland Central, New Zealand",3
National Park of American Samoa,"The road to the park is up the enormous mountains. You go up, up, and up. But eventually you reach the upper crest and the views are spectacular. The reader should be aware that where there are opportunities to park off the side of the road they should do so. There are trails everywhere and most can be found at these side parking areas. Walk the trails and enjoy life on a beautiful tropical island.There are signs and information brochures all over that point out the unique features and animals of this biosphere. They are interesting and well worth the read. This is probably one of the nicest parks in the US park service.","July 16, 2016",Experience paradise in the South Pacific.,54,"Zhuhai, China",4
National Park of American Samoa,"We were on a National Parks Conservation Association tour with Off The Beaten Path out of Montana. The communication from both of those organizations was excellent - clear, comprehensive, and helpful. There were only 8 of us in the group, but we blended very well. Our guide, Pika, was incredible, taking particularly good care of us from the time he greeted us at the airport with lei's to seeing us into the boarding area for the return flight. The hotel in Pago Pago was great and had a very good restaurant. The location was perfect. We went to three parts of the National Park of Samoa on three different islands, so we experienced the different environments from seashore to mountain to incredible tropical rain forest. Our two park rangers, Pai and John, were excellent. Great experience.","May 12, 2016",Stunningly beautiful scenery. Truly lovely people.,29,"San Jose, California",5
National Park of American Samoa,Small park but an alternative day or two away from those tortuous beaches which are heaven and all yours. The hikes are not to stretching and the rewards are worth the humidity in the forests with ocean views.,"May 11, 2016",Off the beaten track and out there.,374,"Stockholm, Sweden",5
National Park of American Samoa,"Not the biggest park you will find, nor is there a whole lot to do or see but what there is of it is spectacular. Be sure to go to the vista point at the top of the ridge for stunning views of Pola Island and the Tutuila coastline.","April 18, 2016",Small but Beautiful,18,"Woodlake, California",4
National Park of American Samoa,"A hidden gem in the US National Park system. My wife and I did the Mt. Alava hike on March 8--loved it. Only ones on the trail. Challenging but incredibly unique. Railroad ties and ropes help with the steeper sections. Great views of Pago Pago harbor from top. We also hiked the 0.1 mile hike to viewpoint of Pola Island. Rough road getting out there. OK viewpoint. We were scheduled to spend 1 week on Ofu Island at Vaoto Lodge, but our flight was cancelled due to bad weather. Ofu's reef was to be our highlight of the National Park, but it just wasn't meant to be. Go there if you can!If wanting to go to the Visitor's Center--it is NOT on the National Park grounds. It is in Pago Pago central (2nd story of building with raised parking lot in back of building). Follow signs to visitors center in town. There's where your stamp, magnets, shirts, etc are. It is open M-F from 8-4:30.","April 16, 2016",Beautiful National Park,65,"Valleyford, Washington",5
National Park of American Samoa,Stop by the visitors' center in Fagotogo before you do anything. The ranger and displays are a great help. Expect solitude and amazing scenery. Lots of hikes from easy to hard. Get to meet as many people as you can while you are here. Friendliest people I've ever met.,"April 13, 2016",Stunning scenery! Solitude!,119,"Roanoke, Virginia",4
National Park of American Samoa,"Stop for a photo-shoot at flowerpot rock at the entrance to Pago Pago Bay and if you have time stop by a village for a cultural show with a ""High Talking Chief"". The princess will do a ceremony and then dance. You'll like it.","April 7, 2016","Nice Views, Stop by one of the Villages.",49,"Wadsworth, Illinois",4
National Park of American Samoa,"The office is conveniently located. The staff knowledgeable and helpful. Minimal displays, but clean, cool. All maps of the island, tourist, and park are poorly designed, not accurate and the signage on the island is poor. Mileage markers on the map would be helpful for identifying points of interest.","February 27, 2016",Helpful,10,,5
National Park of American Samoa,"Well maintained parks, clean and kept as natural as possible.Recommend the parks for family hikes/tramping and sight-seeing.Most spots are safe and easily accessed on foot. Public transportation available as well.","February 10, 2016",Clean and natural!,4,"Pago Pago, American Samoa",4
National Park of American Samoa,"I've never witnessed a coastline as spectacular as American Samoa. The National Park is well maintained with great trails and signage. We saw so many fruit trees and exotic (to us!) birds. We started off our trip at the Visitors Center headquarters. Very informative, friendly, and a good primer before headed out to the national park. Only regret- not enough time to spend there. Would love to come back! ","January 24, 2016",Gorgeous views and abundant birds!,10,"Sacramento, California",5
National Park of American Samoa,stop by the NPS office in Pago Pago accross from the port & get some info about the trails. Then rent a car from your hotel & head out. I had a camel back for water & lots of deet. There is denge fever in the area. Rain gear may also be a good idea.,"January 6, 2016",hiked on 3 different trails,6,"Las Vegas, Nevada",5
National Park of American Samoa,It's an interesting hike up to the ridge line in the jungle but not for everyone. There's not a lot of places to get food & water around the trails and you will need a lot of water. The rangers are not very experienced when it comes to advising park visitors so research before you come on what you want to do. ,"January 5, 2016",Definitely unique in the nps system but not my fave,4,,3
National Park of American Samoa,"Follow the signs and you still might miss the place. It is over a grocery store. There are cultural films being shown in a small, air-conditioned room. Sit awhile. Move onto an exhibition that explains how the Islands were formed. There are private, widely decorated buses available.","December 19, 2015",Visitor's Center,215,Mt Airy NC,4
National Park of American Samoa,There are two villages in the park and steep roads that are paved but narrow and fun to drive. Great views but difficult to get down to the coast.,"December 13, 2015",Great views but hard ot find the hiking trail.,96,"Silverthorne, Colorado",3
National Park of American Samoa,"There was not much to do in Pago Pago other than walk around town and go to a few shops, restaurants or McDonald's. We only had a limited time off our cruise ship so we decided to rent a car and drive out to the park. We found the Park Office just down the street. Look for the signs on the side of the road to guide you. Even if you don't go out to the park the office is a very nice place to visit. They have displays of the typical flora and fauna you can see in the park and a continuous video that plays in the little side theatre. There was a very nice lady who was sitting at a desk and she gave us the information we needed so we could find where to go to see the most in a short time. Make sure you take comfortable clothes, water and good shoes. It is a very rugged area but, well worth the time.","December 7, 2015",A Most Beautiful National Park,690,"Louisville, Kentucky",5
National Park of American Samoa,"This is a relatively small park with limited staff, 5000 miles from LAX. They receive 4000 or so visitors annually. It is not easy to get there, but it is worth the planning and logistics to get here. The park and the island are beautiful, not highly developed, mostly mountains, sea cliffs, tropical jungle and lots of nature. There is not a lot of information and support available to plan a trip here, but all the people here are very welcoming and helpful.","October 13, 2015",Unique tropical experience on a small volcanic island,154,"Haymarket, Virginia",5
National Park of American Samoa,"There isn't much to see and do on American Samoa because the tourism sector is totally undeveloped. The National Park is the big draw here.Unfortunately, there was a dengue fever outbreak when I visited American Samoa, so I was unable to hike the trails safely. Still, I drove through the parks and was amazed by the natural beauty of American Samoa. It's just unfortunate the locals have a bad habit of polluting the environment by not properly disposing of their trash. Also, there can be a lot of stray, sometimes aggressive dogs around the trails.The National Park office is very helpful and friendly -- it's really the only sort of tourist information office on the island.","October 8, 2015","Incredible beauty, helpful office",327,"Fort Wayne, Indiana",4
National Park of American Samoa,I have now visited all the National Parks in the U.S. including American Samoa. The NPS headquarters were very helpful; however the trails are poorly maintained and very dangerous to meander. They are also very hard to find with poor signs and identification. I have been to all the NP in the U.S. and this is absolutely the most inadequate maintenance and upkeep of all the NP system in the U.S. I hope these trails are available for future generations. The most disheartening trail led me to the gunneries of WWII and this trail will not be available for the public to access in the future due to very poor trail conditions. It was dangerous for me to walk this trail due to the wooden steps that are rotting and very unstable. I think the NPS is putting more money in the marine experience and less in the trail system. This is very disappointing for the visitor.,"September 22, 2015",Trails are not maintained and very hard to find,11,"Dahlonega, Georgia",2
National Park of American Samoa,"We visited the National Park visitor's center, which has excellent displays that highlight the natural and cultural heritage of the area. The rangers on site were very helpful and welcoming. ","September 18, 2015",Must stop by!,19,"Honolulu, Hawaii",5
National Park of American Samoa,"Be sure to stop in the visitor centre first as the Rangers provide some excellent information that will aid your enjoyment of the scenery. They have miles of trails, but renting a car and driving is best, in our opinion, especially as we only had a few hours when the ship was in port.","September 4, 2015",Beautiful Park,669,"British Columbia, Canada",5
National Park of American Samoa,"This is an American National Park, but the service and friendliness of the staff far exceeded any experience we have had in a National Park on the mainland. The main office in Pago Pago is on the corner of a large building across the street from a gas station. They have very nice educational displays and items for purchase. The highlight of our trip to American Samoa was our time on Ofu Island and our interactions with the park rangers there - Visa and John. They really gave us the VIP service! Contact the National Park of Samoa via email prior to your visit to set up a guided hike.","August 14, 2015",Best park visit ever!,28,Wyoming,5
National Park of American Samoa,"An unexpected gem on a small island the 59th National Park. To get maximum value and enjoyment recommend you visit the national park visitor centre first. Excellent knowledgable staff who can advise you on the right options to choose in the park. Check the ratings of the tracks, some can be very steep. Most are rated moderate. There will be a track that suits youTip - mosquito repellent, sunscreen,sunhat , water, good footwear.","July 4, 2015",Amazing Scenery,318,"Cambridge, New Zealand",4
National Park of American Samoa,"Really a drive-through park - we rented a car and drove the island and went through the park. A few displays but mostly kick-butt scenery! Very pretty drive and it rained most of the time! The absolute best thing about the park was the NPS ranger in the visitor center, he was a font of information about what to do and in what order, where to eat etc...Good job!","June 3, 2015",Pretty drive & scenery!!,96,California,4
National Park of American Samoa,"we walked up to theNational Parks visitors centre which was very interesting and informative, they have a film lasting about 20 minutes and displays which you can touch, the park rangers and very willing to share their knowledge with you.","May 29, 2015",Very informative,202,"Algarve, Portugal",4
National Park of American Samoa,"This is the 59th National Park and if you are in American Samoa it is a must-see. The most remote of all the National Parks, it also has the least services. I searched for the visitor center-of which there is a sign on the main road Hwy 1, but never could find it. The park is accessible from Hwy 5 which brings you to the Trail-head of Tumu Mountain Trail it starts right near the sign on the road and winds up an old road along the ridge for 5 1/2 miles, about 9 km round trip. There is a brochure noting the hikes. There are mountain and beach hikes, short and long, easy to difficult at http://www.nps.gov/npsa/planyourvisit/upload/Day-Hikes-SB_NPSA_high-res.pdf . There are no fees. Bring lots of water, mosquito spray and sunblock. Don't hike the mountains if its rainy the rains are impressive and getting washed off a mountain can't be fun. The sun is hot this close to the equator and the mosquitos carry mosquito borne illness chikungunya, dengue and zika. There are no services but the park can arrange what they call ""home stay"" in which you are given hotel-like accommodations with a Samoan family. If you are not that adventurous and want to arrange a hike through a service there is a brochure http://www.americansamoa.travel/sightseeing and local Resident Rory West advertises a guide service 684-258-3527 or 684-644-1317 (saw at the hotel did not use this service). You can contact the park service by email or phone http://www.nps.gov/npsa/contacts.htm","March 28, 2015",Indescribably Beautiful,197,Honolulu,5
National Park of American Samoa,"I was in town for business, and didn't get a chance to eplore the park much, aside from driving through on the main road towards the village of Vatia. This was a beautiful drive though, and I'm definitely glad I did it. Pola island (i think that's what it was called) is beautiful, which I could've explored it up closer.","September 28, 2014",A beautiful day trip!,37,"Longmont, Colorado",5
National Park of American Samoa,"This is a beautiful national park on a beautiful island. The staff at the National Park Visitor Center are very helpful and informative. The trails are very rough, steep with rocks and roots. However, the park service rates them moderate which is about right. ","September 8, 2014",Beautiful rainforest,366,"Alamogordo, New Mexico",4
