national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Brooks Falls,"Our experience exceeded all our expectations! Bears, bears and more bears! Everywhere! A new walkway has been installed and from what I gather from visitors that have visited before...the new addition enhances the experience. The rangers have done a great job of protecting the bears from the foolishness of the visitors. They monitor the visitors and make sure that the proper distance is maintained and that the visitors don't disrupt the daily routine of the bears. My husband & I really appreciate the efforts of the park rangers to protect the bears. The rangers even closed the trail to allow a bear to take his/her nap on the trail! It was exciting to watch the bears feed on the salmon as the fish attempt to jump the falls. Along the trail to the falls, there were plenty of opportunities to view female bears with their cubs while they nursed, played and fished. We even saw cubs up in the trees. We found the juvenile bears inquisitive and somewhat mischievous.","August 11, 2019",Opportunity of a life time!,208,"West Linn, Oregon",5
Brooks Falls,We went to photograph bears in various situations and that is certain what to get. Luckily the salmon were leaping and we got the shots we wanted. What a fantastic location and very well organised. The raised walk ways give excellent viewing.,"August 8, 2019","Bears, bears and more bears.",2,,5
Brooks Falls,"The sea plane ride and scenery is phenomenal. The bears are everywhere at Katmai and the falls are one of a kind. The rangers are the only negative. They pretend like they know what they are doing. The entry video is pointless, except the part of not running and don’t carry food. There were bears near our group on the trail and the rangers made zero noise and gripped their bear spray tightly. They act like they know how to speak to bears, but that’s obviously fake. The falls are a must see!","August 1, 2019","Amazing Bears, Fake Rangers",1,,5
Brooks Falls,Loved the hike to Brooks Falls. There are two viewing areas at the falls. One below the falls where one can get a great view of bears and wait until your turn to go to the viewing area at the falls. Can see the salmon jumping up the falls at the viewing area at the falls better than at the area below the falls. This was a great experience.,"July 29, 2019",Trip to Alaska,43,,5
Brooks Falls,"This is obviously the place to see brown bears in (unusual) high concentrations. There may have been 20+ at the falls and in the river when we visited early July. Also a mother with young cubs was seeking refuge from male bears near the lodge when we had dinner. It is all well organised, and despite the fact that you will have to share this with others it is worthwhile. ","July 28, 2019",Great place to visit.,63,"Schoten, Belgium",4
Brooks Falls,"This is your chance to see bears up close and personal. They walk right by your room whether you are IN or out of your room, really exciting.","July 26, 2019",Not to be missed!!!!!!,42,California,5
Brooks Falls,"We went in one of the high bear viewing seasons in July. The salmon were just packed in the river and jumping up the falls continually. Bears at the falls most of the time we were there and always visible from the lower river viewing decks, which was the best place to view Mamas and cubs. Rangers and volunteers were excellent at answering questions about the bears and salmon. At times there were ""bear jams"" where we weren't allowed to walk through the forest because the bears are not chased away from their natural habitat. The staff was great at keeping you safe. Buffet meals were delicious. Salmon a different way every night along with another type of meat. You can choose from a full dinner for $40 or mini for $20, which was soup, salad and dessert and quite filling as well. Free coffee and hot drinks all day if you are staying at the lodge. The restaurant staff was so friendly and helpful. Can not recommend this place highly enough. It is a bit pricey to go, but well worth it. If you want to stay in the lodge, you must apply by lottery about 18 months in advance so plan well!","July 24, 2019",Best place to view bears!,9,"Toronto, Canada",5
Brooks Falls,"We made a special trip to Katmai National Park from Anchorage to view the grizzly bears, and we were not disappointed. We looked at a couple of different private transportation services to get there, including Rust's and Katmailand. We ultimately settled on Katmailand, and we were not disappointed, even though the price was steep at $895 per person.Our trip started at a private hanger near the Anchorage airport, where we loaded into a nine passenger jet for the one hour and 15 minute flight to King Salmon. The flight left at around 7 AM, arriving in King Salmon at 8:15 AM. King Salmon is the main hub for getting to Brooks Camp, and it seemed like little float planes to and from Brooks Camp were constantly taking off and landing, whether with passengers, supplies, or both. Our flight on a 10 passenger float plane ultimately left at around 9:45 AM and landed at Brooks Camp on Naknek Lake at 10:05 AM. Immediately upon arrival we went to the visitor center for a briefing on bear safety. There was a 10 minute film, followed by a 10 minute life talk from the Ranger. After that, we were allowed to explore the entirety of Brooks Camp on our own.We immediately headed for Brooks Falls, knowing that that was the best place to view the grizzlies. We walked across the brand new bridge that was opened for the 2019 season, which was fantastic (no bear jams!). Several platforms off the bridge allowed you to stop and watch the grizzlies if there were any, and there definitely were each time we crossed it. The walk to Brooks Falls was ultimately around 20 minutes from the visitor center. The upper Falls viewing platform holds only 40 people at a time, and so they have a system for managing the tourists: When you arrive to the upper Falls location, you are given a buzzer similar to what you get at a restaurant by the host when you’re waiting for your table. You are than invited to go to the lower Falls platform viewing area to watch the grizzlies down stream while you wait for your buzzer to ring. Once your buzzer rings, you are permitted to go to the upper Falls for one hour.On the day we were there, the lower downstream area was actually better viewing for the bears then the upper Falls area. This was by far the highlight of our trip to Katmai, and probably even to Alaska overall.As part of our tour reservation through Katmailand, we were provided access to the buffet lunch at the dining lodge. I was not expecting much, but it actually was very good. There was a full salad bar, plus 4 or 5 hot dishes, including beef, chicken fried rice, sticky rice, and beef barley soup. There were also two desserts to choose from, chocolate brownies and pecan bars. There was plenty to eat for the vegan member in our group.Our flight was scheduled to leave at 4 PM, and we were told to check in back at the office near the visitor center and hour in advance. The fact that we had to check in a full hour early was a little disappointing, because once you come back down to the office and visitor center area from the Falls area, it is difficult to get back up to the Falls area for viewing, and so you are essentially ""stuck"" around the office area for the entire hour before your flight (although they do allow you to hang out on the new bridge, where we could still view some bears). Our flight eventually left around 3:50 PM, and we were headed back to King Salmon and then eventually to Anchorage.Viewing grizzlies at Brooks Falls is something everyone should do if you have the interest and ability! We went on July 12, and we probably saw 35 bears in total, with the maximum at any one time of around 10 or 11.","July 16, 2019",Amazing place to view grizzlies eating salmon,244,"Tampa, Florida",5
Brooks Falls,"If you are reading this you must be thinking about going to see the bears. We planned our trip 6 months ahead of time and of course the weather is a crapshoot. The salmon and bears are more dependable. Fortunately the weather for us was great and so were the bears. One thing we did not know about was the new pedestrian bridge across the river just out of Brooks Camp. Often the site of ""bear jams"" in the past the new bridge almost completely does away with them. I worked for the federal government over 40 years and the $6 million spent for this bridge is probably the best money the feds have spent in the past several decades. Because of the long daylight hours during the Alaska summer the bear platforms were open until 10:00PM in July when we were there. My advice is to spend the night if you can, so you can go to the platforms after the crowds leave and before they come the next morning. Starting 6 mos early I could not get a reservation to spend the night, so start real early for this. We flew Katmai Air from King Salmon after a 1 hr flight from Anchorage on a twin engine turbo PenAir. If you want to reproduce Mangelson's famous picture of a bear catching a fish in mid-air, good luck. I am suspicious of the authenticity of that shot. I did get a pano of 13 bears in the water at the falls and down stream.","July 15, 2019",Amazing experience of a lifetime,2,"Rockville, Maryland",5
Brooks Falls,"We flew in by floatplane from Kulik Lodge to Naknek Lake. After the short bear orientation video and ranger instructions, we headed straight to the viewing platform at the Falls. This way we beat the crowds and got to spend our first hour watching several bears fishing at the falls and watching the salmon jumping up to try to make it over the falls. Both bears and salmon were amazing to watch, and the falls and river are beautiful. Other parts of the day we spent at the Riffles platform below the falls where we watched multiple bears fishing, and on the platforms at the Lower River bridge where we saw several mother bears with cubs playing and fishing. After a buffet lunch at Brooks Lodge we returned to the Riffles platform which was extremely crowded by then, and we had to put our name on a list maintained by a patient and friendly park worker and wait for an hour to get back to the Falls platform for another turn. While waiting at the Riffles, we listened to a park ranger give lots of good information about the bears. Twice on the trail between Lower River and Riffles we encountered bears approaching and we had to calmly move off the trail into the high brush to let them pass (while our hearts were pounding). Moving or sleeping bears on the trails can cause delays because people are required to stay at least 50 yards away from the bears at all times so just be prepared to expect that.Infrastructure: Not far from the seaplane beach on Naknek Lake is the main lodge area where all the buildings are. From there you walk into a gated boardwalk above the area where the lake and Brooks River meet, and you are required to keep walking except for a few platform areas where you can stop and watch bears or look down in the lake at the swarms of salmon. At the end of that Lower River boardwalk you exit the gate and walk about a mile on an unprotected gravel trail, passing a pit toilet, to another gated boardwalk which leads to the Riffles and Falls platforms. Be alert to avoid bears on the trail between the gated boardwalks.Bear rules: Some people complain about having to wait for bears to move or other park rules, but we felt that the NPS is doing a great job keeping people from disturbing the bears in their habitat and keeping people safe, and if people will just follow the rules then we can all continue to have access to wild areas like this.","July 14, 2019",Bears and sockeye salmon aplenty!,37,"Hoover, Alabama",5
Brooks Falls,"This is obviously not an easy place to get to, and it is not cheap. So the few reviews talking about seeing no bears had me kind of freaked. And even then, is it really that big of a deal to see bears up close?I gotta tell you... this jaded family from NJ was blown away, including my 20 year old son who is not easily impressed. Every one of us gave this 5 stars. It is almost hard to describe, but you are within a few feet of bears without any safety net or fence whatsoever. And they are amazing. Eagles are soaring. Its just hard to explain. We did a ton of great excursions, and this was the most expensive. I never thought it would be the best... besting jet skies to glaciers and ATV tours to a glacier. But this was the tops. Our one regret came because it was early in our trip, and we did not buy swag. So buy yourself a t-shirt or something. So few people get here. And they don't sell Brooks Falls merch elsewhere. So just buy it, and be one of the few. And as far as lunch... it's fine. The staff is friendly, and the food is good enough- and we are kind of picky. Just keep expectations in check.The plane ride is magnificent, and there are several hiking trails if wildlife disappoints. So you are not going to be standing around.You are reading this, so you are probably asking yourself the same questions I did. So let me give you the answer: if its after July 1, go for it!! You won't miss the money.","July 13, 2019",I was dubious. I was wrong,55,"Mahwah, New Jersey",5
Brooks Falls,"Wow! We planned our entire Alaskan vacation in July to spend one day in Brooks falls. I was so afraid it would be disappointing.... boy was I wrong! Mama and two cubs on the beach as soon as the float plane landed! And it got better from there! Bears on the trails, bears in the marsh area, so many bears in the water! I lost count, but at one point we saw 22 BEARS AT THE SAME TIME! 22! My photos look like National Geographic. Bears catching salmon, eating salmon, a mama and three cubs fishing, huge bears! We have been to Africa and the Galapagos and this is right up there. Totally made our Alaskan trip. So, so amazing!","July 13, 2019",Once in a Lifetime! Go now!,163,NC,5
Brooks Falls,A hot mile walk from the lodge to the falls for the most amazing bear viewing imaginable. Up close and personable.,"July 8, 2019",Nothing like it!,48,"Oregon’s Mt. Hood Territory, Oregon",5
Brooks Falls,"This experience was above and beyond our expectations. Watching the bears, salmon, eagles, etc in their natural environment was amazing! The upper platform by the falls is great, but there was a lot of action also at the lower platform (and often smaller crowds of people).","July 7, 2019",Phenomenal!,8,"Boise, Idaho",5
Brooks Falls,"trip of a lifetime, great experience in July with the salmon running. Saw many bear behaviors. The falls itself gets crowded but is still worth the walk. Take water, we did not have a problem with bugs. Sometimes you get stopped with bear jams. The platforms gets busy, photographers can be annoying with their gigantic scopes, but the bears take the stage. There is always something to see and you can be there early in the morning before the crowds or after dinner when the day trippers leave.","July 6, 2019",awesome,386,"Scottsdale, Arizona",5
Brooks Falls,"An amazing opportunity to watch these huge creatures in the wild and see how they fish and interact with other bears. We spent so much time just watching the falls, fish jumping, bears ambling into view, birds, more bears coming by, often walking right under our feet as they arrived or left the raised platform. I was concerned that we might be there too early (June 19), but the salmon had just begun running and the bears were beginning to get active. ","July 5, 2019",So close to bears,8,"Ashland, Oregon",5
Brooks Falls,"I visited for a day trip at the end of June so the salmon should have been running but they were not - that's wildlife viewing for you. Hence few bears. I thought the journey by light aircraft and seaplane was fun although the seaplane was so dirty it must have been carrying about 50lb extra weight. The interior was truly disgusting. That said the pilot who had been flying since 1974 was clearly adept; I didn't feel any of the take-offs or landings. The plane had probably been flying as long as he had and had never been cleaned; there was a notice saying don't touch the windows but you really wouldn't want to! The funniest thing was the woman who wanted to sit up front in the right hand seat on the return journey. By the time the short flight was over she was absolutely hysterical; she said all the red lights and warnings were going off all the time and she thought we were going to crash! I think the pilot was probably ex military and clearly knew what he was doing.At Brooks Falls we had to listen to yet another bear safety talk and then left to make our way to the falls area. The walk is long and there is little to see in the way of wildlife on the way. I can imagine that when the salmon are running the bears would be there in profusion but sadly I saw only a couple and they were unable to find any salmon.Lunch was pretty grim with a tasteless shepherds pie and either very sad looking veg or salad. The girl taking the lunch money was so thick I was having to make each word a sentence until another staff member came over and took control. The guides were, as elsewhere, not good; most had only been there 5 minutes and knew little ouside of their learnt spiel.Birds and other wildlife were in short supply as the area is so vast they all remained in the quieter areas; something I found was generally true wherever I went.The cabins which were available for overnight accommodation looked very basic and tiny; at over $600 if you wanted one to yourself it must be the most expensive campsite anywhere.","July 3, 2019",Salmon not running so little to see,10,,3
Brooks Falls,"Brown Bears on their terms. Learn about a unique wilderness habitat where salmon & bears come together. Explore.org cams will give you background. Save your pennies as it will cost you more than usual holes but a once in a lifetime experience. Stay at Brooks Lodge one lower costs by camping. Take a good camera, listen up at bear school & expect all other outdoor ventures to pale by comparison.","June 6, 2019",Some days my favourite place in the world & 2nd best place on all other days.,2,"Richmond Hill, Canada",5
Brooks Falls,Loved every minute of our time here! Trip of a lifetime and we can't wait to go back one day! Definitely a must see and experience!,"September 21, 2018",Just amazing!,32,"San Diego, California",5
Brooks Falls,"We were so thrilled to see many bears in mid August . It turned out late afternoon was the best time. A once in a lifetime experience and well worth the effort to get there and the cost. Even the float plane is an experience. Close up experience with a couple of bears on the track added to the excitement. We did a day trip from Anchorage and was fortunate the day was clear and weather fine. Nice lunch provided and everyone in our group agreed this was the highlight of our 5 week trip in Alaska and Canada. If you are looking to get close to grizzlies this is definitely the place, they roam free and watching them catch and eat salmon adds to an unforgettable experience .They say don’t get closer to the bears than 50m here , but in Denali they say 300m . ","September 20, 2018","The best of Alaska , an amazing experience.",16,"Sydney, Australia",5
Brooks Falls,"The bears are amazing because they know their survival depends on eating enough salmon to get them through hibernation. Most of the people at the falls are fairly intelligent; but, some make just really stupid comments. Most photographers (and there are a lot) are fairly well mannered. Some of them do have the ""my lens is bigger than your lens so get out of my way"" mentality.","September 18, 2018",Bears,57,"Palm Desert, California",5
Brooks Falls,If you want to see the bears in their natural habitat close-by. You have to go there! It’s worth the visit ,"September 3, 2018",Bear encounter,2,,5
Brooks Falls,"The price is steep to get to Katmai, but worth every penny! When we had our chance to view at the upper falls there were 19 bears in the river! It was stunning. Walking between the platform areas you do have to watch our for bear. At one point a bear was laying down in the trail in front of the gate to get on the platform to see Brook's falls. We had to wait 15 minutes before the bear moved it is surreal walking with the bears.","August 22, 2018",The MOST Amazing Thing We Did On Vacation,3,"Exeter, New Hampshire",5
Brooks Falls,"Didn't see bear fishing salmons since it wasn't July yet, but it was worthy anyway. Quite and pacific, we fell in love with this place. You can find a bear everywhere. It was expensive to get there, but if you sleep in the camp you won't pay much. ","August 18, 2018",Unforgettable ,17,"Bergamo, Italy",5
Brooks Falls,"Tuesday, 24 July 2018, booked through Katmailand. This trip included transportation by 4 different flights, 2 by turboprop, and 2 by floatplane. As a pilot, I can vouch for the safety and efficiency of all the flights. The first thing after landing at Brooks Lake (the floatplane base for Brooks Falls) you will receive a bear safety briefing. Pay attention, you will have a personal experience with a brown bear before your day ends. The visitor center is located about 2 miles by road from the floatplane base, requiring bus transport, and ½ mile walk over a trail and bridge, often interrupted by bear jams. The visitor center is a compact collection of necessary cabins and mess hall designed to accommodate day and overnight visitors. Most buildings are scarred by the clawing of bears. NPS personnel and Katmailand employees are everywhere. One of the more interesting positions is bear technician (a.k.a. bear harasser). These intrepid souls are the negotiators/arbitrators between bear and human contact. Both species must obey their guidance at all times. The meal provided by our package and the kitchen staff was served buffet style, precisely at noon, and was delicious. Plenty of choices, always fresh coffee, and a warm inviting fire in the adjoining lodge room. Your experience at Brooks is left to your imagination after your briefing. You can walk anywhere, sit by the campfire, or go fishing if you choose. We were a party of 4, and one of our members became ill (bad cold) and was left by the campfire. The other 3 explored and made our way to Brooks Falls for those famous pictures (a back-track walk of almost 1.5 miles). Only 4 bears here, no leaping salmon, but still a great experience. We then walked back to the floatplane base to await our plane ride home. The day we were there most bear activity encounters were at the visitor center, and along trails roads. Bears, especially sows and cubs were in constant presence amongst the visitor center complex. Many bears were along the roads and trails. The only place skimpy on bears was the falls. No one I spoke with could adequately explain the distribution of bears at any location, (there were plenty of salmon in the river) and a lot of human activity at the visitor center, but loads of bears at the visitor center, somewhat contrary to intuition. I recite the following experience to highlight the spontaneous atmosphere at Brooks. While waiting for our ride back to civilization, my wife and I settled in at the floatplane base, (nothing more than a covered picnic table, food locker, and wide gravel area to the edge of Brooks Lake. A compact area. Taking a que from a floatplane pilot passing time between flights, I settled in along the lake’s edge to soak up some rays of sunlight, and soon began to doze about 10 feet away from the likewise sleeping pilot. Surprised and unexpectedly, I was awakened by the jumping pilot, kicking rocks and yelling at the top of his lungs in some ancient human tongue. Momentarily, my blurry eyes caught the vision of two yearling brown bears 10 feet away. I quickly tried to recall from my safety briefing and any mention whatsoever of bears ability to swim, what to do if chased into water, etc.…nothing came to mind, but the bears were by that time retreating backwards at the sight of the crazed Neanderthal pilot. That was my personal bear experience at Brooks, and it occurred at the place you will receive your bear safety briefing. And yes, I asked my wife what the hell she was doing as these bears approached me at the lakes edge, and she gave the standard Brooks answer to everything “I was taking pictures of the bears”. If you are planning this trip one, two, or three years in advance as I did, rest assured you will be happy with your choice and will have experiences that warrant the stiff price of this experience. Book in the prime months (June-July) and be assured you’ll see plenty of bears, and more importantly, have a personal bear experience.","August 13, 2018",YOU WILL HAVE A BEAR ENCOUNTER,21,florida,5
Brooks Falls,"Seeing the Bears was just simply amazing. The viewing platform is great and we spent a good hour and a half observing the bears. We had to wait two hours when we arrived to cross the bridge, though, as there were bears within 50 yard which then went to sleep. I totally appreciate the need to keep safe and was happy to wait (in retrospect, after having a good observation time with them!) but this waiting time made no sense, when, on the way back we were approached by a bear and there were no rangers allocated to monitor those areas. Seems a little strange to me. Thankfully, a guide with another group took charge of the situation and managed the bear's behaviour and ours.","August 12, 2018",A definite if you want to see bears,4,,4
Brooks Falls,"This was our 56th National Park and one of the best to which we have been.  There are no roads in or out of the Park, so most visitors get there by bush plane to King Salmon and then a float plane to one of the lakes by the Park; Anchorage and Homer flying services also offer trips directly to the area. We were fortunate to take a flight offered by Trail Ridge Air directly there on our last day in Alaska. There are camping facilities and a great lodge within the Park; both sell out very far in advance; however, most visitors are day only visitors. There are a number of activities to do in this National Park, but most people come for the bears at Brooks Falls. This is the area where the brown bears congregate to feed on the salmon which are going upstream to spawn. A viewing platform close to the ranger station and lodge exists to watch bears feed in the Naknek Lake area. There are two other viewing platforms to see the falls—one further down stream which has some great views but serves as a waiting area for the final trek to the falls viewing platform; this is approached by a boardwalk and is very controlled during high periods of visitation; your time there will probably be limited in high season which is July.  When you arrive, you have to go to “bear school” where you learn how to deal with bears that you may encounter on your trek to the viewing platforms. Rangers give about a 15-minute presentation often at both areas of access to the falls—Brooks Lake or Naknek Lake. Regardless of which lake on which you land, after “bear school”, you must walk a little over a mile to the falls and bear viewing platforms. The NPS Visitors Center is near Naknek Lake and requires a further walk if you have landed at Brooks Lake. There is also an excursion to the Valley of Ten Thousand Smokes in the Park of which we did not take advantage. This National Park is worth all the time and money it takes to get there.","August 11, 2018","Bears, Bears, Bears",176,Illinois,5
Brooks Falls,"The high light of our Alaska trip. Nature at its best!! Speechless ! The bear , the cubs and the jumping salmon .. wow! ","August 7, 2018",Stepping into National Geographic ,52,,5
Brooks Falls,"After seeing all the nature shows on the falls, decided to make the trip. Flew a turboprop on Pitt Air from Anchorage to King Salmon, then a float plane (Katmai Air) to Brooks Lake. It’s 18 minute flight over in a 6 passenger or 10 passenger float plane; this is fascinating for those who like to fly, but a little scary for those who don’t. Upon landing, you MUST go through the Bear brief at the visitor center (you will NOT be allowed out of the area w/o this briefing), then you dump ALL food/gum at a food locker, then you can attempt the 1.3 mile walk to Brooks Falls. There are several park rangers observing the area for bears, and stopping visitors in controlled areas when the bears roam too close. There are two observation areas at Brooks Falls; the lower one has adequate room for people to watch from, and great views... but the upper one BY the falls, only has room for 40 people. Rangers control access w/ waiting lists; it may be an hour for people to get access... it’s worth it. You’ll see bears roaming BELOW you, in front of you, and fishing in the falls. If you have any interest in bears, and can afford this trip - do it. HIGHLY RECOMMENDED!","August 5, 2018","It’s a “Bear” to get there, but boy is it worth it!",100,"Bonn, Germany",5
Brooks Falls,"I had the privilege of spending time watching the bears at Brooks Falls. It was amazing. The best viewing is at the upper falls where you can see bears grabbing salmon out of the water. Some fish below the falls, some above where you can see salmon leap straight into the mouths of the bears. I was lucky to go on a day when there were not so many people so was able to spend most of my day at the upper platform. I saw a mother with four cubs and many many bears.From there you can also watch the salmon leap up the falls. This is also fascinating and you end up willing them to make it as so many try and fall back into the river below.There are also bald eagles in the vicinity and I saw one dive down and grab a salmon before flying off with it. I think this day will be my highlight day of my four weeks in Alaska.","August 3, 2018",One of the best bear viewing places in the world,164,"Scotland, United Kingdom",5
Brooks Falls,So many bears and so close up. Im going back with my kids one day! Loved loved loved this opportunity.,"August 3, 2018",Highly recommend!!! Highlight of my trip!,27,"Carbondale, Colorado",5
Brooks Falls,"We took a day trip from Anchorage with KatmaiLand. The trip went as planned. We arrived at Katmai, had a delicious lunch and then headed out to see the bears at the Upper Falls.Wait time was around 90min. But the viewing was very well planned by rangers, allowing 40 people at a time for one hour. Kids did get a bit restless. But was a treat to watch so many bears and the salmon jumping over the falls. Felt the bear activity grew as the afternoon progressed. We got to spend 6 Hrs+ in Katmai.Would recommend taking Dramamine for the float plane ride.","August 2, 2018",Highlight of Alaska Trip,4,,5
Brooks Falls,"Make sure to either arrive early or to at least go and give your name to the ranger as soon as you can to ensure you get a go at the upper platforms. Not that you don't get to see the bears feeding from the lower platform but it's just closer. There are so many bears here at Katmai that we saw our first one on the beach where the planes disembark so truly pay attention to the rangers' indications and orientations. We were told to expect delays at the bridge because it was often closed due to bear activity nearby, believe that as well (we had to stop and wait 20 minutes the first crossing and narrowly missed having to wait 20 more in the return). Overall seeing the bears feed at the falls so close to you is really amazing. After a while you can really tell apart their different styles of fishing and you can even see some of them cooperating. Also there are a lot of moms with cubs around as well so it's a whole experience definitely worth your time and money. ","August 2, 2018",Unforgettable ,88,"Lisbon, Portugal",5
Brooks Falls,"Wonderful experience. Highly recommended. The bears are wild and you need to be vigilant and respectful. Visitors need to be quiet when at the falls - dont get so excited that you cheer the bears when they catch a fish! Also be aware of your surroundings and shut gates properly. It was expensive to get there, but worth it. Recommend you stay all day - it was always changing","August 1, 2018",AMAZING/ Highlight of our holiday,2,"Sydney, Australia",5
Brooks Falls,"This place is of course amazing but it is a 3 due to the risk. They say no one has been hurt. But the bears are there and you can be right next to them before you see them. And they might touch and sniff you as happened recently. As the place gets more crowded, the chances of a bad incident increase—they have to. You also are trusting strangers not to do dumb things like fail to close the lock on the campground gate or not to yell at a bear. And you do wonder if you ought to just leave this place for the bears and watch them on the live video feed. So go at your own risk and don’t let your children get more than 6 inches away. ","July 31, 2018",Drinking the Kool Aid?,11,"Anchorage, Alaska",3
Brooks Falls,"What a place to close observe bears and bear behavior. We saw 23 at one time from the falls platform. A level trail of about a mile takes you from Brooks Lodge to the falls viewing platform. Bears are at the falls, below the falls, and even right below you at the platform.","July 25, 2018",Viewing many bears,5,"Custer, South Dakota",5
Brooks Falls,"It’s impossible to put this gem, this miraculous world into words. The falls with hundreds salmon jumping and scores of bears hunting, playing, and relaxing in the waters is breathtaking. But even the lower viewing platform where we had a 100 minute “delay” - a bridge closing due to over 10 bears including a family of 3 playing, eating, relaxing and even “making friends” was a spectacular slice of our world. The rangers were outstanding educators and stewards. They were co-stars and clearly love the bears and the ecosystem they use to teach us without disturbing it. The food exceeded our expectations. The Katmai Air staff are nice though a little gruff as were the float plane pilots. The talk by the native Alaskan (while we waited for the float plane) was excellent. Tips: 1. Get to the upper platform as early as you can since you only get an hour and you will want to come back, 2. Bring a head net and bug spray, 3. Bring water if going through King Salmon on Pen Air (they have no water fountain and the water is not potable). Remember: it’s the bear’s world. Respect them and listen to the rangers. Leave ample time to get back in case the bridge is closed. ","July 22, 2018",Speechless,71,"Madison, Wisconsin",5
Brooks Falls,"Just an amazing place.The Katmai National Park is a real treasure. There are no roads to it or boat access, so the only way there is on a float plane. The trails, woods, and river are all beautiful. There were at least 20 bears in the river at all times and it was mesmerizing. The salmon were running well, and the whole experience was lovely.Be prepared for a wait to get onto the viewing platform. There is still much to do and see while you wait. I prefer to wait rather than get crushed by dozens of tourists. The park rangers handle the process well and efficiently.This park is a must do. Incredible day.If this review is helpful then please indicate so below.","July 22, 2018",Katmai NP is a Gift to All of Us,2914,"Alpharetta, Georgia",5
