national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Mount Lassen,"Four of us went to Lassen Volcano National Park for July 4th - 5th. It was fun! Since parts are high elevation we got to throw snowballs and walk in snow on July 4th. Not only were there thermal features (like a mini-Yellowstone), but geology of volcanics including all the various types of volcanoes are present in the park. Unfortunately some of the roads in the park are not connected, meaning you have to enter from different areas to get some places. Due to our time limits we didn't get a chance to see some of those. Also we didn't want to hike on the snow-covered areas, but there was plenty of information about conditions in each area so we knew what to expect. This is a worth a visit, although not as beautiful as the top rated National Parks.","August 6, 2019",Snow on July 4th,17,"Albuquerque, New Mexico",4
Mount Lassen,This national park is amazing and well worth a visit. Mount Lassen is a must to climb. The views are stunning and the swarms of butterflies on the slopes are just incredible. ,"August 6, 2019",Amazing,9,"Bolton Percy, United Kingdom",5
Mount Lassen,"A magical 5 mile round trip hike with 2,000' elevation gain to the summit of nearly 10,500'. We completed it in a little over 4 hours on 7/31/19. Near perfect conditions, cool breeze, minimal snow crossings, not too crowded and thousands of California Tortoiseshell butterflies swirling around the mountaintop for the last mile or so of the trail. It pays to plan a trip around conditions to account for snow, high temperatures and forest fires. Not an easy hike as it is rated difficult in many hiking guides, but we did meet two 80 year olds with pacemakers making the climb although both were experienced hikers. Make sure you hydrate and bring enough fluids.","August 3, 2019",Lassen Peak Trail - Bucket List Worthy,36,"Santa Rosa, California",5
Mount Lassen,"This is the second time I’ve been to Mt. Lassen. Wish I had more time for some hiking, but even a drive through is well worth the time. ","August 2, 2019",Hard to take a bad photo,2,,5
Mount Lassen,"If there is wind or not, stop and enjoy the lake! If there is no wind with sun, you have to stop for a reflection photo. We had great weather and really got some nice photos. Beautiful views! ","July 31, 2019",really nice photos!,125,"Port Orchard, Washington",5
Mount Lassen,"it is the southern most active volcano of the western USA. Elevation is over 10,000 feet.If you are not a hiker, you can enjoy a fantastic drive. Mount Lassen is part of a National Park. $30- entrance fee to the park. The visitor center will provide maps and information regarding the park and suggest what would best meet your personal need/desire.","July 25, 2019",Mount Lassen is stunning...,1133,"Nashville, Tennessee",5
Mount Lassen,"We visited Mt Lassen and had an amazing experience with a hike around Manzanita Lake, great photography available and birdwatching at the lake and surrounding area.","July 23, 2019",Beautiful park with views!,29,"Beirut, Lebanon",5
Mount Lassen,"We visited via the North entrance to Lassen Volcanic National Park. The museum was there but closed in May. Manzanita Lake was so large and pretty and this part of the park was beautiful. We were able to drive in 10 miles to the devastated area. There was a lot of snow there and you had to walk if you wanted to go further. There are 4 types of volcanoes in the park. You can't drive through the park from one end to the other, this time of the year.","July 9, 2019",Beautiful park with an assortment of volcanoes and lakes.,13,"La Mesa, California",4
Mount Lassen,Center of ParkThis monumental plugin volcano gives the park its relevance its trek and its story Amazing ,"July 8, 2019",Active volcano ,32,"Zichron Yaakov, Israel",5
Mount Lassen,"We called the area Mount Lassen for the last 45 years, and learned it's actually Lassen Peak. Fantastic place to visit. Be sure to check ahead if you want to hike. There still is a lot of snow (July 2019)","July 7, 2019",Oops..its actually Lassen Peak.,51,"Yerington, Nevada",5
Mount Lassen,"Had an amazing vacation here over the July 4th week, got in some hiking and kayaking. The employees were all very pleasant and helpful, always ready to answer my questions. Trailheads were not well marked and the snow in the south part of the park kept me from exploring many of the trails I had originally planned on.","July 5, 2019",Beautiful Place,11,"Bend, Oregon",4
Mount Lassen,Due to snow covered roads we were unable to drive thru the park to south side. We made best if it and hike around the lake behind visitor center. It was beautiful walk. The people in visitor center were very helpful with all my questions-they enjoy their job. ,"June 23, 2019",Interesting ,26,"Mount Dora, Florida",4
Mount Lassen,"Given that the eruption occurred over 100 years ago, this majestic mountain remains to welcome lucky visitors. I visited first at age 10 and the return didn't disappoint. The colors are stunning, green grass, white snow, red pine needle paths! There is something at this national park for all ages. The visitor centers are excellent, there are suggested search games for kids, everything is well groomed in the park, and there are choices of small hikes and huge hikes. No regrets in re-visiting!!","June 19, 2019",Lassen is a stately lady that benefits the visitor to see!,187,"Santa Cruz, California",5
Mount Lassen,"This was a special trip to California to see Lassen VNP. We had a great time, despite only being able to go to Destruction Point. We talked to a fascinating couple who had just hiked up Mt. Lassen and skied down. How awesome is that? We will return to LVNP in the future when all roads are open and we have more time to see all 5 volcanic types.","June 18, 2019",We love Lassen Volcanic National Park,38,"Downs, Illinois",5
Mount Lassen,"I've been going to Lassen since I was 8 years old. Our family moved to Northeastern California in 1969. The park is filled with history, which was probably more interesting before 1980. You see, at that time, it was the only volcano that had erupted in the lower 48. When Mt. St. Helens blew up in 1980, people have tended to forget Lassen. That's good if you want less crowding. Most people who visit California's National Parks head to Sequoia and Yosemite. They tend to not want to travel all the way up to Lassen. There are abundant trails, from short to quite long. There are bubbling sulphur works and mud. There is a trail to hike the summit of Mt Lassen. Kings Creek Meadows is beautiful, and the source of the North Fork of the Feather River.","May 31, 2019",Lesser known National Park--shhh!,10,"Lincoln, Nebraska",5
Mount Lassen,"Mount Lassen (10,457') is the centerpiece of Lassen Volcanic National Park. The peak is what remains of a lava dome volcano that erupted several times between 1914 and 1917. It is still considered to be an active volcano, and is closely monitored. The park protects the surrounding geothermal ecosystem and provides educational and recreational opportunities. A spectacular scenic drive (CA89) passes through the park and around the eastern flank of Mount Lassen. The two-lane highway is paved and about 30 miles long, with views of the peaks and alpine lakes along the way. Note that the road is typically closed in the winter (November-May) due to heavy snowfall. A NPS pass or entrance fee is required; $10-30 depending on the time of year and mode of transportation. There are two visitor centers at either end of the park with interesting exhibits and information to help plan your visit. Numerous hiking trails of various lengths and difficulties provide access to the mountain wilderness. We visited in August and the park was not crowded. The landscape was very green and there were many wildflowers blooming. We were traveling with a wheelchair so that limited our activities, but we enjoyed the Sulphur Works geothermal area and the easy trail through the Devastated Area which has interpretive signs about the 1915 eruption.","April 13, 2019",Beautiful Volcanic Wilderness,1781,"Tucson, Arizona",4
Mount Lassen,"The main road wonders through the park over a meandering 28 miles. A full day with frequent stops allows for 3 short hikes. These can be very interesting from a geologic standpoint, or absolutely beautiful if hiking a stream with water falls. Weather in the fall can be cool, but there are no mosquitoes and few crowds. Hiking to the summit is an all day expedition from the south entrance. Only attempt it if you are an experienced mountain climber and have carefully checked the weather. Weather near the summit can change very rapidly. Taking 2 days to explore is really the best way to enjoy this park. Even if not doing a lot of hiking, have good shoes and if going up a steep trail, hiking boots and trecking poles are recommended.","March 22, 2019",A wonderful place to explore in the uncrowded fall,48,"Klamath Falls, Oregon",4
Mount Lassen,Love Lassen because it’s off the beaten path and not crowded. Beautiful hikes and scenery without being ruined by cars and traffic.,"March 15, 2019",Spectacular and very few people!,1,"Novato, California",5
Mount Lassen,The scenic drive over the mountain ridge is one of the best in the USA. Terrific views in all directions and lots of places to stop and take a walk. Take lots of photos and enjoy. This whole area is worth a week of exploring but just a day drive is also well worth it.,"December 30, 2018",What a special place and one of America's great drives.,163,"Everett, Washington",5
Mount Lassen,"I have wanted to go to lassen since I received my first big piece of rainbow obsidian from the lassen volcano area. As a geologist, I have longed to make the trip here and it did not disappoint. Beautiful drive, so many different geological format in in one area. Well worth the visit for anyone. ","November 11, 2018",Finally here,11,"Ellisville, Missouri",5
Mount Lassen,"Ranger told us this is becoming a very popular park. Get here before it becomes over crowded. October was a perfect time for us, very little people. This place is like a mini Yellow Stone. The volcanic mud, steam, & sulfur was amazing.","October 24, 2018",Not Hidden Anymore,241,"Placitas, New Mexico",5
Mount Lassen,"There is a lot packed into this less well known of the National Parks. There are active thermals, history of a volcano eruption that was only 100 years ago, and it is beautiful. We took a short hike around Manzanita lake in its fall colors. Unfortunately we didn't stay long enough to view more, but wish we had.","October 24, 2018","History, Geology, and Beauty",13,"Simpsonville, South Carolina",5
Mount Lassen,Very scenic park . the view is magnificent . very good park for hikers that like to walk into the mountains and enjoy the places ,"October 6, 2018",Best NP in america,9,Israel,5
Mount Lassen,"I’d never heard of Lassen until I was researching our road trip, but so glad we came. We drove in at Lake Manganita and drive through the park - the expected one hour drive actually took the best part of the day. There’s so much to see and it’s very different from other parks because of its volcanic nature. Not to be missed","October 1, 2018",Wonderful National Park,99,"Suffolk, United Kingdom",5
Mount Lassen,"This is an extraordinary place to explore with many waterfalls a lot of hiking trails! There are ample camping sites as well as kayak and cabin rentals near Manzanita Lake. Great fun for the entire family,","September 13, 2018",Quick day trip fun!,11,"Redding, California",5
Mount Lassen,"Despite the neighboring fires all across California, the lassen park was refreshingly clear of smoke. I live that it is not nearly as crowded as Yosemite. The dark sky festival was amazing, a must see. Lassen park has some of the darkest sky in the country, ideal for sky viewing. It gets cold at night, but camping is super fun. Campgrounds are well maintained. Overall, I LOVE Lassen National park. I’ve been here more than a dozen times in the past 4 years and will keep coming back. Also, one of the few active geothermal areas in california, it is the southernmost of the Cascade volcano complexes.","August 8, 2018",Lasen Dark sky festival,5,"New York City, New York",5
Mount Lassen,"It is totally out of the world. I was skeptical to go alone there and after having hardtime finding a group tour, I somehow found a 3 day tour. It is an amazing place to visit and I would highly recommend it as a family destination. However, hiking is not recommended if you are out of shape.","August 1, 2018",Amazing Place to Visit,1,"New Orleans, Louisiana",5
Mount Lassen,"Honestly, I know Mount Lassen has a lot to offer. It is beautiful. I remember going as a teen and hiking the mountain, visiting the devastated area, etc. For some reason, though, on this trip it felt like we were only able to drive to a couple of spots before we had to stop and there wasn't a lot to do. Getting help wasn't easy, either. I was disappointed in how little info was available to help me find my way around. ","July 27, 2018","Beautiful, but confusing",7,"Marysville, California",4
Mount Lassen,"Out of the way, but the drive alone is a quintessential summer road trip. Take your time, slow down and connect.","July 25, 2018",Nature at its Finest!,1,,5
Mount Lassen,"This review is about the hike up Mount Lassen on July 22. I’m 41 and in decent shape.So what’s important-Firstly, the weather-it is much cooler and windier at the top. So ask the ranger, check your weather sources.Do you need hiking boots? Yes, you do. Don’t attempt in sandals.Bring a hat, windbreaker, wear sunscreen as a lot of the trail is exposed to the sun.Carry at least 750-1000 ml of water, snacks etc.What’s the best time? Probably early to late morning-it’s pleasant at the top noon to mid-afternoon temperature wise (60’s) and this will give you enough time to plan ascent/descent.How tough is the trail? I would say strenuous. It’s 2.5 miles but a 2000 feet climb. I did it 2-2.5 hours up and 1-1.5 hours down with a few breaks. Is the trail treacherous? No, not really. But it’s on rock and although it is well kept, there are still pieces of rock, boulders that drop off in the trail. Also, brief stretches of snow. What should you watch out for-climbers that run downhill. I found people who were trying to jog down the most ridiculous. More than putting themselves at risk, they were putting others on the ascent in a tricky spot. Another place to be careful is at the transition of switchbacks-and there are many! Also, the true summit is a further 100 feet from the landing at the top and the trek to that is more difficult. Avoid to be safe, there are the same vistas to be had at the landing.Should a person scared of heights do it? Probably not.I saw numerous wildflowers, gorgeous white-bark pine and Clark’s nutcracker along with tortoiseshell butterflies. The view from the top is stupendous!","July 24, 2018","Enthralling, breathtaking - literally!",22,"Charlottesville, Virginia",5
Mount Lassen,Out of the way but worth the trip. Magnificent vistas and beauty. Lots of very interesting geologic history and volcanic information.,"July 22, 2018",Unexpected Treasure,11,"West Bountiful, Utah",5
Mount Lassen,"When you go through the gate you can go to the gift shop and preview some of the historical facts about Mount Lassen. It is a wonderful and educational experience. I drove from one side Highway 36 entrance all the way through and came out and took Highway 299 to I-5 toward Redding. I wouldn't have missed it for the world. It is a beautiful place to visit. The Volcano is still releasing sulfur and steaming. The lakes, ponds, streams, mountains and streams are noteworthy! The drive is exciting because of the narrow roads and steep hills. You just have to see it for yourself! Do it!","July 9, 2018",Very Interesting and Historic,4,"Wheatland, California",4
Mount Lassen,This park is a gem. Not too crowded. Trails for every level of hiking. We hiked for two days and plan to return to do other hikes. The park has had 4 different types of volcanoes. Very educational. Visitor center is helpful too.,"July 9, 2018",Awesome Hiking experience,17,"Phoenix, Arizona",5
Mount Lassen,"We visited the park, doing the very pretty drive. Some of the best hiking trails were closed - which was disappointing. These included the best trails for seeing thermal activity. I did he hike up to the pea of Mt Lassen which was fantastic. Steady uphill hike. I kept a brisk pace and it took me 1 3/4 hours to get up. I think most hikers took 2-3 hours up and much less coming down. Some slippery, snow-covered areas (June) but mostly a nice trail. The views from the top were fantastic. It was a clear day and Mt Shasta was in the distance. Loved this hike.","July 9, 2018",Beautiful Park - and great hike up the mountain,4,"Durham, North Carolina",4
Mount Lassen,"A great national park to visit! Not crowded! Each hike is a different experience from beautiful wild flower filled meadows (paradise meadows) to boiling lakes ( boiling lake trail), to steep and rocky jumbles ( chaos crags) to leisurely strolls (manzanita lake), to fumaroles and mudpots (right along the main road), to the most amazing stream waterfall we’ve ever seen! (Kings creek). The hike markers on the trails are not exactly true and plan to hike a bit longer then they say but the trails are well marked. Bring TP and lunch as the visitor center is quite a drive from most of the trails. We stayed three days and saw something new every hike. ","July 8, 2018","Diverse, challenging or easy. Lassen has it all!",10,"East Brunswick, New Jersey",5
Mount Lassen,My favorite was Cinder Cone. Mount Lassen itself is not especially awesome-looking. It probably was before it blew up. ,"July 6, 2018",Second-best mountain in the park,603,"Oakland, California",4
Mount Lassen,"Beautiful and peaceful place. Still had over 10' of snow at the pass when we were there in June. Mostly quiet and not crowded, something hard to find in California. The color of the water over the ice on the lakes was amazingly blue and beautiful. Unfortunately there was too much snow to make it all the way up the mountain - it will be for another time. It would be a GREAT ride downhill on a bicycle, another thing to consider doing next time we are here. Worth the drive, worth your time.","July 4, 2018",Oh to see the beautiful designs volcanoes make,324,Canada,4
Mount Lassen,"The significant other and I spent nearly 6 hours in the park on June 19th. The views are breath-taking. We took a couple of short hikes, 1.5 miles and 4 miles, and were rewarded with even more views. Lots of interpretive boards are provided. The nice thing about this park is the lack of noisy, pushy crowds. Take some some to relax and truly experience Lassen Volcanic National Park.","June 20, 2018",So Much to See and Do!,95,"Mesa, Arizona",5
Mount Lassen,The drive through Lessen Volcanic National Park is beautiful and peaceful. Amazing views everywhere you look and places to stop so you can get an even better view.I was there in mid June and there was still enough snow to have a snowball fight and Lake Helen and Emerald Lake were still frozen.,"June 19, 2018",Peaceful Drive,40,Missouri,5
Mount Lassen,Spent 8 day camping at Manzanita Lake Campground inside of Lassen National Park. Campground was very nice and quite. We did several days for hiking in the park and had a great time. We downloaded the auto tour before leaving home and that was a great way to do the 30 mile trip through the park.,"June 18, 2018",Very interesting area,27,California,5
Mount Lassen,"Snow capped in summer, this gives a great backdrop to the park and it's surrounds....The visitors center provides a explanation of the history and what the volcano may have looked like.","June 17, 2018",Beautiful site and views,3,"San Francisco, California",5
Mount Lassen,The most beautiful views at every turn of the road. Amazing series of volcanoes as well as stunning countryside. ,"June 14, 2018",Stunning!,57,"Cam, United Kingdom",5
Mount Lassen,Driving North from Carson City to Oregon we saw Mount Lassen and drove over to get a better view and some photos.,"June 12, 2018",Impressive Peak,439,"Lawrence, Kansas",4
Mount Lassen,"Great visit to a great location. We only had a day trip. We were staying in Red Bluff so we drove about 50 minutes to see the park. First stop was at the Visitor Center. Very informative movie, gift shop, small cafe, and displays. Drove the main road to Manzanita Campground. Stopped about a dozen times a long the way to play in the snow and soak up the view. Stoped at the Museum near the Ranger Station were my daughter got her 28th Junior Ranger Badge. Plenty of things to do here. Nice hikes with easy trails. Some were closed due to snow pack yet but we stayed busy. Planing on dropping in again in future years with more time for more activities. ","June 11, 2018",Great Park,105,"Lake Havasu City, Arizona",5
Mount Lassen,"I only spent 1 day at the park, but it was a wonderful drive with occasional stops for light trail hiking and photography. Everything from Mount Lassen herself to some Geothermal vents and some wildlife photograph of mountain lakes, scenic views.","June 10, 2018",Wonderful National Park,32,Canoga Park,5
Mount Lassen,"Detoured off I5 to drive through the National Park. It was well worth it and would ask anyone with an afternoon to spare to do it as well. Started off at the North side overlooking the lake on a June day with temperatures around 90. We drove through the park stopping at all of the viewing area, and temperatures dropped to just over 60 when we reached the top and found an area full of snow! Something that someone from England doesn’t normally see at this time of the year. This National Park is a real gem.","June 2, 2018",Outstanding natural beauty combining summer sun and snow. Something for everyone,214,"Dronfield, United Kingdom",4
Mount Lassen,"We travelled to NoCal and one of the reasons was to see the LVNP. We were charged $25 (full price) and could only travel 10 miles inside the park from the NW side. The only thing you see in the the north end is ""Hot"" Rock (it was ""Hot"" 100 years ago) - this was a totally rip off - if the south end of the park (where all the seismic/volcanic activity must be) has not been opened ""DO NOT GO"" - there is nothing to see.","May 28, 2018",Either Open of Close - Pick,31,Colorado,2
Mount Lassen,So close yet so far away...an amazing spring visit to this park yields unexpected views. The Ranger staff was extremely helpful and informative.,"May 6, 2018",Some snow and a beautiful spring unveiling itself in the meadows,5,"Greater Palm Springs, California",5
Mount Lassen,We only had a short time to explore the park as we drove through the park but it was an amazing view and well worth visiting.,"March 12, 2018",Fabulous view of this amazing volcano.,243,"Amersham, United Kingdom",4
Mount Lassen,"This was our favorite hike out of many in our national parks . Short but steep (about 2 miles up ) the 360 view is once in a lifetime . In the distance is snow covered mount Shasta, lakes , volcanic rocks and other peaks . At the top is a rock scramble to the highest point ! ","January 13, 2018",Breathtaking view ! ,11,,5
Mount Lassen,"We didn't climb all the way as we were a little rushed because snow was coming and the roads were going to be shut at 3:00pm. That's OK. It was COLD! Mid October, but it was great, because we pretty much had the place to ourselves! HUGE parking lot the the bas of the trail to Lassen peak.","January 3, 2018","Not a highly popular destination, so a person can spread out and breathe!",55,"London, Ohio",4
Mount Lassen,"This hike was great! It's strenuous and you may have to take your time if you aren't use to incline (I live on the east coast where it's completely flat). Bring wind protection. How many chances do you have to hike up a volcano? Awesome views!!! Smoke from nearby wildfires came in the morning we hiked up, but it made a cool fog-effect. We usually start our hikes early in the morning...by the time we were done the parking lot was filling up and tons of people were hiking up...in black clothing during a sunny day (many turned around before we left...probably because they weren't fit enough or weren't prepared to hike in the heat...I can never understand those who start strenuous hikes at the part of the day that starts getting hot). One of the cool features are the information plaques that are dispersed throughout the hike, which also has a countdown to how many miles til the top - they were nice because it gives you a good excuse to have a break :-)","October 28, 2017",Hike a volcano!!!,36,"Hilton Head, South Carolina",5
Mount Lassen,"Lassen Volcanic National Park really opened my eyes to how beautiful this part of Northeastern California really is. Having 4 types of volcanoes makes this park unique. As you drive through the park, you'll find where the lava flowed and what it created.","October 28, 2017",WOW WOW WOW!!!!!,64,"Manhattan, Kansas",5
Mount Lassen,This mountain dominates the landscape in Lassen Volcanic National Park. It is stunning to view & there are hikes of varying lengths you can do on it.,"October 28, 2017",An impressive mountain,223,"Kansas City, Kansas",5
Mount Lassen,"Lassen National park is a great place to visit. There is so much to do from short hikes to long hikes. Views of mount Lassen, lava beds, steams and a great visitor centre. We were there the 1st week of October and it was -2 at 9am so be prepared. The weather can change quickly but that all adds to the fun and beauty of a lovely stunning national park thats well worth a days visit.","October 19, 2017",A great national park,344,"Reading, United Kingdom",5
Mount Lassen,"Had a fab hike up to the summit of Lassen on a hot day in early September with snow around from the last season! Great views and actually quite a simple hike, but takes around 3-4 hours in total. ","October 18, 2017",Great Hike,6,"Cumbria, United Kingdom",5
Mount Lassen,"Lassen is a national treasure, to be sure. It's the jewel of Northern California, affording expansive meadows, pristine lakes and stream and fabulous hiking trails. We stayed at the legendary Draksbad Guest Ranch and loved every minute! We hiked, road horseback, explored the Visitor's Center and shot photos to our hearts delight. What a phenomenal, well-managed gem of America. Thank you, NPS. Lassen, we love you!","October 17, 2017",A Jewel of Northern California,643,washington state,5
Mount Lassen,"I can't believe I haven't heard about this beautiful park until recently. Such a beautiful park and not as crowded as Yosemite or Sequoia Park. We've been visiting the park for two days while staying at Airbnb in Redding for a night. Luckily, we checked the wether and decided that staying in a tent wouldn't be a great idea. We hiked Lassen Peak on our first day. Even though my friend and I are in a good shape, it wasn't super easy for us to get all the way up to the top. We were not in a hurry and made multiple stops on our way up. The view was definitely worth the effort! The peak was still covered in snow and we could also see mount Shasta far away. We stayed there for a little and went back down, which was fast and easy. Take warm clothes with you, bring water, and apply plenty of sunscreen. Don't be scared that the hike is not easy, with many stops anyone can do it.","October 16, 2017",Worth the long uphill hike,27,"San Francisco, California",5
Mount Lassen,"Visited Lassen in early October and the weather was perfect. Hiked Lassen Peak and took about 2 to 3 hours to ascend and about half that to descend. The trail is well maintained. Not too rocky. We used hiking poles as it was recommended but is doable without them. The views were spectacular and worth the effort to reach the peak. There was still enough snow, that some hikers had reached the peak to ski down it! If you don't have time to hike and stop at the various points of interest, you can drive through the park in an hour. We did not venture over to Warner Valley or Butte Area. Another hike for spectacular scenery is Brokeoff Mountain. It's longer and requires more effort but is supposed to have the best views for the effort. Something to think about. The park was not crowded when we visited so we did not run into issues for parking at the various trailheads.","October 11, 2017",A hidden gem,32,Pennsylvania,5
Mount Lassen,"Out in the boonies, but really worth the effort to get there. We had researched the Park before coming. But we were surprised and impressed at the thermal features and the importance of the area volcanically (is that a word?).They have a nice Visitor Center (that serves food, unusual at NP Visitor Centers). Our first stop was the video. Very good overview of the park and its geologic history. It's an amazing place with a recent eruption (as recent as 1921) and a number of thermal features - boiling ponds, mud pots, fumaroles. We hiked to Bumpass Hell (interesting story behind the name). It was a nice hike. The trail was a bit bumpy with lots of rocks and big elevation change at the end near the thermal basin. Nice hike. And the thermal basin is other-worldly.After our hike, we drove through the Park to the north entrance. Beautiful drive. At the north entrance it the Loomis Museum - a combination museum/Visitor Center. There are displays of the volcano and the native peoples. Of particular interest to me were photographs taken early in the 20th Century of the Lassen Peak eruption. Amazing that anyone got a photograph of the eruption at that time.We enjoyed a sandwich at the Campground Store. Very good sandwich. Not gourmet, but surprisingly good. Worth a stop if you're hungry.","October 11, 2017",Surprising and Exciting Find,323,"Colorado Springs, Colorado",4
Mount Lassen,"We had been to Reno many times and often combine it with a drive around Lake Tahoe. This time, for something different, we went to Lassen Volcanic National Park, about three hours away. The drive is beautiful and the park is spectacular, with boiling mudpots, fumaroles, and volcanic features of many kinds. Everyone should find the time to visit Lassen!","October 8, 2017","Worth a six-hour drive, easily",160,"Bloomington, Indiana",5
Mount Lassen,The temperature was great and it was clear so we could see all around us. The lakes like Emerald and Manzanita were incredible. We stopped at the Lassen Peak parking lot and have already decided that will be my next hike. The Cafe and the Museum were clean and informative.,"October 2, 2017",Badges of Snow late September,9,"Chico, California",5
Mount Lassen,We visited here in July and had a very good time. The hike is smooth and easy and the views are incredible. Many different animals to see about. The area is calm and peaceful with wonderful photo opportunities..,"September 29, 2017",Amazing hike and vistas,151,"Bali, Indonesia",4
Mount Lassen,"In late march Lassen was up to your waistline in snow! Still, it was worth the effort to drive up to the visitors center. Lots of neat things to see, including a mountain of sand in a box that changed colors as you would wave your hand over it. Informative museum had many surprises and their was a nice gift shop. Many people go here to walk trails and I'm sure it's beautiful when the weather is right. Really enjoyed Lassen even with the visitor center being pretty much buried!","September 25, 2017",Lassen buried in snow!,359,"Waterloo, Indiana",5
Mount Lassen,"The hiking ascent to Lassen Peak starts straight from the large carpark and continues at a steady pace for most of the 2.5 miles to the top. It's unsheltered from the sun and wind and is all at altitude but as long as these aren't an issue, the path to the summit plateau is achievable by anyone. Veterans and children both made it up in between 1 and 3 hours. The last small ascent to the peak is trickier and was across snow and then a scramble to the small rocky peak so requires a little skill and experience but is really unnecessary for fantastic views (weather depending) in almost all directions. It was one of the highlights of our holiday.","September 23, 2017","Great views, well-maintained track",152,,5
