national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
National Park Underwater Trail,"This is an easy snorkel and there are lifeguards at this beach. Snorkel all the way out to the tip of the island as close as you can and there is lots to see! The fish here will swim along with you and ""guide"" you, they are so used to people. I have seen turtles, many colorful fish, school of squid, etc. It does get crowded especially of cruise ship days.","January 29, 2017",Always something to see at Trunk!,68,"Rockwall, Texas",4
National Park Underwater Trail,"We booked this excursion from the cruise ship which docked at St. Thomas. After enjoying a 30-40 min. ride on sight-seeing type power boat across the water to St. John, we transferred to a roomy open air taxi for the ride to Trunk Bay. The tour guide was friendly and informative. Once there, we received a very informative explanation of the ecology of the bay and how to properly enjoy the underwater snorkel trail from Dave with OneHornButtFish. We had 1-2 hours to enjoy the secluded beach and snorkel, seeing lots of fish and coral formations. The underwater trail markers were helpful and kind of cool to read as you swam around the trail, which was marked by buoys.","December 21, 2016",Great Snorkeling in a natural setting,6,"State College, Pennsylvania",4
National Park Underwater Trail,"This trail has been overutilized by far too many. Thus, too many fish have moved away, to other, less populated locations. The snorkeling is mediocre, compared with other locations onSt. John, and the waters not always worth the swim. But if you are just starting out as a relatively new snorkeler, it's worth the mild adventure.","December 7, 2016",Overutilization has diminished its' value!,31,"St. John, US Virgin Islands",3
National Park Underwater Trail,This was an interesting snorkeling experience. The underground trail was unique and everyone should do it once.,"November 16, 2016",Unique Snorkeling Experience,3,"Atlantic Beach, Florida",4
National Park Underwater Trail,Stay away from the trail & you'll see more fish & coral up the West shore of Trunk Bay. Let the cruise ship excursions use the trail & go all the way down to the left shore for great Snorkeling. It's awesome! ,"November 3, 2016",Much Better Snorkeling Away From the Trail. ,43,"Dunkirk, Maryland",2
National Park Underwater Trail,The path leads you right to the island in Trunk Bay which can be snorkeled around. Plenty of fish all around and if you arrive before 9:30 AM you might be the only ones in the water.,"November 1, 2016",Cool Path to Follow,11,"Indianapolis, Indiana",5
National Park Underwater Trail,"This was fun to swim but didn't see many interesting things. Maybe it's suffering from too many visitors. If you are going to snorkel give it a try, it puts you out on the reef. I'm not a strong swimmer so while ok on the trail I didn't want to explore the reef further. ","October 9, 2016",A great idea,87,"Houston, TX",4
National Park Underwater Trail,"Great tour if you're in St. John's. Beautiful vistas of some of the most amazing beaches in the world. Get up into the rainforest, smells of bay leaf and eucalyptus, I'll be back!","September 28, 2016","Beautiful park, breathing vistas",43,"Caledonia, Wisconsin",5
National Park Underwater Trail,How bout a unique experience. Hike underwater. A marked underwater snorkeling trail. See coral and beautiful fish. All this at Trunk Bay in St John VI,"September 18, 2016",Hike underwater,10,"Apopka, Florida",5
National Park Underwater Trail,It's interesting as you can read underwater signs with info but snorkeling is only average. Can be quite crowded. I liked Hawksnest. Snorkel the coral just out from center-left.,"September 13, 2016",Nothing special,18,"Laughlin, Nevada",3
National Park Underwater Trail,"The trail itself is sort of boring but if you try to follow it, you'll be fairly close to a very nice part of the reef with all sorts of fish & sea coral. So you end up just doing your own thing and not really paying that much attention to the trail (even though I was specificIy looking for the trail, I probably wouldn't have even found it if I wasn't with someone else who noticed the first marker). This is a great snorkeling site so definately do it. Great protected area the whole way out. Saw 5 little squid in the same spot both times I did the trail.","September 2, 2016",Saw squid,5,Cranford,5
National Park Underwater Trail,We saw so many amazing fish. Current was a bit strong on the day we were there but it was still wonderful. ,"August 22, 2016",AMAZING..,43,"Hutchinson Island, Florida",5
National Park Underwater Trail,"I give itthree stars because the beach is pretty and the water awesome. But Trunk Bay has crowds, and the underwater snorkeling trail is lame. Several poorly maintained illegible signs and a seascape devoid of the beautiful coral, fish and other sea life present in far greater abundance at just about every other beach on St John. Skip this one. ","August 22, 2016",Just About Every Other Beach on St John is Nicer ,11,"Ridgefield, Connecticut",3
National Park Underwater Trail,This is a unique and I believe the only underwater trail. A great way for someone new or seasoned snorkeler. Only drawback is the cruise ships offer tours which result in 50 people trying to do everything in a short time. The invasion lasts about two hours than back to normal. I believe it is from about 11am to 1pm.,"August 7, 2016",One of a kind,32,"Lakewood Ranch, Florida",5
National Park Underwater Trail,"The trail markers are overgrown and sometimes difficult to read. My daughter, son and I snorkeled the trail and my son and I ventured around the entire Trunk Cay. We were the 3rd, 4th and 5th persons in the water and it was fantastic. We hit the water about 7:45AM and were virtually alone. After about an hour of exploring we headed around the Cay in a counter-clockwise direction. When we rounded the point and headed back to shore we couldn't believe how many snorkelers had joined us! The cruisers had arrived. We recommend picking a day the ships aren't in port or like us, arriving early. We were out of the water around 10AM and had a great time. Even on days when ships are in port, if you're a moderate to strong swimmer, hang out on the point at the drop off and you'll see less people and more sizable marine life. We saw several sting ray and a nurse shark at the point - awesome spot. And to avoid disappointment for all the snorkel community: remember, it's a top ten BEACH destination in the world and not a top ten snorkel destination. If you've done Cozumel, Sombrero Reef or Diamond Reef this probably won't have the same pizzazz.","August 6, 2016",The man-made needs updating - the natural is worth the visit!,25,North Carolina,4
National Park Underwater Trail,Loved the beach area. Beautiful snorkeling! Stingray and lots of colorful fish. Watch out for the birds if you order fries! ,"August 3, 2016",Beautiful 🐠,0,,5
National Park Underwater Trail,"Fish life and coral were very limited. Overhyped, not awful, just not worth going out your way for. Better snorkeling to be had on other beaches.","July 31, 2016",Not Great,13,"Exeter, New Hampshire",2
National Park Underwater Trail,"Nice little ""trail"" but you can tell it's been overrun by tourist. Getting out there very early is probably the best way to enjoy it. ","July 24, 2016",Decent ,6,"Murfreesboro, Tennessee",4
National Park Underwater Trail,Simple little underwater trail to follow and snorkel. Nice coral and plenty of small to medium sized fish. Tends to be crowded in afternoons and on cruise ship days.,"July 13, 2016",Fun,38,Colorado USA,4
National Park Underwater Trail,"Great for beginner snorkelers! The under water snorkel trail is amazing and very fun to follow. While I ventured off the beaten path of the trail, it was still an easy way to find out where I was without having to look up. ","June 30, 2016",Great Snorkel Location!,17,"Strasburg, Virginia",5
National Park Underwater Trail,"An underwater trail is a great idea, but the signs were covered in silt and the water was so churned up you couldn't figure out which direction to head for the next sign. Trunk Bay is gorgeous, but there are many better options for snorkeling.","June 28, 2016",Not the best place to snorkel,2,,2
National Park Underwater Trail,"Coral was amazing, tons of tropical fish to see, but so many folks trying to see it at the same time gave us a bumper car experience. Still, definitely worth doing, and I will come back.","June 2, 2016","Great snorkeling, but crowded",1,"Andover, Kansas",4
National Park Underwater Trail,"We absolutely loved Trunk Bay; it's beautiful, but the so-called underwater Trail did not add to our experience. Most of the placards were impossible to read and were in poor shape. This did not deter us from enjoying the snorkeling there, however. The map we had illustrated all the different wildlife we would find in the water, as well as the coral. Our map was much more informative than the concrete blocks that were sunk to the ocean floor, ostensibly claiming real estate that would otherwise belong to the beautiful coral.","May 2, 2016",Lame addition to Trunk Bay,24,"Atlanta, Georgia",2
National Park Underwater Trail,There were only 3 underwater trail markers. Swimmers are advised not to swim around the island because of the rip tides. But since our group was comprised of surfers and strong swimmers we decided to go for it. We saw 1 stingray and some pretty fish. It's a neat idea and maybe some more trail markers would help this attraction rank higher.,"April 30, 2016",Not really a trail,41,"Ventura, California",2
National Park Underwater Trail,"If you visit St John, you must do the underwater trail at Trunk Bay. This is a really safe and easy way to learn about the ocean life in the Caribbean.","April 27, 2016",A Must DO on St John!,17,"Portland, Maine",5
National Park Underwater Trail,"The Underwater Trail is just a few concrete blocks at the resting on the bottom of Trunk Bay identifying the coral and/or fish that might be swimming nearby. Calling it a 'trail"" leads to some disappointment, especially when kids are involved. However, Trunk Bay is gorgeous and the snorkeling in the bay is great, a few strokes from the beautiful beach, and easy even for kids.","March 30, 2016",Good snorkeling but Not a Trail,30,"Fort Lauderdale, Florida",3
National Park Underwater Trail,The only underwater trail on St John and the only one I have ever used. The trail is very informative and teaches snorkelers about the habitat while being part of it.,"March 21, 2016",Only under water trail in St John,24,"Valatie, New York",5
National Park Underwater Trail,Life guarded beach. Good snorkeling with fan/brain coral. Many colorful fish-different species. Informative. Beautiful site,"February 24, 2016",Very informative,22,"Orford, New Hampshire",5
National Park Underwater Trail,Go experience it. It's really nice to have the sea bottom labeled instead of guessing what your looking at. It's a beautiful beach! Make the trip!,"February 16, 2016",Cool place,108,"York, Pennsylvania",4
National Park Underwater Trail,"It's so good to see a bit of color coming back to this reef. Wish I'd had a scrub brush to clean off the plaques, didn't see any new or unusual critters...still an awesome, beach, warm calm waters and decent snorkeling, especially for those new to the sport. Please take care, do not touch and wear reef safe sunscreen!","February 16, 2016",still a fun snorkel,26,"Carver, Massachusetts",4
National Park Underwater Trail,For inexperienced snorkelers it seemed like a good area; however don't expect much guidance here. Signs were difficult to read. However the beach and waters were heavenly and you won't regret a day spent at Trunk Bay! We spent our Valentine's Day here and loved every minute. Not too crowded and plenty of shade available. ,"February 14, 2016",Nice array of fish,32,"Falcon, Colorado",4
National Park Underwater Trail,Upon entering the beach is beautiful blue waters. Renting the snorkeling gear is very reasonable for the day. The trail is self guided with lots of coral and fish.,"February 13, 2016",Great beach and great snorkeling,3,"Noblesville, Indiana",5
National Park Underwater Trail,"Located at Trunk Bay National Park this is a good starting point for new or experienced snorkelers. The only problem is that there are periodic busloads of tourists who arrive and are all in the water simultaneously. The trail is nice and relatively short, and there are a fare number of fish, but as others have indicated, the coral is not very healthy. The beach is great and large with soft white sand and plenty of trees for shade. There is a nominal fee for use of the park and you can rent snorkel equipment here. There is food for purchase, showers, gift shop and bathroom facilities. There is a paved walkway to most areas, including the beach.","February 11, 2016",Crowded but fun,601,"Boston, Massachusetts",4
National Park Underwater Trail,It is still worth while to visit. It will show how crowds and excessive sunscreen hurt the reef. The area is still gorgeous.,"February 10, 2016",Run down by damaging tourists,24,"Detroit, Michigan",2
National Park Underwater Trail,"Snorkeling at Trunk Bay is great for families with older children and young teens as well as adults. There are lots of colorful fish and my brother even saw an octopus. The coral isn't great. There isn't much color and it looks like some of it is dying. The underwater signs need to be cleaned off so they are easier to read. I know this is easier said than done since it is underwater but it would help. I gave this place an average rating because of the lackluster coral, but it is worth going to for the fish. Trunk Bay is a beautiful beach which is a must see while on St. John.","January 13, 2016",Nice Snorkeling to See Fish,73,"Beavercreek, Ohio, United States",3
National Park Underwater Trail,"We found the trail better than in past years. It appeared healthier and on Christmas morning, not too crowded. We did see the guard do two rescues so if you snorkel, practice first in calm waters before venturing onto the trail. ","January 1, 2016",Better Than Ever,35,"Denver, Colorado",5
National Park Underwater Trail,"This was a nice little snorkeling trail to follow. Thought it was funny when the colorful fish swam up to the ""colors"" marker. Snorkeling was not great the day we went and lots of people in the water that appeared not to swim very well...but had a great time anyway. ","December 14, 2015",Nice Snorkeling Trail,339,"Fullerton, California",4
National Park Underwater Trail,"The beach at Trunk Bay is so beautiful one wonders if it truly can be real. Unfortunately the coral and the fish that used to populate the cay and the trail are gone. A rise in the temperature of the water weakening the coral and leaving it open to desease have resulted in it's almost complete devastation. Storms have done the rest. So, enjoy the beach, but leave your snorkel equipment in the hotel.","December 2, 2015",Trunk Bay is beautiful but...,0,"Lexington, Massachusetts",4
National Park Underwater Trail,I recently took a snorkel trip here as my wife sat on the beach. The trail is nothing worth while if you are into snorkeling. Move away from the trail to the right and follow the small island outline. To pay money for this is a bit of a rip-off. There must be better places to snorkel on this island. Do your research. The beach is nice but there are no chairs available.,"November 20, 2015",Disappointed...Not Much To See If You Follow The Underwater Trail,332,"Scottsdale, Arizona",2
National Park Underwater Trail,We enjoyed snorkeling there and trying to follow the trail. It was a nice time and I would recommend it as a great first snorkle trip on the island.,"November 18, 2015",Fun to find the signs under the water,20,,4
National Park Underwater Trail,"The underwater trail sits on the waters of Trunk bay. MANY PEOPLE go here because it is easily accessible and most open taxis take you there. If you are driving your own jeep, and are short on time, I suggest you skip this one and head to much better snorkeling spots, like Waterlemon Cay, or Maho. The BEACH itself in Trunk is beautiful. We had time, so we visited and were able to say ""we were here"" but after, I realized that if we had been short on time and had gone here in place of any other of the much more beautiful snorkeling just minutes away, I would have regretted it. Having said that... MUCH better than Galveston, TX the closest beach to where we live ;)","October 14, 2015","There's much better to do with your snorkeling time on the island. If short on time, skip this one.",2,"Houston, Texas",3
National Park Underwater Trail,"This trail is more for children or new snorkelers, I swam the trail and read the signs there could have been more detail or maybe off shoot trails for added interest. I swam off toward the breakwater reef and saw many more fish, and there were less people out that direction. For being a national park I expected better, but maybe national parks attract more people and cause more damage. just a thought.The Good: great teaching information for your childrenThe Bad: could have more informationThe Ugly: some people need to not be afraid of the water On the scuba bubble scale of 1 to 10, I give this underwater trail 6 bubbles.","September 29, 2015",Take your children and teach them about the sea,173,"Kalispell, Montana",3
National Park Underwater Trail,"This is an excellent place to snorkel because you can see so much underwater beauty. I could not find all the signs that were supposedly on the ""trail"" but who cares? This nicely developed area includes good restrooms, a snack/burger bar where you can also get mixed drinks, plus there are beach chair rentals.. However, the food and rental booths close at 3. Lots of cruise ships bring groups here, so it's best to go early or late, although things will be closed if you go late. If you go on a day when only one or two cruise ships are coming in, those groups are not a big deal. Admission is $4 per person.","September 28, 2015","Beautiful, great snorkeling , food, bar, equipment/chair rentals",97,"Dallas, TX",4
National Park Underwater Trail,"This trail is for snorkelers who want to learn a little more about the things they are seeing underwater. Could use a little upkeep, but so much fun.","August 30, 2015",Lots to learn,27,"Moss Beach, California",4
National Park Underwater Trail,"4 dollars to get into the park. 13 dollars to rent mask, snorkle and flippers plus a locker. What a great deal. I loved it. Lots to see and enjoy.","August 26, 2015","Breathtaking, even underwater",1,"Peterborough, Canada",5
National Park Underwater Trail,This is where many people go to snorkel when they visit St John. The cruise ships bring hordes of tourists. There's actually not much to see here- much better snorkeling elsewhere.,"August 19, 2015",Tourists aplenty,8,"Leesburg, Virginia",2
National Park Underwater Trail,I visited this location 25 years ago and remember how vivid the schools of bait fish were here. You could dive down and they would all scatter making for some fun easy diving. I was really disappointed to see how worn out the reef had become. It's kind of sad to take the trail today and see very little coral still living in this area. Its a great idea for new snorklers but sad they don't see a lot of the beauty that can be found at other locations on the island.,"August 17, 2015",Man has taken its toll,45,"Bowling Green, Kentucky",3
National Park Underwater Trail,"Super cool! This was a great experience with my whole family, kids loved it. Trail kept their interest. Only issue was not with the trail, but a large group of really loud and seemingly tipsy people trying to stay together while yelling at each other and flipping their fins into the coral. Frustrating that they were scaring off all the fish! We just went to swim elsewhere until they were gone. Beautiful trail!! ","July 31, 2015",**RESPECT THE REEF!**PLEASE!,87,"Lawrenceville, Georgia",5
National Park Underwater Trail,"This is an excellent way to get comfortable with snorkeling as there are two lifeguards on duty who keep a very watchful eye on the trail. This area can get quite busy in the afternoon so it is best to get there early and avoid cruise ship days in St. Thomas (Tuesdays when we were there). It was fun to explore the reefs and read the underwater signs, which are clearly identifiable by the buoys on the surface of the water. There is a $4 fee for adults to enter Trunk Bay, where the trail is located, but children 16 and under are free. The beach is stunning and there are shaded picnic tables available to enjoy your lunch or a snack. There are also bathrooms, outdoor showers and concessions. We found this an excellent spot to enjoy the day!","July 29, 2015",Great for people new to snorkeling!,172,Northern NJ,5
National Park Underwater Trail,"This beach is everything the photos and tourist ads promise. Nice facilities, powdered sugar beaches and a wonderful underwater park for snorkelers. Don't go anywhere else until you've been to this beach. Great National park staff people too.","July 29, 2015",Awesome Place to Swim and Snorkel,8,"Lebanon, Ore",5
National Park Underwater Trail,"This underwater trail is amazing for new snorkelers like myself who have no clue what this fish or that fish is....it has great underwater plaques that explain different fish species, coral and other underwater life you might see. and the fact that its in Trunk bay where the beach is amazing and you're swimmin with the fishes all day is just a bonus! Plan to spend the whole day enjoying life in this beautiful slice of sandy heaven!","July 27, 2015",Great for new snorkelers!,29,"Centerville, Texas",5
National Park Underwater Trail,"Loved the water, sand, snorkeling, everything! There were bathrooms, showers and lockers. $2 per person to get in. The snorkeling was life-changing! ","July 25, 2015",Best snorkeling ever!,6,"Washington, Missouri",5
National Park Underwater Trail,"For a novice, this underwater trail at Trunk is fun. The kids loved it and made their re-intro to snorkeling easy and fun. Its like a game to fine the next markers underwater.","July 18, 2015",Fun rainy visit,188,"Boston, Massachusetts",4
National Park Underwater Trail,"this was awesome > Do not stand on the reef, swim the trail and look around youll see alot of fish lobster rays and even a turtle or two .. float slow and let the fish get used to you and they will come right up to you. ","July 14, 2015",Trip through another world,55,Maryland,5
National Park Underwater Trail,"An underwater trail is an awesome idea & it is pretty cool. One time is enough though. The signs are informative enough, but it seems they are set in sand pretty much. Not much coral or many fish around the trail to see. Keep going along the rocks past the trail for amazing snorkeling. Best is around the top of the cay","July 5, 2015",Great to do...once,18,"Columbus, Indiana",3
National Park Underwater Trail,"The world famous trail, well-marked, part of a beautiful beach area with snorkel rentals available at reasonable cost, demonstrates the terrible loss of coral in the Caribbean. The coral is bleached, lifeless in many areas--so sad, There were some colorful sea fans and a few fish, but relatively few, I was terribly disappointed.","June 11, 2015","A dying zone, highly disappointing",37,"New York City, New York",3
National Park Underwater Trail,I wouldn't visit Trunk Bay Beach purely for the underwater snorkel trail but instead consider it as a really fun dimension to a beach day. Toodling around the trail finding the underwater plaques and seeing actual sea life depicted in the underwater pictures was relaxing and quite fun. I had no expectations going in and had a fabulous time snorkeling here. I saw more types of coral here than I've seen in other exotic places. Being able to see the types of coral/fish on the underwater signs and seeing those in real life was like a mini-treasure hunt all along the trail. Thoroughly enjoyed it and wish more beaches/parks created these.,"June 9, 2015",Underwater treasure hunt,51,Sunny Northern CA,5
National Park Underwater Trail,"I've been to a fair share of islands and I love snorkeling! Trunk Bay's Nat'l Park underwater trail is the best location I've snorkeled to date. The water is crystal clear and the signs are easy to read. The wildlife isn't that far below the surface and I could dive closer to the wildlife and got great pictures! Crystal clear waters and beautiful white, fine, sandy beach. And it's home to Parrotfish, my favorite fish!! Absolutely loved my experience there so much I've been twice!","June 2, 2015",The best snorkeling I've ever done,42,"Tulsa, Oklahoma",5
National Park Underwater Trail,"The underwater trail is very underwhelming and hard to follow. It is, however, located at one of my favorite beaches in the world, the beautiful Trunk Bay Beach. It's also a very nice snorkeling spot. The underwater trail just doesn't seem to add much to the appeal of this lovely beach.","May 1, 2015",Nice Try,134,"Lake Forest, California",3
National Park Underwater Trail,"We had to try out the underwater snorkel trail just because it's quite unique, but it was so crowded that it was hard to follow along without getting run into by several other snorkelers. The signs were difficult to read sometimes, as some sea stuff has gathered on them. Much of it seemed pretty degraded from the traffic -- too bad.","April 29, 2015",Cool idea; not so great in execution,25,"Colorado Springs, Colorado",3
National Park Underwater Trail,"While visiting Trunk Bay, i snorkeled the underwater trail. It is an easy swim and is a good place to start a beginner. There are usually a lot of people snorkeling, so the bottom does not have a grand spectrum of sights, but there are enough for a novice to get excited about snorkeling. The beach is grand and with the trail, it made for an enjoyable afternoon of sun and snorkeling.","April 22, 2015",Fun and an easy swim,132,"Somerset, Pennsylvania",4
National Park Underwater Trail,"The self guided underwater snorkel trail is not the best snorkeling on the island, but its a good first spot to check out. First of all, Trunk Bay beach is among the best on St John. The underwater trail itself gives the snorkeler maybe a dozen underwater stone markers to follow which have written explanations on them of what you can expect to see (written in English). The actual reef is heavily trafficked and therefore has probably endured more wear and tear than some others on the island, but I would still call it good... just don't get your expectations high thinking that you'll be swimming amidst large schools of colorful fish. You will see some interesting fish and coral, though, and we even watched a large sea turtle cruise around for a while during our exploration. Enjoy!","April 18, 2015",A good first spot to snorkel before moving on to better spots,52,"Farmington, Michigan",3
National Park Underwater Trail,"Our children loved the underwater trail. It was accessible, even for our 5 year old. They enjoyed the information signs (though I often had to dive down to read them). The reefs are in good condition because the lifeguards patrol them thoroughly to ensure no one damages them. Busy beach, but worth braving the crowds if you want to introduce your kids to the joys of snorkeling.","April 7, 2015",Great for young snorkelers to build knowledge and confidence.,22,"Durham, North Carolina",5
