national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Black Canyon Of The Gunnison National Park,"A truly awe inspiring place of beauty! Pictures never can capture the grandeur and enormity of God’s masterpieces, but this place even more so than most. Just a few steps to either side of your vantage point and you see something new and different! One advantage to being underrated, the crowds were pretty sparse unlike many national parks! The only negative to the park is the visitors center is a little lacking.","September 4, 2019",Underrated National Park!,56,"Oklahoma City, Oklahoma",5
Black Canyon Of The Gunnison National Park,"Wow this is an amazing place and pretty unique. Can't think of anywhere else I've visited that features the dark rock here. The scenery and rock formations are stunning. At the highest point of the gorge the cliff faces are 2000 feet and there are some nice short and longer hikes to appreciate this beautiful place as well as plenty of lookout points if you just want to drive thru and view.The south rim is the best place to enter IMO as this is where the visitor centre is and the main scenic, there and back, road through the park.","September 2, 2019",Awesome!,546,"Chichester, United Kingdom",5
Black Canyon Of The Gunnison National Park,"Black Canyon of the Gunnison is a stunning National Park worth the extra effort to get there. The about 5 mile uphill drive on the Park entrance road starting at elevation 6,400 ft to the Black Canyon (elevation 8,000 ft) is beautiful. The Visitor Center is small, but about right for the annual visitation of about 300,000. I did not find it crowded during my recent visit in August. Only, I wish the restroom facilities were fully developed; currently only pit toilets are available. The museum at the visitor center has nice exhibits. No food is available at the Visitor Center or anywhere else in the park. The park staff is very helpful and the ranger programs are interesting. The Visitor Center building has a wide porch on three sides, which serves as a nice prep or rest area for hikers. Hikes of varying length start from the Visitor Center. One short trail not to miss is the Gunnison Point Trail, the end point of which opens up to a grand view of the Black Canyon. The South Rim Road has about a dozen overlooks of the Canyon. The overlooks are only a few hundred yards from each parking lot. Signs indicate how far they are, but none are farther than a half mile away. Each overlook provides different views of the canyon and or the Gunnison River. The South Rim visit could be completed in about a half day if no long hiking is included. The North Rim is about a 2-hr drive from the south rim, with the last 5 miles are so on dirt road which is pretty smooth. The views at the north rim are grander. The North rim road has six overlooks, and they are much closer to the parking lots. Visiting all the overlooks at the North Rim can be completed in 2 hours. The one short walk not to miss at the North Rim is the Charm View Trail.There are no hiking paths to the river from the rims, but there are so called ‘routes’ which require strenuous scrambling, climbing on rocky surface. These are not maintained trails. Going on these expeditions require Wilderness Permits even for day visits. In summary, the Black Canyon of the Gunnison National Park is a beautiful stunning place to visit.","August 29, 2019","Grand Canyon, in Colorado",157,"Kansas City, Missouri",5
Black Canyon Of The Gunnison National Park,"Black Canyon of the gunnison NP is the best national park that I have ever visited. The black canyon, so deep and narrow, made me feel dwarfed and thrilled. There are several short walk to overlooks, where you can experience the depth of the black canyon. The driving is very easy. There are not many people in the NP, even in the summer peak season, so you do not have to worry about parking space as you did in some famous parks, such as RMNP. Once again, absolutely gorgeous national park, and everyone visits CO must stop by at this national park.","August 29, 2019",Absolute Beauty,394,"Los Angeles, California",5
Black Canyon Of The Gunnison National Park,We had never heard of this place but found it on Trip Advisor to go and check out. So glad we did! The canyon is so deep and beautiful! We got some fabulous pictures! We drove and stopped at the lookout points. We had our 2 dogs with us and they were allowed on the paths. We also stopped at the visitor center which also has a lookout point and a neat little store.,"August 27, 2019",Absolutely Gorgeous!,31,"Boise, Idaho",5
Black Canyon Of The Gunnison National Park,"We have seen the Grand Canyon, and the Grand Canyon of the Yellowstone and several other canyons but none like this one. You go out on the points and you are looking almost straight down. It is narrow and we could see people(very small) on the north rim. It is 2,000 ft deep. The history of the canyon is interesting. Do go to Chasm View for the ranger led talk. ONE WARNING There is no water in the park except at the Visitor center and it is trucked in. Yes the Gunnison River is there but 2,000 feet below you. Take at least a gallon of water with you per person and food for lunch. Do not be afraid to take the East Portal road to the river. It is amazing to be by the river and the road is not scary at all. It was 75 degrees but at 8,000 ft it was hot. If you can, go in the spring or fall. ","August 26, 2019",Up close and amazing,35,Texas,5
Black Canyon Of The Gunnison National Park,"We swung by here for a quick visit on our way home after hiking at Mt. Sneffles since we already have an annual National Parks pass. We were pretty tired so we just drove to most of the lookout points on the south rim and did the short hikes to the canyon edge. The longest hike from the lookouts is less than 400 yards but the views are magnificent. The steep walls and narrow canyon make it much different from the Grand Canyon, but it's still breathtaking. Definitely a must see, and will visit again!","August 26, 2019",Colorado's Grand Canyon,15,"Colorado Springs, Colorado",5
Black Canyon Of The Gunnison National Park,Looking into the Canyon is Incredible however it is better to go down inside it if you can. It requires 235 steps but is doable for average people.,"August 25, 2019",Incredible,0,"Colorado Springs, Colorado",5
Black Canyon Of The Gunnison National Park,"This national park was the best one that I have ever visited. It is rated one of the lowest national parks according to some websites, and I have no idea why. There are several hiking trails and overlooks, and all of them provide absolutely beautiful views. I feel as if Black Canyon of the Gunnison is much better than the Grand Canyon, and unlike the Grand Canyon, it was extremely quiet. I recommend 1 1/2 to 2 hours to visit.Do not overlook this gorgeous attraction.","August 25, 2019","Hidden Gem, MUCH Better Than Grand Canyon",114,"Chisholm, Minnesota",5
Black Canyon Of The Gunnison National Park,"To say that this park is severely underrated would be an understatement. Numerous overlooks over this rugged canyon - some short trails and some longer to access the rim. This canyon deserves to be as widely recognized as the Grand Canyon. It may not be as deep or wide, but holds a very unique beauty that you have to see to believe.","August 23, 2019",One of the best parks,3,"Evansville, Indiana",5
Black Canyon Of The Gunnison National Park,The canyons was beautiful. The trails were easy to find and get to. The kids had a great time exploring the area.,"August 22, 2019",Beautiful,1,,5
Black Canyon Of The Gunnison National Park,"MANY years ago, we visited Black Canyon of the Gunnison National Monument when we had a young family. We did the rim drive. Now senior citizens, we visited again, as it is now a national park, with attention to the visitor center and the drive DOWN to the East Portal. Awe inspiring. A good video in the visitor center, and good geological explanations on sign boards at the visitor center overlook. Glad we returned to the park.","August 19, 2019",return visit after many years,1,,4
Black Canyon Of The Gunnison National Park,One of the National Parks that is amazing. The visitor center is very informative. Even if you know nothing about geology and the earth formation the information signs do a very good job of explaining the formations and what you are looking at. The south rim drive make the views easy to navigate.,"August 18, 2019",Amazing Scenery ,35,"Grand Junction, Colorado",5
Black Canyon Of The Gunnison National Park,"Coming from the east coast, this was just an amazing sight. We went into the park both day and night. We watched the sun set, the stars come out and the full moon rise. Simply an amazing experience.","August 18, 2019",So breathtaking!!,6,"Hamden, Connecticut",5
Black Canyon Of The Gunnison National Park,We were not expecting to be impressed after seeing the Grand Canyon. We have never been so wrong!!! The canyon was easily accessible and the views from the overlooks on the south rim were breath-taking!!! What a splendid creation to behold!! Don’t miss this one!!,"August 18, 2019",What a view!,6,,5
Black Canyon Of The Gunnison National Park,"We had a visit one day tour to Black Canyon and the black lake. It took around two hours and a half from Podgorica to the Canyon. When we arrived we paid 3 Euros as an entrance fees. We walked from the bus park to the lake around 500 metres, but we enjoyed the beautiful sceneries of the Forrest and the lake. Very clean area and easy to walk or ride a bike, even it's easy for old people to use the wheel chair.We had our lunch at a resturant with a nice view of the lake and green mountain, they offer a different kind of food but we had a fresh grilled fish and homemade apple pie with ice cream which is really delicious.","August 17, 2019",Beautiful Canyon,5,Jordan,5
Black Canyon Of The Gunnison National Park,"Awesome chasm views. We did not hit all of the overlooks, but most of them. I had been through the area years ago and passed this place up. Glad I stopped this time.","August 14, 2019",A deep rocky gorge,7,,5
Black Canyon Of The Gunnison National Park,"If you haven’t been to the Black Canyon of the Gunnison, it is so worth the trip. It is a huge chasm. Just go!","August 11, 2019",Amazing place,2,"Salt Lake City, Utah",5
Black Canyon Of The Gunnison National Park,"OMG !!!That’s a must go place in your list. Amazing places, beautiful scenes. I can plan at least half a day !!","August 10, 2019",AMAZING !!! ,92,"Fort Collins, Colorado",5
Black Canyon Of The Gunnison National Park,The hikes are easy and the views are breathtaking. Spent 2 days visiting but could be done in 1 day. Be sure to drive to the bottom. They had caught a bear and he was set off the road a little ways but I got to see a bear . Was heading to the south rim and a heavy rain blew in so I didn’t get to see it from there. The South rim drive is long but view of a large lake in a canyon was really amazing.,"August 7, 2019",AS MAGNIFICENT AS THE GRAND CANYON,4,"Saint Louis, Missouri",5
Black Canyon Of The Gunnison National Park,"Real close to Montrose, very different than the Grand Canyon, very unique. Turnouts every mile or so to look at the next view, we rode bikes from the visitor center to absorb it all better and have better mobility.","August 7, 2019",Great place mid-week. Awesome drops to the river below,15,"Broomfield, Colorado, United States",4
Black Canyon Of The Gunnison National Park,"I have to been many of our nation's national parks, and this is probably at the bottom of my list of favorites. We did go to the north side first, and spent most of the day there. Do not let the gravel road deter you from visiting. It is well maintained and any car could easily drive it. There were probably only about 12 cars total on the north side, so there is no problem with crowds or parking. In fact, it was a nice way to meet other visitors and have a chat. We did visit the south side, and found the views from the north to be much better. I would NOT recommend the north side for families with small children. The fencing in some areas (or lack of it) would make me nervous. I don't see this as a ""destination"" park, but it is worth seeing if you are in the area.","August 7, 2019",Worth a stop if you are in the area,3,"Boone, Iowa",4
Black Canyon Of The Gunnison National Park,"It's not well known by many people except national park enthusiast, but I recommend a visit. The Royal Gorge in Colorado is cool, the Grand Canyon in Arizona is obviously a must stop, but this one should also make the list. The painted wall view is well worth the visit alone.","August 4, 2019","Not well known, but cool - great views",29,"Lee's Summit, Missouri",5
Black Canyon Of The Gunnison National Park,We visited the south rim. There are numerous lookout points of varying walking distances for seeing the amazing Black Canyon. View are spectacular!,"August 4, 2019",Fantastic views of the canyon,17,"Loma Linda, California",5
Black Canyon Of The Gunnison National Park,"If you are in SW Colorado be sure to visit the Black Canyon of the Gunnison- it is an amazing place. The views of the sheer cliffs, the river way below, and the colors of the rock are uplifting. Our favorite stops on the South Rim Road were Painted Wall, Chasm View, Pulpit Rock,and the Warner Trail.","August 1, 2019",Black Canyon- Amazing,9,,5
Black Canyon Of The Gunnison National Park,We did Grand Canyon last summer and this was a totally different experience. Where GC is really wide this is fairly narrow but very steep. You aren't really able to hike into Black Canyon unless you are a back country hiker (we have toddlers so that is not us). There were a few shorter trails along the rim. They were ok. We mostly drove South Rim Road and stopped at the overviews (most were a couple hundred yards from the parking area to the over view so there is some minor hiking). I personally think the best view was the overlook at the vistor's center. By about mid day parking at the various overlooks becomes a little crowded (at least in the summer) because there isn't much parking available. The park wasn't crowded the way GC was there just isn't much parking. Staff at the visitor's center was awesome.Just a note on South Rim Road it's an out and back road so when you hit the last over look you have to turn around to go back out of the park.,"July 31, 2019",Great almost unheard of park,62,"Evansville, Indiana",5
Black Canyon Of The Gunnison National Park,"Eight miles outside of Montrose is Hwy. 346, a spur road leading to the Black Canyon of the Gunnison National Park. The park contains 12-miles of the 48-mile long Black Canyon of the Gunnison River. The national park itself contains the deepest and most dramatic section of the canyon, but the canyon continues both upstream and downstream from here. The canyon's name owes itself to the fact that parts of the gorge only receive 33 minutes of sunlight a day. We chose to drive along the South Rim Drive, which features several overlooks during its course of seven miles from Tomichi Point to High Point. It is possible to hike down into the canyon but this requires permits and a great deal of skill; more than we have. The South Rim Campground is open all year, but without water hookups or dump stations.The first Viewpoint, Tomichi Point, at 8248 feet. This is the first glimpse of the Black Canyon for South Rim visitors. Most of the rim is above 8000 feet, so it is cooler. And the viewpoints all have ample parking. restrooms are at Tomichi Point and the Visitor Center.Gunnison Point is the second viewpoint along the South Rim. Gunnison Point is the most popular in the park as it lies just behind the visitor center, linked to Tomichi Point and the campground by a one-mile trail along the rim.There is a ranger led 1.5 hour, 7-mile boat tour of the Gunnison River by reservation only. The dock is 25 miles west of Montrose on Hwy. 50. It’s 232 steps down to the trail and then a ¾-mile walk to the dock. And then again in reverse. It costs $24.Two miles further along the road, the next stop is Pulpit Rock Overlook, where even more of the river is in view, as it curves round a 90-degree bend. A 134-yard trail leads to the viewing area.The park road rounds several tight bends before passing the parking area for Cross Fissures View, reached by a 357-yard path.Chasm View is one of the most spectacular overlooks in the park. A very short path descends slightly to a sizeable, railing protected viewing area above perhaps the steepest part of the whole canyon, where the cliffs fall 1,840 feet over a horizontal distance of just 400 feet. The next viewpoint, Painted Wall View, has a different panorama. Painted Wall is the highest cliff in Colorado, bordering the far side of the river; a 2,250-foot wall of rock about half a mile across. This marks the end of the most enclosed part of the Black Canyon. When you see it, you'll understand the name.The road continues to High Point, which also has picnic tables but no views of note. Most people come here for the 1,373-yard trail to Warner Point, the furthest overlook on the South Rim. This trail steps down to a saddle giving views of green fields, 1,000 feet below to the south, with the city of Delta visible in the hazy distance beyond.","July 26, 2019",Much more Impressive than Expected.,532,"Phoenix, Arizona",4
Black Canyon Of The Gunnison National Park,The Black Canyon is not nearly as famous as some other canyons but is is well worth a visit. It is not as busy as some other NP's but there are great hikes and many fabulous lookouts over the river and the black rocks.,"July 26, 2019","fabulous scenery, hikes and views",231,"Leidschendam, The Netherlands",5
Black Canyon Of The Gunnison National Park,The metamorphic rock around this Valley has a billion year history and has formed because of erosion from the Gunnison River. The views are astounded and the drive around the top is quite easy. Most trails are quite moderate and not hard,"July 24, 2019",Geologic history right in front of us,158,"Annapolis, Maryland",5
Black Canyon Of The Gunnison National Park,"Tent camped and hiked for two nights. Mule deer, grouse, bear, and plenty of bird life. Outstanding views. Best Rangers. No cell service. Heaven.","July 24, 2019",The place to get away from it all,3,"Virginia Beach, Virginia",5
Black Canyon Of The Gunnison National Park,"We visited 7 national parks on our vacation this summer. Black Canyon was one of our favorites. We did the south rim tour. This park had less traffic than the others we visited. There are many great views within a short walk of parking areas. Our favorites were Chasm View and Painted Wall View.We hiked the cedar point nature trail at the end of the south rim road. It provided great views of the surrounding valley and of the canyon with a great photo spot at trails end. It was an easy, short hike (2/3 mile round trip) but did get warm in the afternoon sun - take water with you. ","July 19, 2019",Amazing Views. Must see,3,"Austin, Texas",5
Black Canyon Of The Gunnison National Park,"Beautiful, small park that can be done in a day. The winding scenic drive has a bunch of great viewpoints in a short distance. It is at a very high elevation, so if you are not used to it, take it easy. There is not a lot of shade either.","July 18, 2019",Beautiful,17,New Jersey,4
Black Canyon Of The Gunnison National Park,"The black canyons are so cool! I have never scene anything like this. The trails were not that hard and if you were willing to take a chance, nicely rewarded with amazing scenery. There is not as much as other parks, but the towns of Gunnison and Montrose are worth stopping at for pizza and beer.","July 18, 2019",So glad we chose to check out this National Park,15,"Barrington, Illinois",5
Black Canyon Of The Gunnison National Park,Another Natinal Park for us to see . The history of this park is very interesting. A lot of beautiful sites but a lot of them require hiking. The drive through was nice. ,"July 18, 2019",Traveling,10,"Seminole, Oklahoma",4
Black Canyon Of The Gunnison National Park,"With an easy mountain drive to the visitors center, passing scenic ranch land, this park must be added to your bucket list. Dramatic, steep canyon walks take your breath away. Junior Ranger Program for kids.","July 16, 2019",Must see!,18,"La Crosse, Wisconsin",5
Black Canyon Of The Gunnison National Park,"Our family is attempting to visit all of the national parks. We were not sure what to expect from this park, but were pleasantly surprised. The views are spectacular.","July 16, 2019",Motorcycle trip,14,"Gallatin, United States",5
Black Canyon Of The Gunnison National Park,We visited the South Rim in July this year and it was stunning there. The Visitor Centre is good with many helpful employees and it is a short walk to various rim views. There are lots of pull ins and lay-bys along the South Rim and it really is worth while visiting each one. We saw a black bear as we drove into the Park after the main entrance gate. It was walking across the road on all fours in front of our car and it jumped up the bank at the side of the road and stared at us as it ate leaves from the bushes!,"July 15, 2019",Beautiful Canyon with stunning views,15,"Ferndown, United Kingdom",5
Black Canyon Of The Gunnison National Park,"Not very long, but a gorgeous drive (13 miles, I believe) where you can view the ""painted wall"" and ""Black Canyon"" of the Gunnison National Park. We used our lifetime park pass to get in. (Very good value if you are visiting several parks). The views were absolutely stunning and a little different than other mountains in the area. The shadows on the canyon and the variations in the Painted wall rock made for stunning photos. One of our favorites during our trip to Colorado. Tried to upload photos but they will not load on road.. will try again later!)","July 15, 2019",Stunning! One of our Favorites!,18,"Charlotte, North Carolina",5
Black Canyon Of The Gunnison National Park,"We visited Black Canyon of the Gunnison on 6/22/19. We didn't start too early in the day (10:30am), but early enough that we beat the rain. We were traveling from Grand Junction to Durango, and I am so glad we took the time to stop here. You can't compare this canyon to other national parks or canyons. It is it's own beauty. We didn't have a lot of time, so we chose to only drive the south rim. Allow yourself 2-3 hours to do this drive. We took about 2 1/2 hours to stop at most viewing points, most of which had short hikes to the viewing spots. The first stop is Tomichi Point. Here the canyon looked like dark granite mountains with the greenery that sort of reminded me of the mountains I saw in Kauai. Just past Tomichi Point is the visitor's center. This was a very nice place that had restrooms, souvenirs, and a very nice walkway/wooden stairs that led out to a fantastic viewing area. The look of the canyon and cliffs changed in so many ways as we drove along the south rim. You could see the rapids of the Gunnison moving quickly down in the canyon. Also, we saw so many varieties of flowers. The purple lupine and the Yucca plants were some of my favorites. The Painted Wall was our favorite viewing spot. It is one of the highest cliffs in the US, and it is amazing to look down at the Gunnison River from there. The wall itself is so pretty with all of the patterns on it. We even saw an artist set up near there painting the amazing scenery. Cedar Point Nature Trail is a definite must stop. It actually is right next to the Painted Wall viewing area so we stayed parked in one place to see both areas. Cedar point is perhaps one of the best views in the park. Sunset View had picnic tables, so here we set up our picnic and ate lunch. Dark clouds started rolling in quickly, and then it started raining. We only had one more stop left on the drive, so we worked our way to High Point, made the turn, and headed back to the entrance station. Going back down didn't take too long at all since we had made all of our stops driving up the rim to High Point. There are so many more things I would love to have done at this National Park, but we just did not have time. I would definitely say even if you only have 2-3 hours, please visit this gorgeous National Park!!! ","July 15, 2019",2 1/2 hour drive along South Rim--gorgeous!,27,"Charleston, South Carolina",5
Black Canyon Of The Gunnison National Park,"The scenery at Black Canyon of the Gunnison is beautiful. Compared to some of the other nearby national parks (e.g., Arches, Canyonlands, Capitol Reef), this one is decidedly smaller and it has less to do by way of walking/hiking paths. The scenery is gorgeous, though, and one visit to the vista point outside of the visitor's center shows you immediately why this is called Black Canyon. Unlike the other nearby national parks, where we spent the large majority of a day during our various visits, here, we spent a little more than half of one day and pretty much felt as if we had seen/experienced it all.Make a point of taking the short walks (varying in length from a few hundred feet to a few tenths of a mile) to go out to the ends of each and every one of Black Canyon's vista points. Every single one of them is beautiful and offers a different set of views of this lovely national park. ALL of those walks are easy to do and require no particular equipment or agility.One thing that many visitors might not know: Black Canyon of the Gunnison is designated as a national dark space, offering pretty amazing nighttime views of the stars on a clear night.","July 14, 2019","beautiful scenery, nowhere near as expansive as the other nearby national parks",77,"Silver Spring, Maryland",4
Black Canyon Of The Gunnison National Park,"Best to buy an annual pass or better yet, a senior lifetime membership if you're eligible and plan on visiting 3+ more national parks. One has to be comfortable driving the the canyon's edge when going. I'm afraid of heights but with Curecanti and several amazing outdoor destinations nearby, this place is worth the stop. A quick two hour peek at the peaks is possible if you're short on time. There are several overlooks that are within easy access for a view of the steep canyons. We stayed for the astronomy series and to see the Milky Way for the first time was out of this world. Big thanks to all the staff for the mini-astronomy lessons.","July 10, 2019",Vertigo and the Milky Way.,54,"Boston, Massachusetts",5
Black Canyon Of The Gunnison National Park,"Fairly easy road trip from Denver, amazing views! We toured the north rim since we heard the south rim was busier and we really saw only a few other visitors to the park. In fact, we were the only ones on the hike we did, even on a Saturday! Plenty of pull offs with amazing views if you don't want to hike.","July 8, 2019",North rim,4,,5
Black Canyon Of The Gunnison National Park,We went here while staying in the area but unfortunately during the hottest time of the day. The canyon is amazing and you can get so many different views along the way. It's always interesting to see the different geology in parts of the world like this. If you are anywhere near I would suggest a stop here.,"July 7, 2019","Amazing canyon, avoid middle of the day heat",221,"Georgetown, Texas",5
Black Canyon Of The Gunnison National Park,"This NP is a must do when in the area. Stunning views from many points, whether it be from the road or from the various (short) hiking trails. The steepest Canyon of North America. Awesome experience. ","July 4, 2019","Stunning views and specific nature, a must do",42,"Utrecht, The Netherlands",5
Black Canyon Of The Gunnison National Park,"We loved the park, first we visited the visitor center. When we where there it started snowing. We made the best of it. We did a few trails of hiking up there. Then the foggy weather came. So we where leaving early because of that.","June 30, 2019",The views are great,29,"Zuid-Scharwoude, The Netherlands",5
Black Canyon Of The Gunnison National Park,"This National Park is even better in person than any pictures. To see the backdrop of the 14'ers combined with the sheer walls of the canyon is an unforgettable experience. The hikes to the points of each overlook can be strenuous. There are 8 or 9 of them on the south side and range from a few yards to 347 so be prepared for a workout. Also stay on the paths as poison oak abounds. Either wear long pants or high socks, and take note if you happen to brush anything close to the ground. You could easily transfer the poison to your skin when you take your clothes off. Bring water since the elevation is around 7700 feet and the area usually has low humidity. Dehydration leads to altitude sickness, which is dizziness, headache and somtimes vomiting. Wear a hat and sunscreen due to the fact that you will be in the wide open and at this altitude is does not take much to get sunburned. It is all worth it!","June 19, 2019",Worth the trip,41,"Pueblo, Colorado",5
Black Canyon Of The Gunnison National Park,"This is truly a beautiful, natural landscape. The views are breathtaking! There are numerous places to pull over for photographs or even short hikes. I believe the drop to the river is about 2,000 feet. We spent about five hours here, slowly making it through the park. You need a permit if you wish to hike to the canyon floor (which is quite strenuous). You can get a week's pass into the park for $20.","June 17, 2019",Great park for drive-thru,30,"Chesterton, Indiana",4
Black Canyon Of The Gunnison National Park,This is a very interesting site. When you visit walk across the footbridge over the Gunnison River. This bridge was built by contractor J.C. Gable many years ago. It is just downstream from a dam.,"June 5, 2019",Walk Across The Bridge Over The Gunnison River,5,"Denver, Colorado",5
Black Canyon Of The Gunnison National Park,"This is one of the best places and least crowded national parks/monuments in the country! Only a few miles off the major highway US 50, it is worth the admission and time!","June 4, 2019",Secret Gem of the Rockies,20,"Salida, Colorado",5
Black Canyon Of The Gunnison National Park,"A little known park that is truly amazing. It isn't very big so doesn't take long to go through unless you drive to the North side too, which takes about 2 hrs. to get to. But it is well worth going to. ","June 4, 2019",Amazing,3,"Kansas City, Missouri",5
