national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Redwood National Park,"Redwood National Park in California is one of the most well-known of the parks and not just for being the only place on Earth that you can find coast redwood trees.The park has so much more to offer and is home to a string of forests, beaches, and grasslands, giving it’s visitors diverse scenery and activities. I wouldn't hesitate to put this National Park among my Top 5 in America. ","September 6, 2019",One of the best experiences of your Lifetime ,142,"Rishikesh, India",5
Redwood National Park,It was so cool to see such LARGE trees....everywhere. We also got to see Roosevelt Elk right as we entered the park. Plenty of places to pull over and walk thru parts of the forest at your own pace - flat level ground for the most part - lots of places to take memorable pictures. Also there is no admission charge for this national park.,"September 3, 2019",Amazing!!!,3,United States,5
Redwood National Park,Fantastic & magic . We couldn’t have gone to a more majestic outdoor destination. Walking in this forest gives you the sensation that you are walking by wise giants full of life and history.Views roads all is breathtaking....absolutely recommended.,"September 1, 2019",Magic forest,0,,5
Redwood National Park,"This enchanted place needs to be seen, and hiked in, to be believed. The trees are so massive, the forest so green and dense, that you can easily imagine you have left the 21st century entirely. Nature produces shapes and postures here, both giant and miniature, that effortlessly surpass the work of any human hand. So park your car. Set off down a trail. And slowly fall into the quiet, timeless, welcoming arms of the earth itself.","August 28, 2019",Words and pictures cannot capture the splendor,125,"Boston, Massachusetts",5
Redwood National Park,Took the 254 hwy. 31 miles of Super beautiful country. The trees were right up next to the road. There were lots of pullovers and Auto tours to read about.,"August 27, 2019",Drive down the Avenue of the Giants ,11,"Quinton, Oklahoma, United States",5
Redwood National Park,"Really enjoyed the park and all the associated state parks. You can see a lot in a day or keep busy for a week in the area. I think 3 days would be perfect - we stayed two days.Klamath is where we stayed and it is centrally located.Lots of great drives, hikes and photo stops in this incredible place.","August 26, 2019",Beautiful park with something for everyone,457,"Agoura Hills, California",5
Redwood National Park,"Redwood NP is a gorgeous place to visit for both hiking and scenic view. Similar to Sequoia NP with giant trees but different in term of ocean, rivers, lagoons and creeks everywhere.I highly recommend visitors to fly in San Francisco (SFO), rent a car and drive up to Redwood NP via Route 101 (and 1). It’s the most beautiful scenic drive that you will not ever forget about. There are so many vista view points along the coastline that you can stop by to take an unforgettable pictures; however, there’s a beach called Glass Beach where you must stop by for a view of colorful sands on the beach. It comes with bluish, greenish, reddish, crystal clear tiny rocks mixing with the sands. Before reaching redwood NP you will see a sign of “drive through tree”. Don’t miss that! You will have an astonishing experience to drive through a giant tree with your car.There are so many places to visit while in redwood NP, but don’t forget to visit the High Bluffs view point and the Coastal Drive (just right after visiting the High Bluffs). There’s also a place called “Mystery tree “ along the drive that you must visit. Hope you guys have a great time visiting there!","August 25, 2019",Redwood National Park ,15,"Huntington Beach, California",5
Redwood National Park,What amazing tress. You have no idea the scope of size of three trees until you are up close and personal. The mammoth size of these trees just blows you away. There is lots of hiking paths when it is not a rainy day.,"August 21, 2019",Large and Lovely,191,"Navarre, Florida",5
Redwood National Park,"It is hard to truly picture the magnitude of the trees until you see them in person. The drive is a bit long, as the trailhead is a bit remote. But, once you arrive, there is a lovely, easy hike around the trees. You’ll see trees on their side in areas. That really provides some perspective of how large they are. I’d give yourself around 45 minutes to 1 hour to explore the area, at a minimum. One suggestion, go to the restroom at the facilities along the highway prior to turning into the park as the restrooms at the trailhead are best left unvisited. I’ve been to other national parks where there is no plumbing in remote areas & it hasn’t been terrible, but this location has a reputation for a certain unpleasantness. Judging by the reaction from one of our friends, it lived up to its reputation that day.Overall, the redwood forest is something I think is worth seeing at least once. It is a nice place to relax & take in nature.","August 17, 2019",Lovely hike,80,"Fort Collins, Colorado",5
Redwood National Park,"We drove down to see the Redwoods today, but there isn’t all that much to see due to road construction and parking lots blocked off. There didn’t appear to be many hiking trails and the visitor center didn’t have any maps(?). Still, the trees are indeed magnificent and the drive down US 199 was spectacular.","August 6, 2019",Magnificent trees but not much else to see,102,"Benson, Arizona",3
Redwood National Park,"There is so much to see here but here is a brief:- The trees are larger than Sequoias. probably the most grandThat probably summarizes all of the park. The trees are towering over the skyline. If you're in a rush, then try the circle trail starting with the big tree for photographic spots and aesthetically pleasing locations. If you have more time, try the Foothill Path. There isn't much tourists here so you'll have the forest to yourself. If you have a day which is preferable, then visit the visitor center in the south and if you have kids, participate in the junior ranger program","August 4, 2019",Grand!,57,"Hong Kong, China",5
Redwood National Park,"We visited the Redwoods when we first moved to the PNW and now 2 1/2 years later we've decided to come back again and see some new parts the we weren't able to last time. On this visit to Redwoods National Park we went to Prairie Creek Redwoods State Park where we did the Brown Creek trail, Lady Bird Johnson Grove and went to see the Big Tree. Then we visited Fern Canyon this is one of the only areas that has a fee. I believe it was $8.Fern Canyon was made famous in Jurassic Park 2, it's literally a narrow canyon covered all over from top to bottom in ferns. I see why Spielberg chose it for filming.Do your research before you go since it can be closed due to the water levels. Plus make sure you have an off road vehicle for the drive to the trailhead I wouldn't want to do it in something that's not all wheel drive. Plan to wear active clothing and appropriate shoes. Your feet and ankles will most likely get wet. We visited in May and my DH and I got wet up to our ankles and maybe a little past that a couple of times. Most people use the logs to cross over and hike through the canyon, if you can't balance yourself perfectly on the precarious logs then you'll get wet. It was a lot of fun, but also be very careful. I wouldn't recommend it to very small children. This is a beautiful, stunningly gorgeous canyon. We're so happy to have been able to visit this wonderful natural beauty.We also went back to Jedidiah Smith Redwoods State park and did the stunning drive through it.We also stopped and hiked Stout Grove this time. We love our National and State parks they are so important to us and we will continue to visit them and protect them.","August 4, 2019",The Northern California Redwoods are Magnificent.,417,"Camas, Washington",5
Redwood National Park,"The Sequoia(inspite of the name of the park, tthe trees are not Redwoods.Amagnificient drive through the forest is magnificant.","August 1, 2019",sad to see the biggest Sequoia tree in the world with a car tunnel hacked through,119,"Waterford, Connecticut",4
Redwood National Park,"* Prairie Creek Redwoods State Park/Redwoods National Park* Turn on Davison Road/Elk Meadow/Prairie Creek Redwoods State Park/Redwood National Park-follow to Gold Bluffs Beach Campground /Fern Canyon Trail—Awesome Drive !!!!* The scenery changes dramatically when you turn onto this road. A 4 mile beautiful drive on a narrow, curvy, up hill road. There are beautiful blue/green ferns on either side of this road.Arrive at the ranger station for entrance fee. Then another 4 mile drive to the Fern Canyon trail. The campground entrance is along the way. You’ll have to ford a creek.Fern Canyon-FANTASTIC!! gorgeous, lush, green rocky, damp trail alongside a babbling creek. ( Be sure you have walking shoes) I could only go about 1/4 mile. We didn’t make it to the waterfall. The entire loop is 1.1 miles. Because I walk with a cane I was unable to complete the entire loop. Don’t miss this Canyon!* After coming out of here we drove northTowards Berry Glenn just North of here take a right off Hwy 101 then a left for a more ""wilderness type"" experience amongst the giant redwoods on Newton Drury scenic parkway. ","July 29, 2019",Loved Fern Canyon ,23,"Eau Claire, Wisconsin",5
Redwood National Park,"The park includes beaches, grasslands and forests housing the tallest trees on earth! totaling Approx. 139,000 acres.A must see in our opinion.","July 26, 2019",Redwood National Park,1133,"Nashville, Tennessee",5
Redwood National Park,"Would you like to see giants redwoods, as tall, as wide and as big as can be? I have not seen so many Redwoods in my life. It’s hard to imagine that these majestic trees grow naturally and just received its nourishment from the Creator. Just wild nature. Beautiful drive from Oregon to California and I can not stop admiring Gods creation. To add to the fact that this is near the ocean. I can’t describe the feeling I have being close to nature away from the busy life. Very relaxing. We enjoyed the view, the drive, the hike and the feeling of being close to the Creator.","July 25, 2019",Majestic Redwoods near the beach,18,"Milpitas, United States",5
Redwood National Park,"We travelled along Hwy no 101 from Seattle to LA. Washington and Oregon have truly spectacular beaches. Not to talk about the magnificent redwood trees. The avenue of the giants was really somthing extra. Since 101 run through the park there is no admission fee. You just drive on and on looking up at the giants. Stopping here and there to take in the fact that these trees are huge. I strongly recommend to drive as long as possible on the smaller road, that run next to 101. The park is beautiful","July 23, 2019",How small we are,36,Sweden,5
Redwood National Park,"What a great place to visit and see some unforgettable places! So many great photos and pictures to count, and our family just really enjoyed our visit to one of the bucket list places in the US. If you are visiting, so many hikes to see. I recommend the Avenue of the Giants as a must-see spin-off if driving through the area. ","July 16, 2019",One of a kind!,221,"Doylestown, Pennsylvania",5
Redwood National Park,this was awesome! Fun for the whole family.....i suggest you do the same. I really enjoyed myself!!!!,"July 16, 2019",so cool,26,"Chicago, Illinois",5
Redwood National Park,We did scenic drives and some day hikes. Enjoyed the Trillium Falls trail the most. Not crowded and a good trail through the giant redwoods. The Stout Grove and Lady Bird Johnson trails were also good but lots more people on them.,"July 15, 2019",Good hikes and scenic drives,12,"Detroit, Michigan",5
Redwood National Park,"This is a just-see part of Northern CA! Beautiful scenery and quiet walks in the forest. Especially recommend the 1.5 no walk to the Ladybird Johnson Grove. Just crossing the footbridge alone is beautiful but all along the walkway you will see and br able to photograph all types of plants and trees that are enormous and really make you understand your place in creation! The grove itself is also scenic and the sense of tranquility really helped me to decompress and relax and forget about my hectic life for a while. Don't pass this up if you can spare the time. The drive is great itself, but get out and walk and really soak it in!!","July 11, 2019",Reconnect with nature here!,19,"Orange, California",5
Redwood National Park,"If you have never seen redwoods, then this is a great place to visit. The park is broken up into smaller parks that you need to drive between to see all of the sights. The Ladybird Johnson trail is a great, easy nature walk that showcases the best of the park.","July 9, 2019",Peaceful Forest Walks,32,"San Francisco, California",4
Redwood National Park,"very impressive trees ,not as big as the ones in marriposa but still magnificient.beautiful scenery.","July 6, 2019",beautiful trees,9,"Raytown, Missouri",4
Redwood National Park,"We drove through Redwood National Park while on a cross country trip during late May. The drive was scenic and beautiful, but we grew tired of the winding roads after a couple of hours.","July 2, 2019",Amazing Drive,1,,4
Redwood National Park,Verum goodum the best time! I'm so glad that we were all in one van. Right to the bone zone! Big trees and new years eve! ! !,"July 2, 2019",Due it,2,,5
Redwood National Park,"Ah, so peaceful, so beautiful is this drive! The magnificent Redwood trees. When I was a child we were even able to drive through/under one of these giant trees! Don't think you can do that anymore!","June 23, 2019",So Magnificent!,10,,5
Redwood National Park,Walking among giants is truly inspiring and peaceful. It's hard to imagine how giant these trees truly are until you feel tiny next to one. A must see for everyone at least once.,"June 15, 2019",Amazing!,5,"Los Angeles, California",5
Redwood National Park,"This park is all over the place. Man has destroyed 96% of the redwoods. So, there are groves here and there thanks to the actions, money, and deeds of many people. Thank goodness, these are protected. Meeting an old growth redwood cannot be described. It is truly awe inspiring. when there benches lay down and look up, it's amazing. The forests are also full of tiny flowers, slugs, snails, just wonderful. The best time to see them is when they are 'wet', after a good winter or spring of rain.","June 13, 2019",park in bits,112,sparks nv,5
Redwood National Park,"The tree energy is amazing. To breathe, touch, see these giant beautiful trees is close to heaven. At least once in your lifetime go to the redwoods.","June 5, 2019",Energy,209,"Williamsburg, Virginia",5
Redwood National Park,"I entered the park from the east. Leaving Willow Creek and headed up I96. You will see an exit to Orick. This will take you to Lady Bird Grove inside the park, and provide a unique drive in.The park itself is sublime. Walking through Lady Bird Grove you can't help but feel the energy of calmness and serenity. These magnificent Redwoods welcome you and elicit thoughts of their ancient history.Take your shoes of and hug a Redwood!","June 3, 2019",Peace and Tranquility,18,"Salt Lake City, Utah",5
Redwood National Park,"What not to like here.. We were stunned at how huge, old and giant these trees are! And the forest is abundant with easy access to hiking trails, state parks and KOA campgrounds. We drove around the forest stopping at view points to view wildlife and or hiking. We spotted many elks at the Elk view point and we were lucky to spot three brown bears happily munching on wild berries close to hiking trail. This is a must visit park in the US.","June 3, 2019",Huge and abundant Redwood Trees.,13,"Central Oregon, Oregon",5
Redwood National Park,The State and National Redwood parks are combined to protect the coastal redwoods. There are several visitor’s centers within the parks to provide information and help people choose their hiking trails. ,"May 31, 2019",Redwoods ,191,Kansas City,5
Redwood National Park,"So many adjective to try to describe this beautiful spot. A slow drive into the forest that just dwarfed anything you have seen before. Quiet, amazing drive with hundreds of slow turns. Wish we could have spent days instead of hours enjoying this National Park. Will certainly return, hopefully - someday.","May 24, 2019",God's Country,10,"San Diego, California",5
Redwood National Park,"Yes, we've seen incredible redwood trees before. We've been to Muir woods and other parks around the Bay area. So we weren't sure if this was worth the trip. But it was. Seemingly endless groves of remarkable trees, and things to do. We enjoyed the Big tree, and the Corkscrew but the stroll around Lady Bird Johnson Grove was a highlight.","May 14, 2019",Trees,45,Warrenville,5
Redwood National Park,"After spending a day and a half on a combination of route one and route101, by the time I got to the redwood forest I was completely out of adjectives and superlatives. Standing in the majesty of the place I understood that I was there simply by Gods Grace. It’s humbling to know that places like this exist with no help at all from the human hand. It makes you understand that what you consider a problem doesn’t measure on the scale of enormity at all. Look around, gather what friends and family you have and let your blessing pour down upon you as you enjoy one more day the Lord has provided for you. And as an added benefit, it’s great place to take a peaceful hike.","May 6, 2019",I’m all out of adjectives.,158,"Ottawa, Illinois",5
Redwood National Park,"These trees are amazing! The visitor center staff was extremely helpful and patient with my inquisitive kiddos. You can earn a Junior Ranger badge, choose from a good amount of hiking trails and see trees that are over 2000 years old...it was breathtaking.","April 30, 2019",Amazing hiking opportunities!,20,,5
Redwood National Park,One of the most beautiful National Parks in the country. The redwoods are amazing and to think they have been growing for over 2000 years. This park is a must see. ,"April 29, 2019",Beautiful National Park,105,"San Clemente, California",5
Redwood National Park,"We spent one full day exploring the Redwood National and State Parks between Crescent City and Garberville, focusing on the areas where there is wheelchair access. There are actually several parks in the Redwood National Park complex; the National Park Service and California State Parks are working together to protect the old-growth redwood groves and coastline in northwest California. [* Indicates attraction has a separate Tripadvisor page.]We started our day at the Hiouchi Information Center* on US Highway 199 at Jedediah Smith State Park* and picked up a map. The facility offers a short film about the redwoods and coastal environment and also a few educational displays. I asked the ranger on duty about the entrance fees for the park; we have NPS access passes, but would we have to pay day-use fees at each of the state parks? She explained that the state parks in the partnership accept the NPS passes, but there is no fee to drive through the parks- only to access developed areas like campgrounds or picnic areas. I was also told that a state park entrance fee would cover all the state parks visited on the same day (save tag/receipt) but since we have a pass we didn't test that procedure. Our first experience in the redwood forest was the Simpson-Reed Grove and Peterson Memorial Trail on Walker Road in Jedediah Smith State Park. These two adjoining trails are wide and level with a hard-packed surface graded for wheelchair use. The paths form a figure-8 loop leading about a mile through a dense, ferny forest of towering redwoods. We hiked it in the morning and savored the peace and solitude. After our walk, we drove south on US Highway 101 along the coast and were fortunate to see a herd of Roosevelt elk lounging near the roadway at Elk Valley. As the highway continues south, it passes through Del Norte Coast Redwoods State Park* and there are overlooks, picnic areas and trails along the beach. We didn't spend much time there because it was cool and foggy.We turned off of US101 and took the scenic route on Newton B. Drury Parkway*, which winds 9 miles through meadows and redwood groves in Prairie Creek Redwoods State Park*. There are several pull-outs for viewpoints and trail heads along the way. We stopped at the small visitor center near the south end of the parkway and hiked a 2.3 mile loop on the Prairie Creek, Foothill and Cathedral Trees Trails to the Big Tree Wayside. These trails follow a creek through the forest and are relatively level with a surface of hard-packed soil and wooden boardwalk. They were more heavily-trafficked than the first trail we visited. We successfully maneuvered a wheelchair on the loop, with assistance and care to avoid stones and roots in the path. There are additional trails in this area around the Prairie Creek Visitor Center that may also be passable by wheelchair. By then we were starving, so we continued our journey south on US101 and stopped at Trinidad for a seafood lunch. After we were refreshed, we drove the Avenue of the Giants* scenic byway through Humboldt Redwoods State Park* in the afternoon. The two-lane parkway follows the Eel River past several redwood groves and there are more opportunities for hiking, camping and picnicking. Because US101 passes through the park, the surrounding area seemed more developed with services and tourist attractions (i.e. drive-thru trees and treehouses) than the parks we visited earlier. We stopped at the large visitor center (about 1.5 mile south of Weott) to view the educational displays and purchase souvenir t-shirts. The volunteer staff were exceptionally friendly and helpful! We hiked the Gould Grove Nature Trail and Fleishmann Grove Trail located across the parkway from the visitor center. These trails meander along the Eel River through a more open, airy forest than the others we had visited in the morning. The distance was about 1.5 miles and the trail had a firm surface with a thin coating of leaves, mulch and needles. We were able to negotiate the wheelchair over these trails with assistance, as there were a few tricky spots where the trail narrowed or had a short grade. The Rockefeller Loop and Drury-Chaney Loop trails in Humboldt State Park are also described as wheelchair-accessible, but we didn't have enough time or energy left to try those. We had an pleasant, memorable adventure among the redwoods, and headed for our hotel in Garberville feeling pleased and grateful that the park service has made these majestic forests available to everyone.","April 24, 2019",Exploring the Redwood Forest on Wheels,1781,"Tucson, Arizona",4
Redwood National Park,I was told about Redwood as a child and knew it was supposed to be magnificent. Well it is more than that. After an 8 hour drive from Seattle it was worth spending almost a whole day here- could have done another day too. Get on the sky lift and see these magnificent giants. Walk through the trails and be in awe of where you are. It was exhilarating. ,"April 23, 2019",Amazing a must do,81,"London, United Kingdom",5
Redwood National Park,We drove 2 hours from our hotel in Miranda and while the trees are similar the large visitor center near Orick was excellent with very helpful staff. We thoroughly enjoyed the Lady Bird Johnson loop trail with a pamphlet to read giving extra information over 15+ points of interest. The trailhead had a terrific walking bridge. Our lives are short but long enough to visit this remarkable place more than once. We'll return.,"April 22, 2019",Awe inspiring!,28,"Hayward, California",5
Redwood National Park,A must do trip for everyone. The trees are magnificent. The ocean beach is great. We found several elk as well.,"April 15, 2019",Visit the Redwoods,0,"Saint Paul, Minnesota",5
Redwood National Park,"Traveled up the coast yesterday and visited Redwood National Park - Prairie Creek, Big Tree, Elk Prairie! Many tourists miss the Newton Drury turn off - unfortunately the real Redwood Park sign is at the bottom of the offramp so many folks miss this outstanding scenic route which is also something of a short cut! Big Tree and the trail to Cathedral trees is an iconic hike in the best of the Redwood Habitat- takes you back to the age of the dinosaurs- multiple trailheads leave the narrow- tree lined road north of Big Tree for wonderful day hikes! Prairie Creek has great camp sites, the elk were in the prairie for our visit! No traffic- quiet majesty- and then north to sweeping ocean vistas! Almost too much sensory joy at some of the loveliest natural beauty in the world- one of top ten worldwide geo-sites and rightly so! Please make time - you will never forget it!❤️","April 13, 2019",A Beautiful Spring Day in Redwood Nirvana,30,"Willow Creek, California",5
Redwood National Park,Wow!!! This place is beautiful. Even our young grandchildren were impressed with the beautiful trees. Very peaceful during the ‘off season’. A visit to this park is highly recommended.,"April 2, 2019",Impressive,134,"Vancouver, Washington",5
Redwood National Park,"We passed a hotel and then we found the Klamath River Overlook. It was foggy and still there were many people looking at the overlook.Some hiked to another overlook closer to the ocean.We could see the ocean, even though the fog.Even here there were rocks on the ocean.We found some info panels: Whale watching, Spirit of the salmon and Marine mammals.We eventually saw the beach. The ocean at the front and the river behind. It was beautiful!What a beautiful place!","March 27, 2019",Heading to the Klamath River Overlook,1395,"Toronto, Canada",5
Redwood National Park,"We started at Tom Kucher Visitor Center, spent day 1 walking around Prairie Creek - 6 mile loop from Golden Beach around to Fern canyon and back. Phenomenal! Then drove up to Crystal Cove and walked down to the black sand beach. Rocks and waves crashing into them. Pacific coast magnificence!Day 2 raining, but drove to Avenue of Giants and took 4 small walks. Equally beautiful and lots of information at the Humbolt Redwoods visitor center. Two days was perfect. Ready to head down pacific coast highway tomorrow. Hope the sun comes out!","March 25, 2019",Pictures don't capture it - have to drive or walk through them!,15,"Durham, North Carolina",5
Redwood National Park,Any of the trails in the old growth stands are magnificant. If you don't have the time or can't walk real far take the trails into the forest from the Praire Creek visiitor center. You can also drive to or walk to the beach and visit fern canyon whichi is pretty amazing. One of my favorite trails takes you to the Lady Bird Johnston Grove.,"March 24, 2019",Redwoods are magnificant trees,8,"Dunsmuir, California",5
Redwood National Park,Everyone should se these giants and walk amongst them. Definately brings you down to earth as a mere individual amongst these towering giants. Peceful and tranquill walking paths are everywhere for all to enjoy!,"March 18, 2019",Awestruck!,6,"Pulaski, Wisconsin",5
Redwood National Park,"A lovely walk through the majestic Redwood groves. The trail we walked was easy, relatively flat and breathtakingly beautiful. Every turn unveiled an amazing, almost cathedral like view. Do stop and go for a walk. It will be well rewarded.","March 18, 2019",Beautiful,7,"London, United Kingdom",5
Redwood National Park,"I am definitely NOT an outdoorsy type person, but I wouldn't have missed this for anything! It's simply amazing - and an absolute MUST-DO. Doesn't matter your age. You'll want to visit.","January 5, 2019",Breathtaking,59,"Gainesville, Florida",5
Redwood National Park,"Of ALL the things I suggest to people, this park is the absolute top of my list. Words can't describe the majesty and aw that I felt here.","January 3, 2019",Don't miss this!,2,,5
Redwood National Park,I really wanted to see this national park. I was amazed by the majesty and the size of this trees. Love this park!,"December 30, 2018",Love this park!,92,"Bratislava, Slovakia",5
Redwood National Park,"If you travel down US 101, you drive through the edges of the park. You will come to the main visitor center where you will find information about the park, a great orientation video, and friendly rangers who will answer your questions. The visitor center sits on a beach which is part of the park and you are treated to spectacular views of the coast. Be sure to complete the junior ranger booklet and go for a hike too. ","November 29, 2018",A Hidden Gem,12,"Augusta, Georgia",4
Redwood National Park,What a neat area! The trees are just amazing! So many different trails to hike it's hard to decide which ones to do...wish I had time to do them all!,"November 22, 2018",Can't believe the trees!,35,"West Yellowstone, Montana",5
Redwood National Park,"Our family enjoyed our visit to the Redwoods National Forest. The trees are amazing and the parks are educational, clean and an enjoyable destination for a family vacation.","November 9, 2018",Amazing Trees!,5,,5
Redwood National Park,just visit this national park with my kidos and what an amazing experience. I love big tall trees and have been to Sequoias twice now. This place is a bit further out for me but finally made it happen. It was a religious experience for me walking beneath these ancient giants. Luckily it was low season and so there was not many people. We did the Tall Tree Trail which require permit to get to the trail head. it is not a long hike just 1.4 miles to get down to the grove. The harder part was getting back because it is uphill but still was not bad since it is short. We also visited the Fern Canyon at a state park near by and that was amazing and different also. prepare to get a bit wet up to your ankle in Autumn on this hike and up to knee if you go in Spring. We were also able to see a bunch of Elks. That was way cool. We stayed in Trinidad which was only 25 minutes away and a charming seaside town. It has a bunch of restaurant and some nice beaches. Highly recommended.,"November 8, 2018",Amazing and spiritual,32,"Sacramento, California",5
Redwood National Park,We visited the Redwoods from the north to the south with our 23 year old son. We were all amazed at the size and beauty of the trees. The trails are very nice and easy to walk. September was a great time to visit. Nice weather and less tourists. Everyone is back to school. Many opportunities for great photos. A must to see in your life time. Spectacular! ,"November 6, 2018","Majestic, Beautiful, Trees!",57,United States,5
Redwood National Park,"We went to crescent city, California. Staying 1 night. Left next day, driving down Hwy 101,stopped at Mystery of the trees. We went on the tramway up on the mountain to see more of the redwoods.","November 4, 2018",California road trip,3,"Roswell, New Mexico",5
Redwood National Park,"This is just a magnificent place to see incredible Redwoods, the tallest tree in the world. The national and state parks work together to administer this area. Be sure to take the Newton B Drury Parkway to see the greatest trees.","November 2, 2018",Tallest Trees in the World,72,"Bluffton, Ohio",5
Redwood National Park,"My family and I stopped here on our way to Oakland Airport when we had some time to kill. We were all really glad we did. It was a beautiful place to explore, stretch our legs, take some pictures and decompress after a long weekend trip.I wasn’t even aware the park existed until I found it on Trip Advisor when looking for something to do in the area. Very affordable—five dollars per carload—and easy parking. There are restrooms and water fountains throughout the park and a nice picnic area.","October 18, 2018",Great place to unwind and enjoy nature,9,"North Richland Hills, Texas",4
Redwood National Park,Every couple of years I have to go visit the old grandpas and grandmas to recharge my batteries. They never disappoint!! This year it was my birthday present!!!,"October 17, 2018",Awesome,68,"Winnsboro, Texas",5
Redwood National Park,What a place. Going up the coast to the Redwood forest was awesome. The Redwoods are amazing. The Pacific coast was awesome.,"October 16, 2018","""The Big Tree""",10,"Sacramento, California",5
Redwood National Park,"Redwoods National and State Parks include Del Norte, Prairie Creek, Jedidiah Smith State Park, and Redwood National Park. We didn't see any distinct lines separating them. All were off Highway 101. We did lots of research before planning this trip and there are about a million things you could do but what we decided on was this: We stayed in Crescent City CA, which is just North of most of the mentioned areas. We started early in the morning driving south and took the Newton B Drury Scenic byway-which is a jaunt off the highway and loops back onto 101 further South. Off this route is the ""Big Tree Wayside"". Stop there. Once back on we drove south to Orick. We drove by Elk Prairie and Elk Meadow and into Ladybird Johnson Grove. We spotted a bear running across the road on our way in! So exciting! Here we parked and walked a loop. From there we headed North and drove Howland Hill Road in Jedidiah State Park from the south end to the northern end which ends in Crescent City. I was a little nervous after reading about this road because it is unpaved and it was rainy day. I am so glad we decided to go for it. It was absolutely the best thing we did on this trip. Go slow, watch for cars coming from both ways. The road is very narrow and there are parts where you may have to move over, or back up to let other cars by coming from the other direction. It was o worth it. Here, we walked through Stout Grove. There is a flat easy loop and other longer loops that branch off of it. We spent 1 day dedicated to the redwoods on our trip and I feel like we saw everything we wanted to. Stop at overlooks and waysides. Get out of the car and walk when you can. Listen, we are old and fat but we really tried to not be deterred. There is plenty to see without having to hike 5 miles. This place is enchanting! ","October 12, 2018",Other-Wordly!,36,"Saint Louis, Missouri",5
Redwood National Park,This is a place you wouldn't want to miss seeing. The tree's are so big and the scenes in the park are wonderful. I alway enjoy going through all national parks. They are all so nice to see. We are trying to seeing as many as we can.,"October 4, 2018",Redwood National Park,24,"Tampa, Florida",5
Redwood National Park,"It is a beautiful place to go with during the summer. It's very interesting many parks, camping sites, and lakes.","October 2, 2018",Most exiting place Ever,2,,5
