national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Dante's View,If you visit DVNP you must visit Badwater first and then visit Dante's View. An amazing viewpoint which is comparable to the Grand Canyon. ,"April 25, 2019",DV a must,113,Alberta,5
Dante's View,"Definitely worth the time it takes to drive up the climbing, steep at times, road to the top. At more than 5,000 ft., the temperature averages some 20 degrees cooler than on the valley floor so you might want a light jacket. You can see Death Valley's lowest and highest points (Badwater and Telescope Peak), and the shimmering expanse of the white salt flats. You can see across most of the 110 mile long Death Valley. Don't miss it!","April 24, 2019",Extraordinary view,172,"Lenoir City, Tennessee",5
Dante's View,If you are going to Death Valley it is well worth the drive. Views are stunning.Take a jacket as elevation is quite high.,"April 17, 2019",An amazing view,4,"Sydney, Australia",5
Dante's View,"We visited Badwater prior to driving to Dante's View, and we were impressed that we could see the Basin below where we had just walked. From the lowest to the highest points in a fairly short time! Be sure to look down and see the people - they are very small, but look for them to see where you've been!","April 15, 2019",At the highest point you can see the lowest point!,32,"Valparaiso, Indiana",5
Dante's View,The most amazing views make the detour completely worth it. The last 1/4 mile or so is an “interesting” drive. ,"April 14, 2019",Don’t miss this!,28,Manchester,5
Dante's View,You climb up the steep windy road to the top of Dante’s view and once you get there you get to experience views that you will never forget. On a clear day you can literally see the entire valley. Where as it was 100+ down in the valley it was only on the 70’s with a nice cool breeze. If your planning on Death Valley National Park then Dante’s view is a must stop. Highly recommended stop. Please remember to drink a lot of water as it is easy to dehydrate without you realizing it. ,"April 13, 2019",Unforgettable views,86,"Easthampton, Massachusetts",5
Dante's View,We finished our trip to Death Valley with this stop. It is an amazing view. If you are ever near don’t pass it up. ,"April 13, 2019",Don’t miss this view,2,Missouri,5
Dante's View,"Take the time to drive up to Dante's View. It's about 11,000 feet elevation and you look below to Badwater Basin at 232 ft below sea level. Quite a contrast. Bring a jacket or sweater as the weather is significantly different than the desert valley floor.","April 11, 2019",Great view of Death Valley & Telescope Peak,4,"Santa Barbara, California",5
Dante's View,"I know saying that it’s equivalent to the Grand Canyon might be shocking, but Dante’s view is something that inexplicably takes your breath away. We actually stayed in Vegas and wanted to find something away from the hustle and bustle of the city. I’ve always have heard about Death Valley, and I always pictured it as a boring desert. I was COMPLETELY wrong. Everywhere we looked here amazed us. It’s such a phenomenal park, we wish we had the tome to explore it all. Plan a couple days here if you’re true National Park enthusiasts. I can’t even put into words how shockingly amazing this place is! ","April 10, 2019",Equivalent to the Grand Canyon,3,"Denver, Colorado",5
Dante's View,"Dante's View provides a panoramic view of the southern Death Valley basin. At a height of 1,669 feet, it is located off Route 190, about 30 miles south of Furnace Creek in Death Valley National Park. To the south, the Owlshead Mountains can be seen 19 miles away. To the north, the Funeral Mountains are 31 miles distant. To the west, the Panamint Range rises dramatically to Telescope Peak. To the east is the Greenwater Range. Death Valley straddles the California/Nevada border between the Great Basin and Mojave deserts. It is the largest national park in the lower 48 states with 3,373,063 acres and attracted over 1.6 million visitors in 2018. It is the hottest, driest and lowest of all national parks in the United States. The visitor center in Furnace Creek on State Route 190 offers a 12-minute introductory slide program and displays dealing with the park's geology, climate, wildlife and natural history. Sightseers can navigate the park by automobile, four-wheel drive, bicycle, mountain bike and motorcycle. They can hike, too. State Route 90, the Badwater Road, Scotty Castle's Road and paved roads to Dante's View and Wildrose provide access to the many scenic viewpoints. More than 350 miles of unpaved and four-wheel drive roads provide access to wilderness hiking, camping and historic sites. Death Valley also is a popular destination for star gazing with one of the darkest skies in the United States, especially in the northwest part at Ubehebe Crater.","April 9, 2019",One of Death Valley's most popular scenic attractions,4679,"Chicago, Illinois",5
Dante's View,The view form Dante's Peak is awesome! The parking lot and viewing area have been recently renovated so there is plenty of parking and view points. The road up is narrow at points with some sharp turns so I would not recommend long trailer setups.,"April 8, 2019",A drive of twists and turns to the top.,4,"Corona, California",5
Dante's View,After riding motorcycle in Death Valley we ended the day at Dante's view.....this really puts the whole thing in perspective. The view is simply amazing. ,"April 8, 2019",Amazing,42,"Owatonna, Minnesota",5
Dante's View,Loved Dante’s view! Don’t miss it! Bathrooms located before the final drive to the parking lot (15% gradient). Hike south down the ridge line for some views (easy hike) and hike north for a narrow trek to peak that overlooks the valley (~400ft in elevation). ,"April 7, 2019",Dante’s View,3,"Palmdale, California",5
Dante's View,Not to be missed when visiting. Death Valley. Breathtaking views. It’s so amazing to be able to take in the breadth of Death Valley from above. ,"April 5, 2019",Magnificent View,41,"Los Angeles, California",5
Dante's View,"Worth the detour. It gives a great panoramic view of the Death Valley. We were in late March, keep in mind it is quite higher up and was considerably colder and windier than the valley floor. You can walk a bit around and get some good shots depending on visibility. Road is all paved, but end has a decent incline (but no issue).","April 2, 2019",Great view,123,"Vienna, Austria",4
Dante's View,"Great drive up and back, and the view from the top is simply breathtaking. In my opinion Death Valley rivals the Grand Canyon in its scope and grandeur, and this is the best place to view it that we found. Not to be missed.","April 2, 2019",Worth the detour!,207,"Ashford, Kent",5
Dante's View,A must see spot especially good for photographs. Easy access. Real photographers suggest early morning or late evening for the best pictures. ,"March 31, 2019",Bird's eye view,59,"Provo, Utah",5
Dante's View,"Would definitely recommend a drive here to look down onto Death Valley. While the Valley was very hot, the weather here was cold and very windy!","March 31, 2019",Fascinating View of Death Valley,23,"Seattle, Washington",5
Dante's View,"Left Furnance Creek about 45 minutes before the sunrise and got there just in time. Wasn’t the clearest of days, but it was still a great way to start the day and a tour of Death Valley. Lily good to visit anytime, but well worth the sunrise. ","March 31, 2019",Watch the sunrise,48,"Portland, Oregon",5
Dante's View,Prepare yourself for an adventure of a drive to top but well worth it. The view and elevation is amazing,"March 24, 2019",Breathtaking,36,Maryland,5
Dante's View,We stopped at Zabriskie Point and a nice man told us we had to come here and that it was only minutes away. That being said the turnoff is 15 minutes and then the drive up starts but worth it.,"March 23, 2019",Windy Road to Top With Specatacular Views,137,"San Diego, California",5
Dante's View,"This is one of the most beautiful points at Death Valley. It is a drive, but worth the view. You will see a long way away. ","March 23, 2019","Absolutely beautiful, worth the drive.",47,"Cleveland, Ohio",5
Dante's View,"East hike up paved path to an outstanding view of Death Valley. Fairly windy that day, but worth it. Amazing! ","March 22, 2019",Dante's view,9,"Stevenson, Washington",4
Dante's View,The drive up to Dante's View is very easy and smooth - well-paved and maintained road. The views were breath-taking. We got there about 45 mins before sunset and walked out to the vista points to the south of the parking lot. Would have been really nice to bring dinner and watch the stars. Bring warm clothes.,"March 21, 2019",Must see at Death Valley,68,United States,5
Dante's View," Dante’s View will literally take you breath away, for after a quiet drive through the desert, you suddenly view the entire valley spread below you. You can look down to Badwater Basin, the lowest point in North America and then, if it is a clear day, you can get a glimpse to the North of the Sierra Crest, which hosts the highest mountain in the lower 48 states. You are standing on the Funeral Mountains, looking 20 miles across the Valley to the Panamint Mountain Range. It is very difficult to judge scale in a desert. To get a good idea of what it means to be one mile above the valley, look down and see the road, a little line going along the curve of an alluvial fan. In the middle of the valley you can see a white layer which is make primarily of halite, or table salt. It is the Death Valley Salt Pan, and we will see it up close when we go to Devil’s Golfcourse or Badwater Basin, which is directly below us. ","March 20, 2019",best view of Death Valley,8,,5
Dante's View,We watched the sunrise on a clear spring morning. It’s was as awe inspiring as anyone could hope for. The trip from the Ranch/ Visitors center takes about 40 minutes. ,"March 18, 2019",Sunrise wonder ,37,"Greeley, Colorado",5
Dante's View,We stopped by Dante's View the first. Fantastic view! The last short section of drive is led by the park staff because the road is winding and a bit steep. ,"March 17, 2019",Don't miss this!,55,"Dallas, Texas",5
Dante's View,"The drive - narrow and curvy - was pretty cool and an added bonus. The views from this view point are nothing short of spectacular. If you can, take the time to walk down or up from the point. The views just get better and better. Just when you think you’ve seen the best view, you find another. ","March 15, 2019",This area is worth a couple hours of your time,17,"Seattle, Washington",5
Dante's View,"This is easy to access and well worth the effort for the view. After a drive in, there is a parking lot and viewing area.","March 13, 2019",Spectacular!,9,"Goleta, CA",5
Dante's View,"I always visit here, but since I'm never going back, this was the last time. Visit this spot and stay outside the park.","March 11, 2019",beautiful,0,,1
Dante's View,The drive up has great views. 12 miles from main road. this is a great view of the entire park. Great place to start your visit.,"March 6, 2019",Make a point to go here,51,"San Antonio, Texas",5
Dante's View,"I heard great things of Dante's View, we drove to it and 7 miles in found out it was closed, no notices or signs indicating it was closed before we started the trip. maybe next time.","March 3, 2019",Disappointed!,9,"Palmdale, California",4
Dante's View,It is so hard to explain in words the feeling you experience! Just go and visit this place! Breathtaking! ,"March 2, 2019",AMAZING!,195,"Leicester, United Kingdom",5
Dante's View,"Long drive in and out is worth the vista. Immediately above Badwater Basin (lowest point in the park) gives interesting and contrasting perspective to the salt flats far below (5000 ft) down the rugged cliffs. With good luck, the distant peaks will be snow clad.","March 1, 2019",Magnificent panorama of Death Valley,30,"Redondo Beach, California",5
Dante's View,"Our family went to Death Valley. At night, the view here is just absolutely fantastic. You can really see many pretty things here.","February 23, 2019",View is Great,3,"Washington DC, District of Columbia",5
Dante's View,"The drive up was long, steep and windy. We got out and noticed a lot of bees. They were especially thick where the air conditioning water was on the ground. I’m a beekeeper so not afraid of bees, but if someone had an allergy, there is no where nearby to get medical attention. The rangers were putting up a “warning bees” sign. Never saw that before, but bc there was a road sign they were putting up, I assume this must be at least a semi common occurrence. The views were great, but kids were concerned about the bees so we didn’t stay as long as I wanted.","February 23, 2019",Wow,5,"Louisville, Kentucky",5
Dante's View,Marvelous views on badwater! One of the best views in DV. It's a big climb up but it's definitely worth it.,"February 17, 2019",one of the best views in DV,12,"Lokeren, Belgium",5
Dante's View,"This is worth the drive but if it anytime between Nov-Mar...dress warmly, the wind is killer. Be sure to walk all the way and all the way up. The views are incredible","February 15, 2019",Star Wars view is great,694,"Las Vegas, Nevada",4
Dante's View,Dante's View is an amazing spot! The view of Death Valley is an inspiration! The short hike gives you another view which is just as perfect!,"February 13, 2019",Beautiful view,29,"Abilene, Kansas",5
Dante's View,Its not too long of a drive to get here. The view of the Death Valley basin is excellent. There are restriction on vehicle length and trailers since the last 1/4 mile or so is very steep. Maybe a 15% grade.,"February 9, 2019",Worth the Drive,5,"Anchorage, Alaska",4
Dante's View,Dante's View is a great place to get a big picture view of Death Valley NP.The view is quite accessible from the parking lot....don't need to walk very far. There are some additional trials which are quite good and give you some different perspectives of the park. It's a big out of the way depending on where you are coming from but definitely worth the drive. The last section of the road is a bit twisty but quite fun!,"February 4, 2019",Awesome view!,139,"Houston, Texas",5
Dante's View,"We went too this highest point and overlook at the end of the day. We stuck around to see a glorious sunset. Saw wildlife on the way there and almost got a owl hood ornament as one swooped down when we drove back in the dark. It is a narrow, winding and climbing drive but more off the popular path so it is very interesting. We barely saw another car and there were less than 10 at the viewpoint. Animals come out at night so if you want to see some, stay after dark while enjoying the sunset.","February 4, 2019",A bit of a windy drive but so worth it!,14,"Apex, North Carolina",5
Dante's View,"I beat out the sunset by a drive through hairpin turns to the top of Dante’s View. This mountain is several thousands of feet tall. You can see many snowy mountains, golden canyons, salt flats, and a variety of desert and mountain vegetations. It is colder and windier up on top. The views are magnificent! ","January 26, 2019",Dante’s View is located atop a tall mountain. ,80,"New York City, New York",5
Dante's View,"The drive to Dante's View is pretty easy overall. The last several hundred feet were rather steep, a challenge for our compact rental car, but hey, we made it!The parking area is pretty big and there are a couple benches to sit on. The views in every direction are spectacular: Badwater Basin is visible, Telescope Peak, as well as the famous Star Wars scene that shows Mos Eisley from a distance.Aside from the views there are a couple trails that can be taken.","January 26, 2019",A must see,13,,5
Dante's View,Our most favorite viewpoint in Death Valley. Worth the drive to see badwater basin and devils golf course. Was very cold and windy but we visited in January. Colder than other parts of the park we visited ,"January 25, 2019",Favorite viewpoint ,30,New York,5
Dante's View,We drove up to the point about noon and the parking lot was pretty full. We walked around the viewpoint area but the wind was pretty gusty and made the temperature even worse. The views from the point are amazing - so colorful! You can see Badwater Basin from up here too. You will climb in elevation and the last little bit before reaching the parking have a few switchbacks. Longer vehicles are not recommended.,"January 20, 2019",Colorful and Windy,215,"Kellyville, Oklahoma",5
Dante's View,"It's a long winding road to Dante's View but it's well worth the drive. This is the ""beauty spot' in DV. It's almost always hazy there so, if you've got a polarizing filter for your camera, try it out here. This parking area was improved recently, but watch the road to avoid a mishap you'll regret as you approach your destination. The best view of DV from here is if you walk out beyond the lot or climb up the hill on the right. But there are no bad views here. You will not regret going here.","January 6, 2019",The Height of DV Beauty,34,"Prescott, Arizona",5
Dante's View,Just drive cautiously as you approach top of mountain. New lookout completed 2018 and it’s done very well. Look out and enjoy view as you won’t see it anywhere else. Very windy on our visit requiring a good wind breaker or you will be sitting in your car. Careful on way down!,"January 6, 2019",Must See. ,158,"Sonoma, California",5
Dante's View,"The access road, the parking lot, and theviewing area are all paved, although thelast mile or so of road is a steep climb.There is an outhouse at the bottom.The viewing area is long and roomy.There is extensive signage that gives youall kinds of interesting information.There is also a dirt trail to an adjacenthill for another viewpoint.From this location you can see both BadwaterBasin, which is the lowest point in NorthAmerica, and Mt. Whitney, which is the highestpoint in the lower 48.","January 5, 2019",Remarkable View,120,"Las Vegas, Nevada",5
Dante's View,"It was cold and windy when we went, despite the late afternoon sun. It's a long drive up, you pass a lot with a vault toilet in a laptop, but drive a bit more to the actual viewing area that overlooks Badwater.There's a small parking lot there with a few informational signs. If you look you can see where sediment runs out in a fan shape from the valley walls and where minerals pool on the valley floor.We sold this to the kids as a place they filmed Star Wars. They weren't seeing it because they were freezing from the wind.","December 30, 2018",Good view of the valley,57,SF bay area,4
Dante's View,Do not miss Dante's View as this gives an incredible overview of what you will see in closer detail as you go around the park later.,"December 27, 2018",Must see,9,,5
Dante's View,"Decided to head to Death Valley from Vegas for a day and I’m so glad I did! Was an easy drive just over 2 hours. Dante’s view is a must...completely surpassed my expectations. I loved it. I also went to Badwater Basin, passing back through Artists Palette and did the flat sand dunes! 69F for middle of December so good weather for a bit of walking. One of my favourite places I have ever visited! ","December 19, 2018",Day Trip from Vegas,8,"London, United Kingdom",5
Dante's View,This point is very easily accessible as you can just drive up to lookout and enjoy the views of valley base and amazing sunset.From the point itself you have few small hikes which can give different view,"December 18, 2018",Nice Sunset view,47,,4
Dante's View,Such a beautiful view. We got to the park pretty late in the day so this was about all we got to stop and see. Fantastic view and a bit of parking. I could see how coming at a busy time would be tricky getting up and down the road to the parking lot with lots of traffic,"December 14, 2018",Breathtaking,14,Winnipeg,5
Dante's View,"Dante's View is a terrace at 5,475 ft height, on the north side of Coffin Peak, overlooking Death Valley. It is located south of Furnace Creek in Death Valley National Park and is easily accessed by a paved road with ample parking.The view is panoramic and includes the highest (Mt. McKinley) and the lowest (Badwater Basin) points in North America. We visited at sunset and were overwhelmed by the grandeur. We were blessed by clouds which were spectacular. Cool mornings are recommended. There are hiking trails and higher points to climb to and an area with picnic tables as well.","December 13, 2018",Majestic Grandeur -Must See Sunset,53,"Macungie, Pennsylvania",5
Dante's View,"Wonderful experience. My wife and I both exclaimed ""wow"" when we reached the summit. I also walked from the parking lot to one of the nearby peaks. I certainly felt the altitude when walking back to the parking lot. ","December 12, 2018",Amazing view,11,"Tyler, Texas",5
Dante's View,Beautiful 360* view of Death Valley. We went in Decemeber and it was cold. Cannot wait to go there during the Spring to view the stars.,"December 11, 2018","Wow, this place is gorgeous!",2,,5
Dante's View,I recommend that everybody who visited Badwater Basin should visit Dante's View as well. I realized how big Badwater was for the first time when I saw it from Dante's View point.,"December 11, 2018",Wonderful place!,1,"San Francisco, California",5
Dante's View,"From this point you can look down at Badwater, the lowest point in the US. About 5757ft down from Dante’s view. Spectacular sight across the valley. ","November 30, 2018",Awesome view,3,"Nootdorp, The Netherlands",5
Dante's View,Sunset was at 4:30 pm in the winter so make sure you get there on time. Spectacular views down and across Death Valley. Stopping here on your way to Furnace Creek give you an idea of where you will be visiting during your stay. Informative plaques.,"November 29, 2018",Scenic sunset view,148,"Haslet, Texas",4
Dante's View,From view point go both directions to additional view points with unobstructed view of more of the area. It shown the enormity of the Death Valley,"November 28, 2018",High perch to see badwater,125,"Chicago, Illinois",5
Dante's View,Obviously this is not to be missed in Death Valley NP. Tips: plan on reaching at parking 2 hrs before sunset leaving you ample time to explore. Dress warmly if it’s winter. Try to hike up to all ends of the ridges as each offers a different viewpoint. Sunrise views could be rewarding as well but that involves some steep driving up the hill. ,"November 26, 2018",Breathtaking,107,"Houston, Texas",5
Dante's View,"Great viewpoint, and the drive up there is half the fun. Definitely go there, ideally early in the morning.","November 19, 2018",Worth the drive,76,"San Juan, Puerto Rico",5
Dante's View,"Death Valley like you have never saw it, we got there at sunset and it was breath taking! Be sure to drive down to Badwater after Dante’s View! Free ! ","November 19, 2018",Death Valley like you have never saw it ,55,"Washington DC, District of Columbia",5
Dante's View,"Reached here just in time to catch the sunset. Worth the drive up! Beautiful scenery, great pics can be taken here.","November 16, 2018",Absolutely wonderful to catch the sunset!,0,,5
Dante's View,Drive to the top and look out across the valley. Amazing views in all directions. Be prepared for the drive up as there some really steep and curvy areas towards the top,"November 15, 2018",See the valley,7,"Knoxville, Tennessee",5
Dante's View,"Stopped here on our way into the park to watch sun set (we had been advised to try this). Lovely. Great view, quiet, lovely. ","November 10, 2018",Beautiful sunset,105,"Potomac, Maryland",5
Dante's View,"Long rambling 12 mile drive, very scenic and relaxing. The last quarter mile a bit terrifying. Worth it.","November 7, 2018","Wonderful view, interesting drive.",125,"North Las Vegas, Nevada",5
Dante's View,"Loved the view...and the ride there. We went in mid October, and needed a heavy jacket. The winds were really blowing!The area at the top has plenty of parking and amazing views from every angle. Worth the trip!","November 3, 2018",Great View!! But bring a Jacket!,7,,4
