national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Pinnacles National Park,"We entered the park at the east entrance and stopped at the Visitor Center for trail information and a map. The ranger pointed us in the direction of a 2.2 mile loop trail using the Bear Gulch, Moses Spring and Rim trails that was really fun to hike! It was a gentle incline for the first half and a gentle decline for the second half. The trail was fun to follow, sometimes climbing over rocks and sometimes leading to small caves to explore. The midway point is a lovely reservoir that provided a nice spot to sit and rest and enjoy nature. The views along the trail were wonderful. This is also a great park for birdwatchers; we heard and saw several birds, and if we’d had time and energy we could have added a few miles to our hike to (possibly) see a California condor. I love that this park doesn’t have the crowds of other national parks, allowing visitors to enjoy nature with a measure of quiet along the trail. Even the drive to the park was worthwhile for the views! Definitely worth visiting. ","June 22, 2019",Fantastic hiking!,110,"Charlotte, North Carolina",5
Pinnacles National Park,Really unique experience to only be a few hours from Perth but in the desert with these amazing pinnacles. The kids loved running around the pinnacles. Would recommend a visit if in the area for sure (we only stayed there and hour and a half).,"June 14, 2019",So unique and not far from Perth,79,"New York City, New York",5
Pinnacles National Park,"If you have some time to spend, this is a great park for doing some hiking. There are not a lot of visitors, so you can get plenty of “quite time” along the trails. There are plenty of trails for all fitness levels.","June 11, 2019",Great park for hikers,20,"Anderson, South Carolina",4
Pinnacles National Park,"Our family has been to several national parks, but this is the first time we've had the fun of scrambling up and down boulders, squeezing through tight places, and using headlamps to go through caves. It was a blast! The Bear Gulch Cave was closed, but luckily, the Balconies cave was open. Do not miss the caves when you visit; it's what makes this national park unique. Strongly recommend using a headlamp, leaving your hands free for scrambling. There are tricky areas where you'll want to have your hands free. Look out for white arrows painted on rocks so you know which way to go in the caves.We hiked the Moses Spring-Rim Trail from the Bear Gulch to the reservoir, and enjoyed cool views of rock formations along the way. Also hiked the Balconies trail from the Old Pinnacles Trailhead to the Balconies cave, and back via the Balconies Cliff Trail. If possible, go in the spring or early in the day! While the trails we hiked were not hard, it was HOT, especially on parts of the Balconies Cliff Trail!We camped at the Pinnacles campground. Bathrooms were clean, and the campground well kept. Enjoyed the pool during the hot afternoons! All the staff that helped us were very nice, especially one staff member who patiently exchanged my loose change for quarters for the shower. I brought plenty of change, but didn't realize the showers only accepted quarters! Definitely look at the campground map when choosing a site; some sites were close together, and some completely without shade.","June 5, 2019",What an unique national park!,40,"San Francisco, California",5
Pinnacles National Park,We did the east entrance first. Took rangers advice and did the Condor Gulch Trail up to overlook and back. Before getting halfway up 2 condors flew over us. Then we heard weird flutter and as turned another condor took flight over us. This was so awesome. We then did a loop starting with Rim Trail to beautiful little reservoir-so peaceful. Did return on the Moses Spring Trail-this had a lot of fun turns. This was amazing day. We also went in on the west side. Nice drive in and took short walk to caves and returned. The visitor center is currently closed at this entrance. Everyone should visit this park- it is awesome. ,"June 3, 2019",Loved it!!,26,"Mount Dora, Florida",5
Pinnacles National Park,"We are making our way to as many NPs as possible. This one was in route so it got added to the trip. We didn’t have a lot of expectations with little reviews on the trails on out trail app. However, it is gorgeous. GO EARLY!! When I say early, I recommend starting by 7-7:30. We went on May 29th and it was already hot. We did the Bear Gulch Reservoir. The cave was closed so you switching to the Moss Trail. It will get you to the reservoir. Just when you think you have lost the trail because it heads down through big rocks and small passages...you found the trail. It is not marked great. You should head off to the right through the rocks. You will hear the water so keep going. It will take you to the stairs. Those stairs are well worth it. The reservoir is right at the top. If you go early the light creates a great reflection off the rocks. Go up to the right (not back down the stairs). The trail will loop back around. The Old Pinnacles trail to the Balconies Cave is really nice and easy. Take water and snacks. Wear a hat and out on sunblock. ","May 30, 2019",Surprisingly impressive ,82,"Carbondale, Illinois",5
Pinnacles National Park,Excellent hiking....we are on the East side.Great for families.....pay no mind to the sign at the entrance.....,"May 19, 2019",We live here!,0,"Paicines, California",4
Pinnacles National Park,"We have visited this park several times, even before it was a national park. Since it’s designation as a NP, it has become extremely popular and very busy. If you are coming on a Saturday or Sunday, try to arrive by 9am at the latest, otherwise, you will sit in line waiting for a car to leave the park, allowing a car to enter. This can take forever and ruin your day, once we waited 2+ hours.We’ve done several hikes and really enjoyed all of them. I highly recommend coming in March, April or May when the hills are green and the wildflowers are abundant.While there aren’t many amenities in this park, it is a nice place to visit on a day trip from the Bay Area. ","May 14, 2019",Get there early on weekends!,136,"San Jose, California",4
Pinnacles National Park,"We enjoy visiting the National Park units so we made a detour to explore this one while on our summer road trip. The park has two halves, the east side off CA25 and the west side off US101. There is no road that goes all the way through the park (over the Pinnacles) between the halves, and the two entrances are about 60 miles apart. After talking to a park ranger via phone, we decided to visit the west side of the park. We were traveling with a wheelchair and the ranger said the west side is more accessible, with a new visitor center and all-access trail. It is usually extremely hot at Pinnacles in the summer, but we were fortunate that the temperature was about 20 degrees cooler than normal. We drove in the 12 miles from Soledad to the end of the road at the Chaparral picnic area and trail head (entrance fee $30/car or NPS pass). This was a scenic drive on a narrow paved road that has some curvy sections and drop-offs; it might be a challenge for large RVs or trailers. There are several trails that leave from the Chaparral area, but none of these are suitable for wheelchairs. After enjoying the views from that location, we drove back to the visitor center. The facility was obviously new and features exhibits about the local geology and ecosystem. A small shop offers hiking necessities and souvenirs, and a restroom is provided. We were amused by the ground squirrels that were scampering everywhere around the building and parking lot. Behind the visitor center, we walked the gently-graded Prewett Point Trail to an overlook with good views of High Peaks and the Balconies Cliffs. The path is .7-mile long one-way with a compacted dirt surface. There were benches and educational signs along the way, but no shade so be prepared for sun exposure. We had to be cautious of grassy vegetation along the shoulders of the trail that appeared to have thorns. Note that leashed dogs are only allowed in the developed, paved areas- not on trails. This side of the park was quiet in August and we were the only ones on the trail. This is not a park that we would personally visit as a destination because there just isn't enough wheelchair accessibility to warrant it, but we were very glad we stopped by and spent a few hours there.","May 13, 2019",Relaxing Afternoon Walk,1781,"Tucson, Arizona",3
Pinnacles National Park,"Our second visit to Pinnacles; both were attempts to see the Condors. Successful this time. The park has rather good birding and nice trails but otherwise minimal amenities. There are some spectacular views, caves, and such for the hiker to access. This is a hiking park, with minimal road access. Also, there is but one campground and no wilderness camping. Weather is generally warm to hot so be prepared. This is a great place to actually be out in and experience the natural world.","May 12, 2019",Gem of a place,137,"Olympia, Washington",5
Pinnacles National Park,"We spent a few hours on the east side of the park. It is not connected to the west side. We did a short 2 mile hike into the namesake rocks (pinnacles). It was a fairly rugged but moderate walk. The unique part was entering a cave system with many steps up, a few tight squeezes (mind your head!), and some wet spots. The highlight were two small underground waterfalls. You should bring a good flashlight or the like as it is very dark. We drove about 45 minutes from King City on a very windy road. Warning: If you're not camping, the nearest lodging and gas are in King City. Fill your tank before you come if you're heading east to Sequoia National Park. It's three hours to the next gas station.","May 9, 2019","Small with minimal facilities, but unique",692,"Raleigh, North Carolina",4
Pinnacles National Park,"Small, but worthwhile! I came to hike the High Peaks trail and depending on your interest in visiting, be prepared for crowds, a $30 fee, but amazing views. High Peaks Trail: This is one of the most challenging trails I’ve done. Mostly because of steep terrain, my fear of heights, and footholds carved into the rock to climb on. It was a thigh burner, ass kicker, and not for the faint of heart. But the changing of scenery and the breathtaking views made it all worthwhile. I never once got bored and felt a sense of accomplishment when I finished. We did the trail clockwise and I’m glad we followed that advice. I’m not sure I would be able to go down the footholds in the rocks, going up seemed much easier. We watched the hikers who were going down and many were struggling. It is steep! Most of the trail is void of significant shade. I’m glad we we did it the beginning of May, started early, and the weather was pleasant. I couldn’t imagine doing it during summer months with little to no breeze to keep cool. It took us almost 6 hours, but that was after many rest stops during the more brutal inclines and stopping to enjoy the views. We saw many condors and admired their beauty. The ranger said some people can do it in 3 hours, but I’m not sure why you would want to. I feel like you would be missing out on a lot. Just a note: the caves were an added bonus, but a quick little jaunt through. I’m not sure I would visit just for that feature as it is short lived, but totally appreciated for anyone of any age. One of the best, most exciting trails I’ve done to date. A hike to remember!","May 7, 2019",Hiking,34,"Manteca, California",5
Pinnacles National Park,"We arrived around 5:30pm and the park's visitor center is closed. There is a sign posted on the closed door asking the visitors to pay for the admissions fee by dropping it in a box near the entrance. the brochure is outside for people to grab. It's almost like self-service, good faith system. It's a small park compare to other national parks.1.5 hours south of the San Francisco Bay Area.Easy for a day trip.We will not visit again, but if you are a hiker and loves nature, this is a good place.","May 4, 2019",I wouldn't recommend,334,San Jose,4
Pinnacles National Park,"In Spring the weather is optimal but be prepared for many K-8/12 school groups. Hiked High Peaks Trail. It offered variety: chaparral vegetation and wild flowers, hiking some elevation, steep steps with hand rails through the peaks, caves, rock climbing. Sections of trail are exposed and can be warm. Well marked and maintained trails. Deer, squirrels, fox, hares and of course plenty of Condors.Creeks were running in higher elevations, Dry creek beds down low. Reservoir is not worth visiting.Visitor center is adequate and friendly. Small store with very limited supplies and food. Decent showers.No Verizon coverage and only paid WiFi. We didn’t bother with connectivity. ","May 3, 2019","Fun, Small NP",3,,4
Pinnacles National Park,A surprising park. Beautiful. You would never expect the type of topography in the middle of farmland and vineyards. Do not hesitate.,"April 30, 2019",Special at sunset,10,san diego,5
Pinnacles National Park,"Nicknamed the People’s Park, Pinnacles National Park is the result of hard work and dedication on the part of the people who were instrumental in designating this park first as a National Monument, and then as as National Park. A two hour drive (normal traffic conditions), from the Bay Area, this park boasts of faults, volcanoes, and caves as a consequence of erosion. This park is also considered home to several California Critters, most important of them being California Condor. The park has some great views along Condor Gulch-High Peaks and Chalone Peak trails. A great hike followed by rest and picnic style lunch by serene waters of Bear Gulch Reservoir would not be the worst idea. If you’re from the Northern USA, like me, avoid summer months to visit this park. ","April 30, 2019",Small but worthy!,38,"Detroit, Michigan",4
Pinnacles National Park,"We were there off season, so pretty much had the place to ourselves. Came in the East Entrance and parked at the furthest parking lot to take the High Peaks Trail up. We loved every step of this trail, but it can be strenuous. Just before the trail meets up with the Tunnel Trail we had the opportunity to see several condors (not to be confused with turkey vultures that are also around). We came back via the Condor Gulch Trail. This trail was very boring by comparison. It is unfortunate that there is a spot marked ""Overlook"" on the Condor Gulch Trail that attracts many visitors to take this trail - it's nothing to see. Take the High Peaks Trail for great sights.","April 28, 2019",Loved the High Peaks Trail,14,"Denver, Colorado",4
Pinnacles National Park,"The best way is starting at Bear Gulch trail just across the parking lot. The nice views are from the beginning, if you walk beyond 1.6 miles you can get a little more difficult path: narrow and steep; requires more effort since you have to climb stone steps to the higher rocks. We saw few condors there.In your way down is a rustic bathroom ladies.","April 24, 2019",Impressive views,5,,5
Pinnacles National Park,"While Pinnacles National Park is small in size, it is big when it comes to interesting features and considerably better than what we had expected. While rock climbing of the shear Pinnacles attracts the hardcore adventurers to this park, the many interesting hikes, with a broad range difficulties and lengths, are a primary attraction for most. Certainly one the best that is not too long at 2.2 miles (3.5k) roundtrip or difficult is the Moses Spring to Rim Trail loop that takes one to the beautiful Bear Gulch Reservoir and, even better, through the talus cave known as Bear Gulch Cave. Talus caves, a rather unique feature of Pinnacles, are caves formed by boulders falling into a narrow canyon creating a roof with cave like passages through the debris.Another great feature of the park is the rich flora and fauna, especially the great diversity of birds that can be seen. During our visit, some of the birds we saw included the noisy Steller jays, wild turkeys, hummingbirds, turkey vultures, a golden eagle, bald eagle, the interesting acorn woodpecker which drills holes in the bark of trees then finds an acorn just the right size to force into the hole just drilled; not interested in the acorn itself, it returns and eats the insects that grow in its acorn farm. While we did not see any, others reported seeing falcons as well. However, the star is the rare California condor, the largest flying bird in North America. With under 300 in the wild (and about another 170 in captivity), Pinnacles National Park has the highest concentration as is probably the best place most will have the chance to see one in the wild. At the advice of one of the rangers, we hiked the Condor Gulch Trail to the observation point, about a mile (1.6k) each way, and this portion is not too difficult as it climbs towards the high peaks, and we were lucky enough to see several condors as well as many of the previously mentioned birds.This small park has become very popular and the limited parking spaces often fill by 10am on the weekend and potentially any day during the peak months of March and April when the weather is best and the talus caves are generally not closed to protect the bat colonies. Once the parking lots are full, rangers only allow additional cars to enter as others leave. If you hope to park in the Bear Gulch area of the park, the most popular area, plan to arrive even earlier or you will likely need to park at the visitor center and take the free shuttle to Bear Gulch.","April 21, 2019",Caves and Condors,3757,"Avon, Ohio",5
Pinnacles National Park,"First visit to Pinnacles and I wasn't disappointed. Hiked up to the Tunnel Trail and High Peaks trail, through dozens of switchbacks but there were so many views around every corner it wasn't a difficult hike. Tons of wildflowers and half a dozen condors sitting around on high rocks posing for photos.","April 15, 2019",Beautiful park,24,Florence,5
Pinnacles National Park,The park was well kept and very exciting! We walked the bear gulch caves trail and then had lunch when we got to the reservoir. took two young kids age 5 and 9 with us and they had a blast. will definitely be going back to hike more of the trails. ,"March 25, 2019",VERY NICE PARK!,2,"Gilroy, California",5
Pinnacles National Park,"One of finest medium length hikes ever ( about a five mile loop). Vistas all the way through, vs. many hikes like this where the best vista is at the furthest point in the loop. It was breathtaking. Soaring condors, crazy cool rock formations, stairways in the rocks and tunnels through ledges. And so quiet! I didn’t see another human in four and a half hours! A buddy might be a good idea, for that reason. But really great fun and great stuff. So well maintained!","March 20, 2019",High Peaks Trail is awesome!,7,"Lloyd Harbor, NY",5
Pinnacles National Park,"Pinnacles NP is one of the smallest and newest national parks. I started my driving from Merced, which took 2 hours. There is no toll station unlike other NPs, but you still have to buy entrance ticket. You can get it from the visitors center. $30 per vehicle. Also, note that there is no cell or internet service throughout the park and along some portion of the highway.One option is park your vehicle at the visitors center and walk along the trail to Bear Gulch. Or you can drive up to Bear Gulch area and park your vehicle there. I drove up to Bear Gulch. There are some parking spaces, but when I was there, only two of them were available. I did the hike to reservoir via Bear Gulch Cave. The cave is not always open, so you may want to talk to ranger to check if you can get into the cave. The water level of the cave was low, but there are no paved pathways. This means that you may get your shoes wet if you lose balance while stepping on some of the stones which are not fully submerged. I went through the cave, and continued until I reached reservoir. The view of the pinnacles were awesome. I definitely recommend trying this trail, unless you are not disabled or having problems regarding walking steep slopes. From the reservoir, I made a turn to the rim trail. I think the rim trail is good for overlooking the NP. It took me about 30 mins to return to Bear Gulch parking lot. Upon arrival, I had my snacks, and went on another trail, Condor Overlook.Condor Overlook is much easier than the trail via Bear Gulch Cave, in my opinion. I walked until the overlook and spotted some condors and vultures. The view was also very nice. I spent about 40 mins round trip.Pinnacles NP is a small park, but there are less people too. I would recommend people to visit and I want to visit again once Balcony cave is open again.","March 13, 2019",Small and new NP,394,"Los Angeles, California",5
Pinnacles National Park,"My wife and I have a goal of seeing as many National Parks as possible. We had target Pinnacles as we'd not been there before. After touring parts of California we tried to learn if Pinnacles was open or not. With no one answering the phone and the Web site not updated, we took a chance and headed there only to find a CLOSED sign. But, as we pondered our next steps a woman who worked at the Concession stand drove up and asked about our situation. After explaining things she said ""follow me"" and in when went. She then helped us get a campsite for two nights. Although there were no Park Rangers, there were Camp Hosts. The park was less than 25% full. During our stay there we took several great hikes, enjoyed the wildlife of deer, quail, and turkeys, but no Condor sightings.","February 21, 2019","Got in when it was ""closed"" due to Government Shutdown",6,"Spring, Texas",5
Pinnacles National Park,"We travelled to the Pinnacles National Park on a weekend. It was around 70 F when we reached there and there already was a line to park. We waited a good 45 minutes to get a spot. We first hiked to the Bear Gulch Reservoir, which easily was the highlight of this trip. We spent over an hour in the water and then moved up. The walk through the caves was also interesting and we could get some nice photos. Photos from top of the peak were also one of the best I ever captured.Make sure to arrive at the park early to avoid waiting in line for parking. Also carry enough water to keep you hydrated.","February 18, 2019",Bear Gulch Reservoir is a highlight!,6,"Pune, India",4
Pinnacles National Park,What a wonderful park easy hike up through the canyon. Wish I had brought water shoes so could not walkthrough the caves floor was very wet. Perfect temperature! The ranger at the front desk easy very friendly and helpful. Though the fee is $30 we as seniors used our pass and got in for free. We met a nice young couple who encouraged us to try the .7 mile trail. We will go back again.,"February 2, 2019",Pinnacles,1,"Ontario, California, United States",5
Pinnacles National Park,"Visit this park If you want great adventure, hike, caves, rock climbing, beauty of nature, challenge and enjoy family time. Bring water and food for picnic and flashlights for the cave. Wear layers. We have a good time. Although there’s government shut down, Park is still clean. Park in designated area only and Do not park on the shrubs on the side of the road. $500 is the parking fine for the violation.","January 20, 2019",Bonding hike with family,18,"Milpitas, United States",5
Pinnacles National Park,"There are many different trails what you can do. The trails are between 1.5 & 3.5 hours (1trail). Usually there is a fee of 25$ per car, but the ticket office was closed, so we didn't have to pay. The view on the top was beautiful and amazing!We just had problems with the parking space first...","January 12, 2019",It's definitly worth it!,27,"Ludwigsburg, Germany",4
