national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Great Basin National Park,"I went on this trek with a couple of friends and it was a fun experience. The high starting altitude (8000ft) and the weight of the camping equipment made this somewhat difficult trail slightly more difficult.Despite that, the view of the night sky from the top was excellent. We reached the lake around 10:00 pm and had to walk around a bit to search for a camping spot. Would recommend others to get here before the sun sets, in order to make finding suitable camping spots easier (most of the areas near the lake were rocky).If possible, try to camp here on a new moon night. That would help make the star gazing experience even better.","September 3, 2019",Hike to Baker Lake,0,"San Francisco, California",4
Great Basin National Park,"This park was unexpected jewel. There is nice visitor center in Baker and then you go up to elevation of 10,000 ft on very nice road with many switchbacks and steep. At top is the interpretive trail of bristlecone pine trees-beautiful and unbelievably old. Continue on trail to base of southern most glacier in US. Glacier might be small in comparison to those up north but still a glacier. Did not go to caves were impressed enough with trails. Would love this go again. ","August 27, 2019",Awesome,26,"Mount Dora, Florida",5
Great Basin National Park,"This park was a pleasant surprise. It is the 33rd that I have visited and all I have seen are unique and beautiful, but with hiking, stargazing and Lehman Caves this one has many exceptional activities.","August 14, 2019",Unknown park that has so much to offer,5,,5
Great Basin National Park,"It is a beautiful place, there are some nice hikes, and I was in awe of the Bristlecone Pines. I also loved Lehman caves. I would definitely go back.","August 13, 2019",Beautiful place,0,"Wendover, Utah",5
Great Basin National Park,"The Great Basin National Park is a beautiful park with many trails. We really wanted to hike to the Bristle Cone Trees, but the trail was closed, so that was a disappointment. We did get to see other parts of the park, lots of streams and lakes, but it does take some hiking. We did see a lot of deer in the park and they don't seem to be afraid of people, so if you like taking photos of wildlife you can get some beautiful pictures.The scenery at the park is incredible and you can enjoy it without being squeezed out by crowds. Great Visit!","August 9, 2019",Beautiful Park,59,"San Diego, California",5
Great Basin National Park,We love visiting national parks and now Great Basin is one of our favorites. It is so nice to enjoy such breathtaking scenery without the crowds. The cave tour is amazing and so is the opportunity to see the night sky during their astronomy programs. The trail to the bristlecones was still closed due to snow at the end of June and that was our only disappointment.,"August 9, 2019",Breathtaking scenery without the crowds,0,West Virginia,5
Great Basin National Park,"We camped here in the summer, it is absolutely stunning. We did a hike where we found lakes and trees with snow-capped mountain backdrops. We saw wild life and the most stars I've ever seen in my life after it got dark.","August 7, 2019","We camped here in the summer, it is absolutely stunning.",117,"Las Vegas, Nevada",5
Great Basin National Park,Beautiful quiet park. If you want a tour of the cave make sure you make reservations in advance. Camping is good too.,"August 7, 2019",Worth a visit,11,"Estes Park, Colorado",5
Great Basin National Park,"Great Basin became a National Park in 1986. Its relatively isolated location attracts only 200,000 visitors per year. That’s approximately 95% fewer visitors than what Yellowstone gets. Perhap that is why this park does not collect a fee, although there is an optional donation box in the visitor center. There are three not-to-be-missed features in the park: Lehman Caves, the bristlecone forest, and the night sky. I’ve been to a number of caves, but Lehman is my favorite that’s available for public tour. It is loaded with formations, many of them are rare (shields, helictites, anthodites). The ranger typically turns out the lights on the tour so you can experience total darkness (don’t worry—while standing still). It’s awesome! The bristlecone forest can be reached by at 2.8 mile roundtrip hike with some elevation gain. There is a short interpretive trail to provide more information about these grand twisted trees, many of which are thousands of years old. The night sky is amazing because Great Basin is a declared dark sky site. They don’t have any upward pointing white lights that can wash out the stars. In addition, several nights a week the rangers give an astronomy talk outdoors at the Lehman Caves visitor center. After the talk, the rangers will let you look through one of their telescopes to see such things as Jupiter and Saturn. Even without the telescope, you can use your naked eye to see the Milky Way and search for the shapes of the constellations.One additional feature of the park is that the main visitor center offers a chance to look at the sun safely through a solar telescope.","August 6, 2019",Free and Uncrowded,283,"Los Gatos, California",5
Great Basin National Park,"This park is excellent. Not crowded. Trails are well maintained and clear. I hiked to the top of Wheeler Peak - 13,065 - excellent views and trail. The Baker lake and Bristle Cone Trails are also excellent with amazing lakes and views. The dark skies/astronomy program was also great. Excellent night sky - clear view of milky way, Saturn, Jupiter, etc. Rangers are very knowledgeable.","August 5, 2019","Wow, hidden gem",12,"Milford, Connecticut",5
Great Basin National Park,"Within the course of about a 45 minute drive, one leaves the desert floor below and ascends into an alpine setting complete with crisp air, lakes, and bristlecone pines. Great Basin National Park boasts 2 unique items. The oldest known living organisms on the planet of bristlecone pines (which are not marked for obvious reasons) and the Western Hemisphere’s southernmost glacier. The glacier, a remnant of the last ice age, is a site to see by itself. The drive up without stops takes about 30 minutes with plenty of places to stop and enjoy the view along the way. At the top there are many places to camp, facilities to use, and trails to lead into the wilderness. As with any park, take lots of water with you. ","August 5, 2019",Amazing views,232,"Chicago, Illinois",5
Great Basin National Park,I never cease to be amazed by countryside where you can be in 90 degree plus heat looking up at a snow capped mountain. What's great here is that you can drive way up the mountain as we did and watch the temperature drop to the low-70s. Too bad the glacier at the top is receding due to climate change. See it before it's too late.,"July 27, 2019",Drive Close to the Top,75,"Rockville, Maryland, USA",5
Great Basin National Park,"I was pleasantly surprised by the beauty and serenity of this place, I only wished the hiking trails were better marked. I’ll be coming back in the fall to do more hiking. ","July 14, 2019",Beautiful ,2,"Las Vegas, Nevada",5
Great Basin National Park,We hiked part of the Wheeler Peak trail add then the Stella Lake trail. Stunning views and beautiful lakes. Unusually heavy snow remaining this late in the summer this year which made the trails more difficult but well worth it!,"July 8, 2019",Amazing hikes and scenery,7,"Columbus, Ohio",5
Great Basin National Park,"Great Basin National Park is located between Ely and Baker, Nevada, very close to the Utah state line only about 5 hours northeast of Las Vegas, NV. We stayed at Hidden Canyon resort just outside Garrison, Utah, which was just minutes from the park entrance and about 2.5 hours from Brian Head, UT.. The area is sparsely populated and the largest town near the park is an hour away at Ely. Ely has some of the chain motels while Hidden Canyon is more like a bed and breakfast arrangement and much more convenient to the park.The park is famous for its expansive views of the great basin area, but the original park likely owes its existence to the Lehman Caverns which was the basis of the original National Monument designation in 1922. The greater National Park which incorporates the Caverns was created in 1986. This is a lovely area and is not heavily visited so it was easy to navigate. The drives into the park are scenic with lovely stops and opportunities to hike a bunch of different trails with a range of difficulty levels. The mountains rise to elevations over 13000 feet.This was our first experience with a cavern tour and we were impressed by the experience as well as the history of this exhibit. The Ranger did a good job of explaining what we were seeing. The caverns were first explored in the 1800's when the only way to enter was to drop down about 150 feet into a hole. The current tour is somewhat easier and lasts about 90 minutes. A shorter, hour long tour is available. Magnificent to see! A bit of a trek to get there but the journey is worth the effort since the scenery along the way is outstanding.. If you find this information helpful please click the link below to let us know","July 7, 2019",Great park to visit,384,"Ringgold, Georgia",5
Great Basin National Park,Camp sites are well maintained as are the restrooms. The Lehman Cave forest service staff is friendly and well versed in knowledge of the area. If you’re spending several days I highly recommend checking out the astronomy program they offer at the upper visitor center. And don’t miss out on a great meal in Baker at a little ‘hole in the wall’ called Kerouac’s. You will not be disappointed! ,"July 5, 2019",Family Fun,2,,5
Great Basin National Park,"This National Park does not charge entrance or campsite fees as of end of June 2019. The visitors center is a short distance south of US 50, very near the Utah boarder. The Ghost Winchester rifle, found leaning against a tree in the area is displayed in a glass case. The rifle is said to have been left leaning against the tree over 100 years ago. The basic campsites are on the southern edge of the park, on several miles of gravel road. The sites are isolated and quiet. The camp sites are tent sites and camper trailers are not advisable. Signs advise dead end and no turn arounds.I did not visit the caves.","July 4, 2019",tent camping in Great Basi N.P.,6,"Columbia, Missouri",4
Great Basin National Park,We had a great guide( forgot his name but he was from Denver) and very informative tour of the cave.Make reservations first as they only offer a limited amount of people in the tour. Then we heded to one of the trails and hikes up along the river and ended up in an alpine valley filled with wildflowers. It was simply amazing!!,"July 4, 2019",Cool Cave Tour,5,"Palm Coast, Florida",5
Great Basin National Park,"My family and I had a great time hiking in this park. It was a bonus for us to hike in the snow. Our visit was in July, so the snow was a pleasant surprise. The scenery was gorgeous. We highly recommend the hike to Stella Lake.","July 4, 2019",Beautiful National Park,2,"Newport Beach, California",5
Great Basin National Park,We are big national park visitors so we had to check this one out. It was small but nice because there was little visitors. We did several amazing hikes with all different terrains. The night sky is amazing and so are the Lehman Caves. There is a cafe in the Lehman visitors center that has yummy food and friendly staff.,"July 1, 2019",Great park with little visitors,11,"Layton, Utah",4
Great Basin National Park,"Loved the scenic drive to Wheeler Peak. It’s gorgeous with many overlooks to view the mountains. There was still quite a bit of snow on the ground in the higher elevations and at the peak. We could not hike Bristlecone Trail because there were several feet of snow and the ranger said winter hiking gear is required. There was a foot of snow at the trailhead. Enough for us. We did love, love,love, the tour of Lehman Cave. It’s a must do. We took the 9am tour of the cave so then we have the rest of the day to check out the park. ","June 30, 2019",Fantastic Park,180,"Las Vegas, Nevada",5
Great Basin National Park,Great Basin National Park is a treasure! It is unique and not crowded! We went on a beautiful 4 mile hike and loved it. We wish we had one more day to be there!,"June 29, 2019",A hike surrounded by beauty,3,"Denver, Colorado",5
Great Basin National Park,"Even though out of the way it was packed in early June. I got the last cave tickets for the following days tours. The first night the campgrounds and overflow campground was full, so myself and a couple other families ended up camping at a trailhead parking lot till sites opened up the next day. Be sure to reserve 2-3 days or more in advance. Camp sites were nice. Some are pull through. Cave tours are informative and take about an hour. Ranger Mark does a good job of making tours interesting and keeps the kids interested by involving them in discussions about what formations look like, helping shine flashlights on things etc.","June 13, 2019",Beautiful but crowded,100,"Roswell, New Mexico",4
Great Basin National Park,"We enjoyed ower stay in this NP.Unfortunatly the scenic road was closed after a few miles because there was too much snow but we explored on foot the wood. It was amazing. We also did the Baker trail with lovely flowers and water all around. The weather was changing all the time,we had sunshine, rain,thinderstorm and we have seen a rainbow in one day. The film in the visitorcenter is very interesting.","June 8, 2019",Lovely NP,62,"Sint-Niklaas, Belgium",5
Great Basin National Park,"A friend once told me about a well kept secret about a not so well known, nor well traveled National Park-GREAT BASIN in in South East Nevada. Since I had time to spare on my way home from Utah during Spring Break, I decided to see for myself. At first I was taken aback after driving a long lonely highway for some 25 or 30 miles off Interstate 15. The ranger at the Visitor Center said everything was still snowed in. RATS! But that 's hardly the end of the story. I discover natural beauty in Baker. It has oodles of original settlement log cabins all around town- unspoiled, natural. For a photography buff like me it was awesome. Now the best part. Lehman cave was open. You can only enter with a Ranger guide, and the groups have to be small. Also, usually you should make reservations, but I got lucky. There was space. Long story short, the cave is beyond words. Mother Nature, the greatest sculptor, I think, made what took her millions of years to create. And what a sight to behold...for all of us to enjoy. I highly recommend you see this wonder at least once in your life time.","June 4, 2019",FABULOUS SURPRISE,21,,5
Great Basin National Park,"Great Basin NP is a hidden gem; a true oasis in the desert. We haven’t toured the cave, but enjoyed camping at Great Basin. Definitely worth a stop. ","June 3, 2019",Oasis,191,Kansas City,5
Great Basin National Park,"Caves, mountain peaks, hikes, bats, birds caves and ecological diversity. The park is beautiful and has something for everyone. ","May 28, 2019",Hidden gem,61,"Cottonwood Heights, Utah",5
Great Basin National Park,"I thought this park was beautiful. Since it’s not a very popular park, it’s very peaceful and relaxing. Also, since it’s a smaller park, it doesn’t take too long to explore, unless you like to take long hikes, etc. We were there in May so we weren’t able to drive to the top since there was still snow up there. The Lehman Cave tour was great. I would highly recommend making a reservation though. All the tours were full when we were there even though it was before Memorial Weekend. The drive to the park is beautiful, but keep in mind that it’s very desolate so make sure you have enough gas for driving.","May 25, 2019",Beautiful Park,13,"Hermantown, Minnesota",4
Great Basin National Park,"This was a quick stop on our way to CA. We didn't take the bat cave tour, but the 9 o'clock tour was full, so people were excited to go on it. Lots of snow so you would have needed some special equipment to get up Wheeler. Good stop, but a few miles off the main road.","May 20, 2019",Great Basin Natnl Park,12,"Estes Park, Colorado",3
Great Basin National Park,This National Park is in remote part of west central Nevada. It certainly is worth the drive even though part of the park was closed due to snow. We drove as far into the park as possible. At the closure of the road we parked and did a short hike which was fairly easy. The views back down over the basin are incredible. The park headquarters in Baker were very helpful. I would suggest you check with them to see what is open and closed. It is worth at least a full day and extra if you add Lehman Caves,"May 14, 2019",Hidden Gem,51,"Singapore, Singapore",4
Great Basin National Park,"While the cave tour was first class (2nd time for us), we had our 86 year old mother with us. Understandably, she could only make it to the Gothic Room and back out. What was very disappointing was the road to the top of the Park was closed because of snow. And so was the road to Johnson Lake trailhead. With limited mobility, there wasn’t much access to the Park for Mom.Yes, I know this was an exceptional snow load year but I was supremely disappointed the Park Service won’t plow “our” roads open. It is the start of the visitor season right now. All the high passes are open elsewhere; why can’t our Park Service do something that is entirely reasonable with today’s equipment and technology?","May 11, 2019",GBNP,0,,3
Great Basin National Park,"Visited this wonderful park with my two adult daughters. We climbed Wheeler (not necessarily a simple hike), toured Lehman Cave and hiked to the Bristlecone Pine grove. This Park is awesome. If it had a hot spring and beach it would be every National Park rolled in to one; mountains, caves, forests, lakes.Not too crowded and beautiful. The tiny town of Baker actually has two restaurants if your looking for dining options. We tried Kerouac’s which was great.","May 5, 2019",A gem,35,,5
Great Basin National Park,"Great campsites, but the water doesn't get turned on till late May. The cave is amazing. The cafe has a surprising selection of board games for sale. ","May 5, 2019",Cave and camping,0,,4
Great Basin National Park,"Great views, gorgeous weather, plenty to see. Check before you come to see what is available in the season you are coming. A few roads closed or difficult to navigate because of weather damage or closure.","April 24, 2019",Incredible views,2,"Las Vegas, Nevada",5
Great Basin National Park,"I think this is the sort of park that needs some time to understand its natural beauty. The basin itself looked pretty bland apart from the very angry badger we spotted popping out of its hole. The Lehman cave tour was great and our guide Charlie was very passionate and knowledgeable about caves. You could take photos which was also great as this wasn’t permitted at kartchner caverns. Given the remoteness of its location, the fact that it has such a short season to access the summit drive and given the elevation of most of the hikes I don’t think you could justify the huge drive to get to the park unless like us you were already passing through.","April 20, 2019",Great caves- but scenery a little boring ,53,"Brisbane, Australia",4
Great Basin National Park,"Went with my children and grandchildren, they camped we stayed in a motel. Beautiful scenery. The Lehman cave is a great opportunity to see what beauty nature can create.","March 8, 2019",Hidden gem,1,West Valley City,5
Great Basin National Park,Great Basin was a new experience for me. The climb to the top was filled with great vistas and photo ops and splendid foliage.,"January 12, 2019",Interesting NP,42,"Indianapolis, Indiana",4
Great Basin National Park,"As a Californian, many a time I have flown over the snow-topped mountains of central Nevada, wondering what they were like. Great Basin is the answer. Although the Park was closed down because of Trump, we managed to hike through the snow and view the ice-enclosed mountain creeks. It was magical.","January 1, 2019","Wow, the mountains of central Nevada brought to life.",183,"Santa Rosa, California",5
Great Basin National Park,"The southern most Glacier in the US is here. It's worth the hike. Plus, you'll see the Ancient ones along the way. Not crowded!! Long trip from everywhere!!!","November 24, 2018",Amazing,4,Grapevine,5
Great Basin National Park,"I'm new to actually commenting on sites like this but feel I MUST do my due diligence. GREAT BASIN NP is sooooo, very worth the trip. We ""hit it"" on the way back to Ca. from Utah NPs and so very glad we did. Truth be told, I took this trip in the summer of 2015.I was so moved spiritually by this place. No crowds, tucked away in the 'middle of nowhere.' All that is true. If you are going to GB NP you are going JUST to see IT. It is a destination-for sure-not part of another journey. We did and saw everything that was available. The Lehman Cave tour and stories of the prohibition era speakeasy that went on in the there. We had an EXCELLENT ranger! Easy hikes on well maintained trails. Driving to over 10,000 feet in elevation.And the story of the Bristlecone Pine tree...an education in and of itself deserving of its own paragraph in this review. After hiking among the Bristlecone Pine Trees, we hit the visitors' center where we saw this timeline made of a section of the tree. I literally shed tears. It is a beautiful tribute to all humanity NOT TO BE MISSED. The tree was over 6000 yrs. old....I mean...Noah and his 3 kids could have planted that tree!!! Just imagine!!I would like to go back but almost don't want to because my experience there was so moving. In a way, I just want to preserve my memory of my experience there.Also, though it is 'in the middle of nowhere' the last bit of straight drive up there is lined with quirky local art. Don't miss those! It was hilarious.","November 19, 2018",Truly AWE Inspiring and moving experience,10,,5
Great Basin National Park,"We have a goal of visiting all the national parks in the contiguous USA. So, we needed to visit this one. It truly is in the middle of nowhere. For whatever reason, “maps” said it would take 6 hours from Vegas to get there. It took us about 4 hours going, and 4 hours back. There in lies the problem. Unless you have a goal like we do, I suggest you skip this trip and go to Death Valley, Grand Canyon or even parks in Utah as they are much nicer. Don’t get me wrong, it’s a nice park, just not worth the drive. I rented a Mercedes convertible from Hertz at the vegas airport. I think it cost about $85 for the day, unlimited miles. It made the ride so much more enjoyable.","November 12, 2018","Nice, but is it worth the trip?",8,,3
Great Basin National Park,"I have a pro photographer friend whose images of Great Basin had me interested in visiting. We knew that the weather might not cooperate and that was somewhat true in that a storm the week before had left about a foot of snow above 10,000', limiting access to the high country except on foot. We had fine hikes on brisk sunny days up Baker Creek and on the trail connecting the upper campgrounds (Wheeler and Lehman) and onto the Bristlecones. Will be back sometime to get up Wheeler Peak and do other exploring.","November 9, 2018",Snow in October,8,"Snohomish, Washington",5
Great Basin National Park,"The ‘edge’ that this park has on the others in the Great Basin is that it is in the lower Snake Valley and is the site of Bristlecone Pines and the Lehman Cave. The displays are clearly written, the film is enjoyable, and the staff is friendly. Lehman Cave is available by scheduled tour only though, so plan ahead. There are plenty of campsites and it’s a beautiful park. ","October 29, 2018",Stunning vistas and displays ,41,"El Cerrito, California",4
Great Basin National Park,"Went through here on a road trip and thought it was a wonderful place - remote, desolate, sometimes beautiful and occasionally eerie. Tried a visit to Lehman cave as it was very late September and thought the place would be deserted. How wrong I was as the tour was full, should have heeded the warnings and booked in advance. Some very long distances between gas stations (over 150 miles at one time) so best to fill up when you can. A word of warning for non US residents; number of gas pumps are totally unattended and cannot be used without a zip code alongside your card so are useless for non US based people. We had a huge rain storm during our trip which made the road almost undriveable so don't think the desert is always dry. :-)","October 18, 2018",Stunning - but a bit out of the way.,265,"Bisley, United Kingdom",4
Great Basin National Park,"One of the least known of our National Parks, but an amazing place! The hiking is superb! Do not miss the hike to the famous bristle cone pines (4000-5000 years old) and a tour of Lehman Cave. One of the most enjoyable activities is the Night Sky viewing, presented by the rangers. Two telescopes are set up to let you view the heavens. I have been to Great Basin twice, both times in September, which was a great time to visit.","October 14, 2018",Amazing!,7,"Weaverville, North Carolina",5
Great Basin National Park,"Great Basin Np is definitely an out of the way place, but worth the trip. Our visitwas in August, and the drive there from Reno was extremely hot. We are hotelstayers so there was no place convenient to stay - closest would be Ely and selectionlimited. It looks as though it would be a great destination place for campers andhikers as the scenery was beautiful. All of our national parks are unique and worththe visit.","October 14, 2018",Love our national parks!,7,"Newcastle, Washington",5
Great Basin National Park,"I came during the fall and got to see leavings starting to change which made it very special, but I believe the cave tour was the absolute best part. I did go up the scenic drive but it was closed part way up, so I didn't get to see it all. Still a beautiful place to visit.","October 13, 2018",Out of the Way But Worth the Trip,259,"Clinton, South Carolina",5
Great Basin National Park,"Having recently returned from a trip to--always crowded--Rocky Mountain National Park, I have come to appreciate the value of last year's trip to Great Basin National Park even more. You have to work a little harder to find the ""special"" places; once you do , you will be rewarded by not having to share them with nearly so many people as some of the other more popular national parks. ","September 29, 2018",Great Scenery With Less Crowding,5,"San Antonio, Texas",5
Great Basin National Park,"This park is isolated. The nearest town is small. It's near highway 50, billed as the ""loneliest road in America."" No major hotel chains. No well known fast food places. Gasoline is available at a pump kiosk with no store or building associated with it. Credit or debit only.The beauty of this place is worth it though. Ironically, there are *two* visitor centers. One is in the park. The other is on the northern outskirts of Baker, along highway 487. We did not stop at the one in Baker.There are a number of things to do here: 1) Visit the visitor centers, which are well staffed and interesting, at least the one in the park was, so I have to guess that the other is also. 2) There is a cafe and gift shop next door to the visitor center in the park. They oddly enough have a collection of serious board games, such as Settlers of Catan and Ticket to Ride. I asked about that. Some are for sale, but the campers at the park like to play them, so they make them available. 3) There are hiking trails. 4) There is a scenic drive. 5) There is a cave tour. 6) Sky viewing at night. You can see the Milky Way here. (And most of Nevada.)We did not go on the cave tour. My wife cannot do that sort of walking for any distance. I got the impression that in spite of the remoteness of this place, that the cave tour fills up fast. We drove up the scenic drive. It ends by a campground with trail heads. Be warned: if your passenger has a fear of heights, this might not be for you. (Or more, for them.) The road has some places where it hugs drop offs. It is a well maintained road, though, except in one place, the Mather Overlook. This went down somewhat steeply and had lots of potholes, so we turned around. The rest of the road is fine. the aspen was just turning colors, so it made for beautiful views. We were there on September 9th.","September 26, 2018","If you are in this part of the world, it is worth the stop.",152,,5
Great Basin National Park,This is a great national park. It isn’t overly used and I don’t know why. We had a perfect day and did both the cave tour and the hike to the bristle cone pine grove. The only thing missing were fall colors.,"September 24, 2018",Well worth the trip,119,"Sacramento, California",5
Great Basin National Park,"I would liked to have had more time here like most of the other reviewers. I am writing to point out what a perfect stop this is on a road trip. On our cross country trip, we started a day with the sunrise and a short hike in Moab and still were able to hike in Great Basin the same day. The drive through southern Utah was beautiful- particularly compared to our expectations. Mountains were always in sight.At the park, we did the Wheeler Peak drive and the Bristlecone Trail. It was among the prettiest places we saw on our trip. The info on the Bristlecone is trees - the oldest on Earth was interesting and well presented. Fall colors were starting to show in Mid Sep, the only place we saw them. We had another beautiful drive at dusk to make it to the quirky town of Ely for the night to head towards Yosemite the next day. ","September 21, 2018",Perfect road trip stop,118,Connecticut,5
Great Basin National Park,"This National Park is not the most spectacular in any way, but if you want some peace and quiet and interesting views and hikes, this is the place. Never crowded.","September 19, 2018",Peaceful and Interesting,19,northern California,5
Great Basin National Park,"We had been unable to reserve tickets for the Lehman Cave tour online as we left it too late, but when we stopped at the visitors center in Baker we were told they had opened up two more tours that day. We hurried up to the Lehman Cave visitors center and were able to reserve two tickets for the 1.5 hour tour.This cave was a great experience. The rooms were large enough to stand up in although some of the passages required stooping. It was amazing to be up so close to the rock formations. We were able to see the details so clearly. Our ranger-led tour was informative, but a bit longwinded.This National Park is out of the way and more difficult to get to than most, but it was definitely worth the visit!","September 19, 2018",Lehman Cave Visit,10,"Woodinville, Washington",5
