national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Cuyahoga Valley National Park,"We stopped here on our way home after a week-long vacation throughout Ohio. There is no fee to enter the ""national park."" There is a very small visitors' center. The bathrooms near the visitors' center had a water filling station, which can come in quite handy. We were unimpressed and underwhelmed. This place reminded us more of a state park. We enjoyed our short hike to Brandywine Falls and the Ledges. There was a very helpful female ranger near the area of the Ledges that gave us information on a good path to walk.","September 16, 2019",just OK,78,"Shorewood, Illinois",3
Cuyahoga Valley National Park,"The only reason we stopped at this National Park is because we want to see all the National Parks, and to get the Passport series stamps. We stopped at the Boston Store Visitor Center, it was minimally interesting. The Park is nice, and the river is pretty, but not stunningly so. Lots of good walking and biking options along the towpath. It’s worthwhile that the Park Service is preserving this area, but as others have said, this is more like a State Park. It’s questionable why it was ever designated a National Park. Probably great area for locals, but I would not go back.","September 9, 2019",Nice recreational opportunities but underwhelming National Park,70,Minneapolis MN,3
Cuyahoga Valley National Park,"This is the newest of the National Parks. My husband and I love visiting the national park system and found this one rather unique. We learned about the impact of the canals on U.S. progress. in addition to learning we got exercise through biking and hiking. Also, if you are interested in trains, this park is for you!","September 9, 2019",A wonderful slice of history,17,"Pittsburgh, Pennsylvania, United States",4
Cuyahoga Valley National Park,"We enjoyed biking along the towpath and the train ride back was convenient. We really appreciated the towpath safety volunteers - my wife twisted her foot and they were there with an ice pack and wrap. So overall we had a good time.I was not all that impressed though with the canal or scenery. I grew up near the D&H in New York - so whoopy, a ditch. The scenery was typical boring overgrown bottom land. I guess I have been spoiled by other parks such as Acadia and Theodore Roosevelt. I get the feeling this place became a national park because someone with “pull” in Ohio had a friend in Washington who was willing to throw the state a bone. As a national park - pretty underwhelming. ","September 5, 2019",A National Park?,18,"Painesville, Ohio",3
Cuyahoga Valley National Park,"We go to the CVNP weekly and just love the tow path for running, biking and hiking. It is clean and well maintained. ","September 4, 2019",Love the Tow Path,0,"Brecksville, Ohio, Usa",5
Cuyahoga Valley National Park,"hard to believe this place is just south of Cleveland, OH. Did some biking and hiking on the trails. In particular there is a paved bike trail which runs along the river for about 20 miles. Word to the wise if you are bringing young children, use caution as some of the hiking trails are rugged with ledges and steep drop offs.","September 3, 2019",A natural gem!,0,,5
Cuyahoga Valley National Park,"The ledges was unique and beautiful, but the rest was not too different from other great parks in the Midwest.","September 2, 2019","Pretty park, but not that much to see",0,"Ada, Michigan",4
Cuyahoga Valley National Park,"Hike in the spring, hear the world famous Cleveland Orchestra at Blossom Music Center in the summer, enjoy the corn maze at Szalay’s Sweet Corn Farm in the fall and ski in the winter. You can enjoy this park year ‘round. ","September 1, 2019",A park for all seasons,8,"Shaker Heights, Ohio",5
Cuyahoga Valley National Park,"We love visiting national parks, and combining a weekend trip to Cleveland with a visit here seemed like a good idea. On the plus side it is very close to Cleveland and so does not entail all the hours of driving it takes to get to most National parks. On the minus side it was too urban for our taste, driving around in the park is not really scenic, just any road in the midwest with houses etc along the road. We hiked Brandywine falls and the Ledges and enjoyed both. Certainly not my favorite NP but definitely a worthwhile day trip if you are in Cleveland.","August 30, 2019",Beautiful waterfall,56,"Saint Louis, Missouri",4
Cuyahoga Valley National Park,"We spent 1.5 days here in August. We visited Brandywine Falls, Beaver Marsh, and the Ledges and rode rental bikes out of Peninsula on the tow path trail. The rangers were very helpful, park maps were easy to use and roads easy to navigate. We also went to the covered bridge in Everett. The park is lovely and was a treat to visit, just remember you are between Cleveland and Akron and don’t expect the complete silence and solitude available in the Badlands. Met lots of interesting people too. Recommend! A big note: the trains don’t run on Monday and Tuesday and that’s when we were at the park!","August 25, 2019",Urban-ish National Park,23,"Richmond, Virginia",5
Cuyahoga Valley National Park,"We enjoyed the video while visiting the Welcome Center. Very comfortable seating! The scenery was nice! Many people were on site- hikers, bikers, families, couples..... great outdoor park. ","August 24, 2019",Nice Park!!!,217,"Myrtle Beach, South Carolina",4
Cuyahoga Valley National Park,"Spend a couple of days in the park hiking and biking. What a lovely place. Trails are nice and provide a wide variety of terrain, views and interesting geological formations. Well worth a visit if in the area. We hiked to Brandywine Falls, Covered Bridge, visited the recovered wetlands among several other areas visited. If you want a chance to see some live nature, this is the place. Something for everyone.","August 21, 2019",Beautiful Scenery and History,49,"Manassas, Virginia",5
Cuyahoga Valley National Park,"We just returned from a short trip to Ohio. We rode our bikes on the Towpath trail in Cuyahoga Valley National Park, hiked the Brandywine Falls and Ledges paths and finished up with a nice bike ride on the Holmes County Trail from Millersburg. One quick suggestion for the Towpath trail. We parked and rode our bikes from Rockside Station to Peninsula. Then we took the train back ($5 each). We did not realize that we rode UP HILL the entire way. If we do it again, we will start bike riding in Peninsula.","August 20, 2019",Nice bike paths and hiking,10,"Adrian, Michigan, United States",5
Cuyahoga Valley National Park,"We planned to stop by the CVNP at the beginning of our trip, and were very surprised to learn the history and see lots of wildlife. It's a little gem of a park!","August 18, 2019",Wonderful historic surprise!,0,,5
Cuyahoga Valley National Park,"Impossible not to like it. A perfect place for you to simply appreciate Mother Nature, wonder around, relax, exercise, etc. For me it’s always hard to believe we can find such wonderful parks right there easily to be accessed. This is just another one to my list. Love it! It’ll definitely be my to-go place, and there’s a lot to be “explored”","August 15, 2019",Absolutely fantastic! A must!!!,99,"North Canton, Ohio",5
Cuyahoga Valley National Park,"We went to Cuyahoga mainly for hiking and general outdoor activities. We needed not too long and technical hiking trails, since we are a couple with a 35 pounds toddler on my back almost all the time, so the park was perfect! Well signalized, the main attractions are not so far away from boston and peninsula downtown! We were really glad to go there. In peninsula there are a few restaurants that you can stop by to have nice meals between an attraction and other! I would certainly get back for a weekend if passing by Cleveland area.","August 13, 2019","History, nature, outdoor sports, rest... all in one park!",25,"Sao Paulo, SP",5
Cuyahoga Valley National Park,"The falls were beautiful and the trails were well maintained. The park as bathrooms available and many picnic tables to sit at for lunch. The parking is free and there is a quant sandwich shop to grab lunch after a hike. Go to destination for biking. The park is fairly small, most national parks are quite expansive so I was a bit surprised by it's size.","August 12, 2019","Beautiful Falls, but more like a state park",6,,3
Cuyahoga Valley National Park,"I know what you are thinking: a National Park near Cleveland...umm no thanks! But seriously, Cuyahoga Valley is amazing. Miles and miles of bike trails, historic buildings, a scenic railroad, canals, several ranger stations, and much more. You could spend days here exploring the area. Make sure to check out the Hale Farm and Canal Exploration Center. Train ride is $5 per person. ","August 8, 2019",Beautiful National Park...in Ohio?!?,7,"Shelby, Ohio",5
Cuyahoga Valley National Park,"very nice hikes. Hiked to the falls, did a ledges hike, and another near our airb&b that I cannot remember. some history in new boston about a canal that went north to Cleveland. ","August 7, 2019",stop along a trip,9,"Merrimac, Massachusetts",5
Cuyahoga Valley National Park,Great small park. Perfect stopping point on our way home from the East coast. The bike trail along the canal is worth a ride. Visitor center has some really interesting history about the canal. My favorite part of the park is the Ledges Trail. Easy hike. Cool and fascinating trail. A must do. Check it out.,"August 6, 2019",Cuyahoga Valley National Park,0,,4
Cuyahoga Valley National Park,"This was a pretty place but feel it is more like a state park. Trying to visit as many national parks as possible so glad we went. Just don’t expect to be overwhelmed as you usually are at a national park. One strange thing—the park is scattered in some areas through homes and little towns so you drive in and out of park. Start at Boston Mill Visitor Center in Peninsula. They have a short historical video. Be sure to get a map from them. It had the main attractions and their address that will work in your gps. That is the only way you can find things as they are spread out like a maze. The big thing seems to be to bike along the canal towpath. You can rent bikes in the area. We visited Brandywine falls, blue hen falls, bridal falls and the ledges. Several hiking trails. Also you can horseback ride there. Good history of the role of the canal and towpath. Several restaurants at Rockside station and near peninsula station. Hotels in Cuyahoga falls and a couple inns in the park.","August 4, 2019",Not your usual national park,35,"Whitesburg, Kentucky",4
Cuyahoga Valley National Park,"Before going please realize this is an urban park, it is not like Yosemite, Yellowstone or the Grand Canyon and no one has ever claimed that it is. It runs between the cities of Cleveland and Akron, so there are highways running nearby and some residential buildings as well. Small farms within the park have been preserved and at the rate things are going they may be the last small farms left in America soon. The whole idea of this park is that it is an urban park aimed to preserve land near two large urban centers for the enjoyment of the public. I was involved when this park was created and I love it because of what is and what it does for the public - it preserves the history and the original landscape of northeast Ohio. Not many urban areas have this.The highlight of the park is the 85-mile Towpath Trail which runs along with the remnants of the Ohio and Erie Canal. You can see some of the locks that once raised and lowered the boats that traveled on the canal. There are two visitor centers, the Canal Visitor's Center and the Boston Store Visitor's Center with displays on canal history. In the village of Penninsula, there is a gift shop. The town is a restored early 19th-century village and is quite charming. You can rent a bike to ride on the towpath trail n Penninsula. There are also hiking trails within the park and the info on them can be found at the visitor centers. An online calendar, found on the park's website, will tell you about all of the activities planned during your visit. There are many ranger-led activities and a farmer's market during the summer. Be advised the park is very busy on the weekends and it is best to go during the week.Please visit and enjoy the park for what it is, a respite from the nearby urban world.","August 3, 2019",Beautiful urban park,21,"Columbus, Ohio",5
Cuyahoga Valley National Park,It was a great visitor center in Boston center. Then taking the tow path is a great trail. Heading up to Brandywine falls is a must. ,"August 1, 2019",Morning tour. ,134,"Brooklyn, New York",5
Cuyahoga Valley National Park,We stopped at the Boston Mills Store Visitor Center and the Rangers were very helpful in telling us how to get to Brandywine Falls. They also recommended the Ledges area. They did a good job tailoring the recommendations to our time frame. We ended up only being able to go to Brandywine Falls but it was a beautiful and relaxing hike.,"July 30, 2019","Beautiful Falls, helpful rangers",36,"Sterling, Illinois",5
Cuyahoga Valley National Park,"We came to this park looking for a good hike and falls. Unfortunately, it was late in the afternoon, so we were only able to do a short walk to the falls and back. There are a lot of hiking options, so you can pick however long you want to walk for. there are camping hook up areas, and picnic tables with grills, we grilled fish for dinner and enjoyed the park.","July 29, 2019",great park!,8,,5
Cuyahoga Valley National Park,We came to Cuyhoga Valley National Park after reading about the hiking and biking trails.. We were very interested int the Bike Aboard train ride bike which for $5.00. you can board with your bike and get off at any of the stations located along the canal trail... The towpath trail is well marked and a beautiful ride.... The trail is both paved and packed gravel but well maintained... the National Park is very nice and was worth the ride from New Jersey!,"July 29, 2019",Great Park ...,1,"Mahwah, New Jersey",5
Cuyahoga Valley National Park,"We enjoyed riding the Erie and Ohio Towpath on our bikes. Shaded, well maintained. Interesting landscape to travel thru.","July 19, 2019",Great Bike Paths!,0,,5
Cuyahoga Valley National Park,We were in the area and have a love of National Parks so decided to visit this one. It’s not your usual NP but does have some nice walks and features. Not being from the area we headed for the Visitors Center which is a must if you are out of town. Roy the volunteer organized our route with maps and guides. It’s a good thing he did as it is not an easy place to get around. Going from the Falls to the Ledges was interesting as you would drive into the park then out again in an urban setting past private houses and than back into the park.Both places we visited were very pretty nice quiet and peaceful. We picked a day that was not too hot so walked the tail to the Ledges overlook. The path to the Waterfall is a boardwalk so easy to traverse.A nice park for the locals.,"July 18, 2019",Unusual in its urban setting,237,Florida,3
Cuyahoga Valley National Park,"Definitely not national park caliber. Should be a metro park or state park at best. Not even on par with Hocking Hills State Park southeast of Columbus.If you’re expecting a typical national park experience, this isn’t your park. The interstates are always within earshot and often visible. The trails are nice enough but pretty much just typical wooded trails with a couple of relatively small waterfalls (yes, that includes the “iconic” Brandywine Falls). Worth a stop if you’re in Cleveland. But definitely don’t make a special trip to see this place.","July 15, 2019",Not National Park Status,7,"Boulder, Colorado",2
Cuyahoga Valley National Park,"Although I didn't get to spend a lot of time here, I highly recommend taking the time out of your day to do a hike or two. The trails were very shaded and enjoyable. I would recommend visiting Blue Hen Falls.","July 15, 2019",Great Hiking Trails,8,,5
Cuyahoga Valley National Park,Great place to ride a bike with plenty of stops for history lessons about the canal. The path is smooth and you can stop pretty much anyway and rest under a tree or use a picnic table. Hard to believe this park is sandwiched in between Akron and Cleveland. Loved it and the weather was perfect. ,"July 7, 2019",Very scenic,69,"Tampa, Florida",5
Cuyahoga Valley National Park,Our group went there to bike. We biked north from the Boston Visitor Center to the first train stop. We then took the train north to the last stop. The train ride is only $5.00 and was a plus for the trip and this includes taking your bike onboard. Very pleasant and the conductor walked through all dressed in uniform. Nice touch. We also went to see the Brandy Wine Falls. Lots of steps but worth the walk. We did have some trouble catching the train. It was confusing which side to be on and the signage could be improved. Overall we enjoyed. We stayed a Holiday Inn Express nearby.,"July 2, 2019",Biking,2,"Clinton Township, Michigan",4
Cuyahoga Valley National Park,"I was traveling across the country and thought I'd check this place out. It may have been great but I'll never know because they could not be bothered to put a sign saying where to exit. The park is right off a major freeway according to my map, but no sign at the exit?? By the time I figured out that I had passed it, it was too late to go back. I have been all over the country and every other state or national park has a sign, usually brown, directing cars to the entrance. I guess this place is only for those ""in the know"".","June 24, 2019",Didn't get a chance to see it,2,"Falcon Heights, Minnesota",1
Cuyahoga Valley National Park,"We spent 2 1/2 days in Cuyahoga national park. From the town of Peninsula we rented bicycles and rode 18 miles taking the train back to our automobile. What fun! The trail is well maintained crushed lime stone. It follows the river, the former toll path. We saw an eagle (beautiful) And lots of water fowl. Before going to this Park we wondered why it would be designated a national Park, but having visited weare pleased with that decision. In addition there are trails in the area for hiking around lakes, a Heron rookery, and more. Had a terrific Italian meal at Giuseppe’s family owned Italian ristorante in nearby Northfield. All in all a terrific getaway.","June 17, 2019","Bike, train, hike. It’s all there!",11,"Cincinnati, Ohio",5
Cuyahoga Valley National Park,"We spent 3 full days in the park and visited most of the main attractions. The waterfalls are beautiful, the towpath bike trail is fantastic, and the hikes were very scenic. The whole area felt quaint and loved by the locals. You see the ""Trailblazer"" volunteers everywhere you go, which shows how much the locals care about this park. Some highlights for us were Beaver Marsh, the Bike Aboard option on the Scenic Railroad, and meeting the trailblazer horses at the Hunt House.","June 12, 2019",Little Gem,28,"Madison, Wisconsin",5
Cuyahoga Valley National Park,I wish we had more time to explore this area. It has beautiful hiking trails and interesting features such as the Hale Farm & Village and the Ohio & Erie Canalway. We especially enjoyed the ledges trail- an easy loop with interesting rock formations. Highly recommend this area!!!,"June 12, 2019",Not enough time,33,"Sherman Oaks, CA",5
Cuyahoga Valley National Park,"This is a neat little national park. We only had a few hours and did the brandywine Falls trail. It was an easy fun quick hike, with some beautiful spots along the creek to wade. It is set up very strangely, but still a great place to go. ","June 9, 2019",Neat national park,6,"Greenwood, South Carolina",5
Cuyahoga Valley National Park,It’s kind of a weird setup for a National Park. No signs leading to it. Houses and businesses kind of mixed in. The Ledges trail was neat and the waterfall was larger than expected. Stop at a visitor center first if you go.,"June 7, 2019",Ledges and waterfall recommended,0,,5
Cuyahoga Valley National Park,My daughter had her wedding at the Brandywine Falls in the Cuyahoga Valley National Park. It was an incredible view that most people don't even know exists. It would be excellent not only for a wedding but a day trip or a picnic lunch. Just a short drive from Akron /Canton /Cleveland it is a must see .,"June 4, 2019",Wedding at the Falls,2,,5
Cuyahoga Valley National Park,"We had an awesome time at Cuyahoga. We did the longer trail near Blue Hen Falls, many trails near the Ledges, the Brandywine region, as well as both visitor centers. Both were great, very nice rangers and exhibits. Our kids enjoyed the canal one most because it has an interactive board that shows how the Eerie Canal works. It is a beautiful place!","May 30, 2019",Awesome!,10,,5
Cuyahoga Valley National Park,"Cuyahoga Valley is not nearly as famous as some other National Parks, but definitely worth a visit. It is located between Cleveland and Akron, Ohio. If you only have time for one thing, see the Brandywine waterfall. We also liked the Beaver Creek nature area. There are a lot of hiking trails and picnic areas in Cuyahoga. There is lodging in the Stanford House. We were only in the park for the day, so I know there is more to the park that we did not have time to visit.","May 24, 2019",Visit Cuyahoga Valley,41,"Columbia, Maryland",5
Cuyahoga Valley National Park,The trails are fun ..the ledges trail can be done over and over ..peaceful . We live In the area and there is nice farms rt outside when there open in summer for a quick Icecream We’ve visited a lot of national parks and Ohio has its own pride in this one ,"May 11, 2019",We love this park,10,,5
Cuyahoga Valley National Park,"After hiking the 3 most popular trails, Brandywine Falls, Ledges trail, and the blue hen and buttermilk falls trail, I was very disappointed. From both the Brandywine and blue hen falls trails all you can hear the whole time is the highway and cars zipping by. You can literally see the road from brandywine falls. Driving in between these sites doesn’t even feel like a National Park but instead more like a crawling urban setting. The ledges trail was nice but nothing spectacular, and the “famous” view was just a view of the highway. Do not go out of your way to visit this park unless you will be in the Cleveland area. If you are looking for a better nature spot go south to the Hocking Hills region which has caves/cliffs/falls that can at least rival out west. I must ask who in the U.S. Congress got paid under the table for this to become a park? This is a joke to all other real National Parks and this would be a state park at best, but really only a metro park. Don’t waste your time here.","May 8, 2019",Who got paid in Congress to make this a National Park?,5,,1
Cuyahoga Valley National Park,"I had a four-day weekend and my husband decided to explore this area and see and do what we could. It was early in May when the weather is unpredictable, so we had already decided to stay in a motel rather than tent camping. That was a good choice since it rained all day Friday, our travel day. Saturday was incredibly foggy and even misty to start and end, but the rain didn't divert us. We visited Brandywine Falls and then hiked the gorge trail, taking our time, since the rocks were slick. We were amazed at the informational signs and well-maintained trail. Then we we to see the Blue Herons on their nests, which led us to the nearby Nature Realm--both were fascinating and well done. The Nature Realm was especially great for kids. The next day we rode the train via their bike and ride. A $5 ticket allowed us to get on at the north end of the route and ride the train for an hour--seeing an eagles nest and listening to some folks who do that often. We disembarked at Indigo Lake and spent till 5 p.m. biking the 20(?) miles back to our car. Our first opportunity to bike this year, and what a beautiful day for this sort of thing. Many other people on the trail hiking and biking. We had taken lunch food so we didn't have interrupt our exploration to find a restaurant. We topped off our lunch at the Boston Trail Mix Store in Boston with a couple of cups of homemade ice cream. Delicious! Finished the day by driving to Blue Hen Falls, which was lovely--a steep descent and return climb, but it was worth it. We plan to finish our visit by spending some at the Ledges. We love this place!","May 5, 2019",Oasis in the middle of the urban Midwest,36,Decatur,5
Cuyahoga Valley National Park,"We just had the afternoon to visit this National Park but planned to come back later and explore more in depth. After a quick visit to the Boston Visitors Center we received park information tailored just for our needs.You are able to hike, bike or drive to the area features. We did the Brandywine Falls, Ledges and the Rookery. We will be back to more fully enjoy the park. We will bring our bikes to ride and take them on the train to fully enjoy the park. The park is no charge.","April 19, 2019",Get acquainted visit,5,Pburg,5
Cuyahoga Valley National Park,"CVNP is the most underrated National Park but the most convenient for large population areas. Ride a train, bike for 100s of miles on well-maintained paths, or hike trails of diverse types with impressive rock formations, waterfalls, wetlands with otters, historic restored settlements, and much more. Great for the whole family and repeat visits any time of year.","April 14, 2019",CVNP: underrated National Park,2,"Brecksville, Ohio",5
Cuyahoga Valley National Park,"I love to jog through this park and take a moment to read the signage along the canal. A little history to give me a breather before moving onto my next mile.If you are a biking enthusiast, ride a few miles from Brecksville to Peninsula. Stop for some beverages or food at the Winking Lizard. Ride back to work off some calories. A perfect afternoon for family or couples. Especially great in the fall as the leaves begin to turn.","February 17, 2019","Biking, hiking, jogging--family fun",8,"Brecksville, Ohio",5
Cuyahoga Valley National Park,"Very spread out park, but lots of things to see and do. Great views, great trails. The Boston Store visitor center had a very friendly staff with lots of helpful info. They gave us a map that had the best places to stop if you had limited time. Whether you are in Cleveland or in Akron, you can find interesting things to do in here - and it's free!","February 13, 2019",Lots of great places to hike and wonderful scenery within this unusual national park,62,Lawrence,4
Cuyahoga Valley National Park,"While there were one or two hikes my husband and I thought were pleasant, this certainly does not deserve national park status. One hike we went on was right next to the freeway close to 50% of the time. Additionally, there is little/no camping in the park and nearby camping is very limited.","January 15, 2019",Doesn't Deserve to be a National Park,5,,2
Cuyahoga Valley National Park,"Being from Pennsylvania, the park didn't look all that different than local parks where we're from, which we expected prior to going. We got a bit turned around as the map given out was confusing. The waterfall at Brandywine Falls was neat. It was pretty busy with other tourists. Neat idea to have a national park so close to the city for people to enjoy that's not too far out of the way.","December 31, 2018",just ok,92,"Reading, Pennsylvania",3
Cuyahoga Valley National Park,"My fall visit to this national park was wonderful. Lots of historic buildings, a running railroad, remnants of the old canal and several historic buildings and farms. ","December 28, 2018",Wonderful historic national park,8,"Dunsmuir, California",5
Cuyahoga Valley National Park,"Reading the TripAdvisor reviews, I was a little concerned when reviewers voiced their opinions that CVNP didn't deserve to be included as a National Park. Sure it's a little broken up due to the fact that it's in the city but it is beautiful and I imagine with time it will get even better. My favorite place was the Ledges, followed closely by Brandywine Falls. There are lots of other things to do including The Cuyahoga Valley Scenic Railroad and the Towpath Trail, which follows the route of the Ohio Erie Canal. As of now there are only five primitive campsites available but we stayed at Punderson State park in our camper vans and that was very nice.","November 28, 2018",Proud to Have This National Park In My Backyard,146,"Willoughby, Ohio",4
Cuyahoga Valley National Park,"Nice views, nature trails and beautiful waterfalls. Love the place to go with the kids and pet. Easy to get there from Cleveland and very easy to get through. The forest staff was super nice.","November 26, 2018",Close to the city,61,"San Juan, Puerto Rico",4
Cuyahoga Valley National Park,"Its value is definitely its proximity to multiple local cities/suburbs, meaning if you spend the day in the park you can easily get back to your hotel or Cleveland without much hassle. Most of it seems like the canal pathway, so good if you were going on a long run or bike ride. Otherwise a lot of the trails for 'hiking' seemed paved. We enjoyed the brief one associated with the waterfall and associated river. Easy parking in the area and for those who don't want to bike for miles you can practically drive along much of it if you wish. Nice place to visit and worth coming back to many times if you lived in the area, otherwise once is probably enough.","November 25, 2018","Excellent park, not bad hiking",196,Virginia,5
Cuyahoga Valley National Park,"We started at the Visitor Center, where the staff kindly suggested two hikes and marked them on a map. We saw Brandywine Falls in the morning. Be careful if it is below freezing... we found lots of slippery spots.. but the handrails helped and the trail is well kept.  After a picnic lunch we hiked the Ledges trail and were equally delighted at how well maintained the trail is and how beautiful the views are. (Too bad the most beautiful view was marred by an inconsiderate smoker who fouled the fresh forest air! Manners!) We recommend this for all agile people.. but do wear the right footwear, and keep a tight hold of little ones’ hands and use the handrails when they’re there.  In warmer weather this would be an ideal stop along the bike path.  Always impressed with our National Parks, we would return to this one for sure! ","November 11, 2018",Really worthwhile! ,69,"Butler, Pennsylvania",5
Cuyahoga Valley National Park,We detoured here on our way to Cleveland. I've never been to a national park so close to the highway and with so many residential homes. Really nothing to see here.,"November 10, 2018",This is a national park?,155,"Dallas, Texas",2
Cuyahoga Valley National Park,"Beautiful park, surrounded by lush vegetation, some caves, nice place for a walk - no matter if alone, with family or in a romantic moment... The sunset view is gorgeous... worth seeing if you're nearby","November 7, 2018",Nice spot if you're in the surroundings,9,"Florianopolis, SC",5
Cuyahoga Valley National Park,We’ve walked these trails and biked them discovering the beauty of this park many times. There are lots of things to see on these trails from aquatic life to a crane nesting area and so many trees and plant life. One day we went earlier than usual and found a piper playing his bagpipes by the river; it was very magical. This park is a wonderful adventure for anyone who loves the outdoors.,"November 6, 2018",Nature Adventure For Everyone,1,"Brecksville, Ohio",5
Cuyahoga Valley National Park,"I took my grandsons 12 & 15 1/2 to see the the Falls and walk around. It is clean and beautiful. Great place to take pictures. We did some walking around, and they enjoyed it.","November 6, 2018",Brandywine Falls,2,Parma,5
Cuyahoga Valley National Park,"Cuyahoga Valley was converted to a National Park sometime in early 2000s. If you’ve been to National Parks west of Mississippi, this might not be your first choice. That being said, it’s an interesting place to visit during fall. The colors are pretty amazing and the weather isn’t too bad. Early November is the best time to visit but it is recommended you check with the rangers to ask when the fall colors will be peaking that season. Brandywine Falls and Blue Hen Falls are beautiful. Cross Country Trail is a decent hike too. ","November 5, 2018",National Park?,38,"Detroit, Michigan",2
Cuyahoga Valley National Park,"Wife, two boys (2 and 4), and I visited this area. We had to come two days to get in what was on our list. Day one was Blue Hen Falls then hiking the Ledges, Octagon, and Kendal Lake trails with a lunch at the Winking Lizard. Day two was a train ride (Peninsula-Akron-Peninsula), shopping at Trail Mix, and Brandywine Falls. Two great days in the area. I would love to come hike more trails without little legs slowing us down, but we thoroughly enjoyed our trip here.","November 4, 2018",Lots of great areas in this park,59,"Saint Ignace, Michigan",5
Cuyahoga Valley National Park,"It might be a good place for hiking, but really cold. There are nothing really special. Hope to find a better experience.","October 28, 2018",Interesting place ,16,Indiana,3
Cuyahoga Valley National Park,"Having visited 27 National Parks, including most of the major western parks, this park was a disappointment. Being so close to a metropolitan area you never had the sense of getting away. There was always the sound of interstate traffic throughout the park. Also the park is fragmented and a bit difficult to navigate. I’m not sure how this area got National Park status but to us it felt like walking in the woods of our local state parks . The waterfalls might have been more impressive during a wetter time, but not so much on this visit. Suffice to say we checked off another park on our quest to visit them all .","October 26, 2018",Disappointed,85,maryland,3
