national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
North Cascades National Park,"I will say if you are looking to get away from the crowds that descend upon Mt. Rainier National Park, then this place is the perfect escape! It has towering and majestic mountains the surround the road as you drive in and one of the first things you will notice are the green waters of Diablo Lake. It truly is a site to behold and even better to look down upon those waters from the lookout. There are waterfalls throughout the park and quite few pouring down right next to the road. The North Cascades highway that runs through the park is really worth the drive as there is amazing scenery along the way. You will see towering, snow capped mountains along with hills covered in large pines. The park is also filled with quite a few trails although even this late in the year there were some that were still completely covered in snow. Either way, this park is amazing and one you really need to spend some time in as I don't think you will regret it.","May 30, 2018",Simply majestic!,272,"Queen Creek, Arizona",5
North Cascades National Park,"North Cascades NP is an amazing national park with mountainous beauty in it's full glory. This is not heavily visited and is often not included in top 10 or 15 national park list. That's an advantage if you hate crowds like me. The North cascade highway is the only road going through the park which means you have to venture out in the numerous hike trails to witness mother nature's work. Even if you are not a hiker the drive itself is scenic and has multiple lookout points on the highway eg: Diablo lake overlook, Washington pass overlook. I stayed in Marblemount during my visit.","February 11, 2018",Breathtaking and less visited national park,30,"Scottsdale, Arizona",5
North Cascades National Park,"We drove from West to East on the North Cascades highway stopping off at lots of overlooks and passes.We were able to do a few small trails, but since we had our dog with us we didn't plan to hike any of the longer trails in the park, we hope to go back for a lot more adventure.There is so much beauty in this park.Like all National parks it's extremely impressive and has some of the most beautiful scenery and landscapes you can imagine.They call it the Alps of America.It's full of dramatic mountains, beautiful trees, lake, waterfalls, rivers and wildlife.So happy we now live in WA and were able to check this off the Bucket list! We will be back.We also pulled over to the side of the road, because I thought the sun on the mountain looked pretty. When we glanced into the forest beside us it was scattered all over the place with trash, so sad.We don't understand why people feel the need to litter, or why people just careless about trashing this beautiful earth we live on.My husband and I have pledged to always pick up any trash we see on trails and pull offs in any parks we visit.We carry trash bags and gloves at all times.Our national parks are the most important part of this country to us, we have to respect and protect our beautiful wild natural lands.","October 7, 2017","A Breathtaking National park, full of glorious landscapes!",417,"Camas, Washington",5
North Cascades National Park,"I'm so glad we decided to add this to our Pacific Northwest trip. I debated for a long time due to our route, but I'm so glad we went for it. It was definitely worth the time and I would highly recommend. Diablo Lake itself is worth the trip. If you have the opportunity to go please do so. You won't regret it. Washington is a beautiful state!","October 4, 2017",Surprise Gem,17,"Kimball, Tennessee",5
North Cascades National Park,If you have the time to drive along hwy 20 which is the cascade hwy do it. It is beautiful. Plenty of places to stop along the way. We went as far as Mt. Washington overlook. Spectacular views. Wish we could have done the whole loop be didn't have the time. ,"September 28, 2017",Beautiful,51,"Cottage Grove, Minnesota",5
North Cascades National Park,"We did a nature hike near the Visitor's Center that took you near the river--it's a beautiful, easy walk (even I could do it). The trees are coated with moss that makes it look like a fairy tale forest. Then we drove the highway through the park. Diablo Lake is stunning. The water was the most beautiful color. Spectacular scenery--worth a trip!","September 6, 2017",The bluest water I've ever seen,57,"Summit, New Jersey",4
North Cascades National Park,"Magnificent n majestic views. The Diablo lake and Ross lake, which are truly spectacular. The colors at some places are green! There's no entrance fee to this NP.","August 28, 2017",A must visit if u r a mountain person.,62,"San Francisco, California",5
North Cascades National Park,"Park with tons of snow-capped peaks. There's lots of great, challenging hikes. This park has a wild, rustic feeling to it, but there's lots of great developed campgrounds & programs. Be sure to visit Newhalem & do their History tour, very interesting. Visitor center is a cool building with lots of info & exhibits. This park is like the Tetons & Rocky Mountain National Parks rolled into one park! Stunning!","August 17, 2017",Beautiful Park,79,"Sioux Falls, SD",5
North Cascades National Park,"Beautiful Park. As many have said, this one is harder to see from the road. Sure there's overlooks and some beautiful lakes, but North Cascades is really a national park for hikers. Beautiful place!","August 15, 2017",Beautiful Park,85,"Tupelo, Mississippi",4
North Cascades National Park,"And they really are! Beautiful high mountains, where hiking is a must, that also offer a wide variety of landscapes and wild life. Most definitely one of the most remarkable national park in the USA. This park is so wide you can spend months inside, and it offers trails for every age, ability, and available time! A real gem at the border with Canada. Loved it!","July 26, 2017",The American Alpes!,8,"Houston, Texas",5
North Cascades National Park,"Beautiful lush rain park with majestic mountains, Lake Diablo and the lushness of a gigantic rain forest. Visitor center is helpful and steered us to the magical trail of the cedars. With clinging moss, giant cedars it was surreal and beautiful. Much to explore in this park-start at the visitor center and they'll provide good guidance to explore this beautiful park in keeping with your abilities. Well worth it. ","June 24, 2017",Worth exploring. ,75,Minnesota,5
North Cascades National Park,One of the Notable parks in WA .Skagit river at various places with beautiful mountains as a backdrop is worth visiting. Diablo and Ross lakes and play in the lake waters at Thunder knob are noteworthy and NOT to be missed.,"May 29, 2017",Very scenic route.,227,"Hyderabad, India",4
