national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Going-to-the-Sun Road,Size restrictions prohibit prohibit vehicle over 10’ high/21 feet long/8’ wide. This means that even regular pick up trucks should tuck their mirrors in. It really is that tight! There are times when you’ll be driving very close to the edge without a guard rail and the windiest/narrowest part of the road has no center line because it’s barely wide enough for two cars to pass. Be prepared to take it slow. There are pull outs in most places except in the portion without the centerline. ,"September 14, 2019",Narrow but spectacular ,183,"Venice, Florida",5
Going-to-the-Sun Road,Had a great time on one of the red buses going up the west side of the mountain. Glad I did not drive. Let them do the driving and could experience the full beauty of these mountains and valleys. Fantastic.,"September 14, 2019",Red bus,37,"Grand Rapids, Michigan",5
Going-to-the-Sun Road,"From one side of the park to the other this road gives you nothing but beauty to look at. There are lots of little pull outs where you can stop and marvel and even when it’s busy there seems to be spots where you can get out of the way. The road is not scary. It’s well built and amazingly free of switchbacks and big curves. Even if you never got out of your car this is completely worthwhile to drive. And driving both directions is a good idea, because you are truly looking at different views depending on the direction you’re traveling.","September 13, 2019",Fantastic Scenes,270,"Las Vegas, Nevada",5
Going-to-the-Sun Road,"Going to the Sun Rd. in Glacial National Park, Montana is spectacular as well as a little scary to drive as you are up so high with drop off cliffs & minimal guard rails or rock barriers between you and the bottom of the mountains and a few switch backs to deal with as well. However the road itself is excellent but usually a lot of traffic depending when you go. But none of that would stop us from going as to witness such beautiful landscape every corner you turned! We actually stayed at the far end of the park so drove the whole thing.","September 13, 2019",Amazing & spectacular drive.,21,"Ottawa, Canada",5
Going-to-the-Sun Road,"The first night we were there we drove into the park on the Going to the Sun Road as far as Lake McDonald just to take pictures. It was amazing as there were white puffy clouds reflecting into the lake and the lake was crystal clear! When we came 2 days later on the Red Bus Tour it was In the morning and no clouds were present plus the photos were being shot into the sun, less dramatic. If you are looking for stellar photos go late afternoon!","September 13, 2019",So amazing,10,"Clayton, California",5
Going-to-the-Sun Road,My experience with going to the sun road was unexpected. I didn't expect that the ride will be that spectacular. I enjoyed every moment of it.,"September 13, 2019",The ride of a lifetime,11,"Los Angeles, California",5
Going-to-the-Sun Road,Wonderful drive with beautiful scenery everywhere. You will want to stop at every pull off. Drive slowly and watch for cyclist!,"September 12, 2019",Great drive ,8,"Lafayette, Louisiana",5
Going-to-the-Sun Road,"We have been to most of our nation’s national parks, and while they each have their own special beauty, I don’t think anything is as beautiful as GNP, and the best way to view it from all sides is the GTTS Road. It is spectacular. The road itself starts on the western side passing Lake McDonald and verdant groves of lodgepole pine and hemlock, opening up to vistas of the Rocky Mountains. There are places to pull off along the way, but finding parking at some of the more popular sites is difficult. Restrooms are placed strategically; most are vault toilets, but there are nicer restrooms at the lodges and visitor centers. The most crowded area is Logan Pass, the site of the continental divide because many people park their cars there to hike the Highline Trail. The eastern side of the park seems less verdant, but beautiful nonetheless. We never came close to hitting another car as we journeyed on this road, but you can’t take your eye off the road for a second! There is no cell service on the road so no one can be distracted by texting. There were areas where rocks had fallen on the road while we were there, and there were a few areas we drove under and held our breath hoping the rocks wouldn’t fall. The road is supposed to close September 15, 2019 which is earlier than it’s usual closure because they plan to make repairs to the road which I would assume also means putting up netting to prevent rock falls. The road itself was smoothly paved. It is a must-do experience in GNP!","September 12, 2019",The Crown of the Continent Deserves Its Title,42,"Morris, Alabama",5
Going-to-the-Sun Road,"This is a gorgeous drive! Allow plenty of time because you'll want to stop and take pictures of the waterfalls, the wildlife, and the breathtaking views","September 11, 2019",Beautiful drive!,0,,5
Going-to-the-Sun Road,"Absolutely worth the time. The views were spectacular. It was very busy, so get an early start. We took the tour bus, which reduced the stress of driving. Make sure you make to both the east and west sides of the park. ","September 11, 2019",Outstanding views,41,"Fort Collins, Colorado",5
Going-to-the-Sun Road,We drove the GTSR in rain and clouds but was still awesome. Neither weather or other can diminish the awesomeness of our Creator and the majesty of his works. Truly amazing. Come here before you go elsewhere- see your Grand Old USA! ,"September 10, 2019",Cloudy Raining Day,40,,5
Going-to-the-Sun Road,One of the greatest drives you will ever take! I saw a big grizzly bear while passing St. Mary Lake. The view of Goose Island was magnificent! Virginia Falls was roaring and easily seen from the road. I did not get to hike to Hidden Lake because the Logans Pass lot was filled up. Just a great drive going up the east side and down the west side with plenty of great landscape photo ops.,"September 10, 2019",Great day at Glacier National Park,0,"Troutman, North Carolina",5
Going-to-the-Sun Road,"Amazing views. Not as scary as some make it sound. Glad to have taken our own SUV. Although busy, it was a great drive. We could not find parking for our planned hike at Trail of the Cedars but at least managed to squeeze in next to a picnic table and had the most amazing spot along the river to have lunch! ","September 10, 2019",Spectacular drive,0,,5
Going-to-the-Sun Road,"This 48-mile road is best viewed from both directions as views are easy to miss. Avoid weekends & bad weather. At Logan Pass, drive with hazards on in inclement conditions. Really enjoyed stops at RED ROCK and view of Lake McDonald from city of APGAR!","September 10, 2019",Sprinkled with great views!,0,,4
Going-to-the-Sun Road,Lots and lots of people and cars. Nice scenery. Road was very narrow at times. Still would try to go.,"September 9, 2019",Nice but busy,92,hawaii,4
Going-to-the-Sun Road,"This is one beautiful drive, but not for anyone afraid of heights or if you get car sick on curving roads!","September 8, 2019",Breathtaking ,38,"Cincinnati, Ohio",5
Going-to-the-Sun Road,We had a great time and learned so much. Our tour guide was very informative! It was This tour is so worth it.,"September 8, 2019",Summer tour upper loop,0,,5
Going-to-the-Sun Road,"Going to the Sun Road is a beautiful 50 mile 2 lane road that takes you through Glacier National Park from West Glacier to St. Mary. The history of designing to executing this road took 20 years. Incredible to think of the man power to construct. The east side tunnel was excavated by hand. Amazing. The first time we drove straight through the entire road to St. Mary starting in Apgar it took 2 hours. We purchased the 7 day pass for $35 at the guard entry you pass through when entering the Going to the Sun road. They give you a nice map of the road as well. The second time we drove the entire road it took us 4 hours but we stopped at all the pullouts, Trail of the Cedars & the Forest Gump bridge near St. Mary visitor center. The road offers amazing views of Mountains, Glaciers, Lakes, Waterfalls, trees & greenery. Unfortunately we did not see any wildlife. If entering in West Glacier entrance the 2 lane road is fairly easy until the Loop area to Siyeh bend. The road becomes narrow with tight curves that hug cliff walls or drop offs depending on which way you’re heading. Probably why many people were taking the Red Bus tours instead of driving. Definitely look at the parks website to check road conditions & when the road opens & closes for the season. There is no cell service on the road either so we planned accordingly. Visitor centers at St Mary, Logan’s Pass & Apgar. Gas station just outside the West & St Mary Entrances. Lake McDonald lodge is a wonderful place to enjoy drinks outside with beautiful views of the lake & the food was pretty good as well. ","September 8, 2019",Gorgeous views,465,"Kissimmee, Florida",5
Going-to-the-Sun Road,Lots of exciting views and wildlife along the way. It is one of those roads that’s small and a little scary traveling but very much worth the trip. ,"September 8, 2019",Nice road to take,21,"Nederland, Texas",5
Going-to-the-Sun Road,We took this road on a great day. The views were awesome. It did start to rain on way back and that was a little hairy. But we saw long horn sheep right off the road Really enjoyed this. ,"September 7, 2019",Great Views,21,"Naperville, Illinois",5
Going-to-the-Sun Road,"There is no doubt at all that this is one of the great highways of the USA. The views are superb. However, if you don’t like heights I would think twice about doing it. The road is at places very high, with vertiginous drops at the side. It gets busy so is tricky to pass larger cars in places. I must admit my appreciation of the view was marred by my fear. Those of a stronger disposition will no doubt love it.","September 6, 2019",Not for the faint hearted,19,Wales,4
Going-to-the-Sun Road,"I drove this rode on my own several times during my stay in the park. I am not a fan of heights but the road is fine- no one is going quickly. while you need to keep your eyes on the road, I did not find it to be a white knuckle experience. The drivers were all respectful and people pull over regularly at the different stops. If you are going to park at Logan Pass, I would suggest being in the parking lot by 8:30AM latest!","September 5, 2019",Beautiful scenery,3,"Bronx, New York",5
Going-to-the-Sun Road,Even at 9 am on a weekday after Labor Day you cannot find a place to park to do any of the hikes or see the view at Logan visitors center at the top; 2 days in a row we were in the park and had this issue. Thank goodness our park entry was free since all our photos and sightseeing had to be done from the main road. ,"September 5, 2019","Great Views, No Parking Anywhere",0,,2
Going-to-the-Sun Road,"A must do scenic drive with panoramic stunning views of mountain peaks, valleys, and waterfalls. Numerous pullouts along the way to stop for pictures. We hiked to both Avalanche Lake and Hidden Lake Overlook, and both spots were amazing. Be aware that parking can be a real issue at Logan Pass; however, with the free shuttle service we parked elsewhere and just shuttled back there. The shuttle service was great.","September 4, 2019",Awesome Scenic Drive,0,,5
Going-to-the-Sun Road,"We stayed in Apgar Village and took the free shuttle, and did the whole going to the sun road. The Logan Pass is breath taking","September 4, 2019",started in Apgar Village,0,,5
Going-to-the-Sun Road,"Wildlife, snow capped mountains, waterfalls. You can’t beat this. I drove from Calgary and stayed at the western entrance so I could do the drive three times in two days.","September 3, 2019",Fabulous,43,"Bethesda, Maryland",5
Going-to-the-Sun Road,Some of the most beautiful scenery! There are vehicle size limitations on this very narrow and winding road. I personally would not drive on this road... the Red Bus tours are the ONLY way to go.,"September 3, 2019",Phenomenal scenery,6,"Colbert, Washington",4
Going-to-the-Sun Road,"The only way to really enjoy this road is by shuttle. Someone else does the driving and you get to enjoy the full beauty of the mountains , waterfalls and the plants and scenery and the road itself. Sit shotgun if you can.","September 3, 2019",Shuttle,209,"Williamsburg, Virginia",5
Going-to-the-Sun Road,Was very pretty. If going again I would try to go later in day or earlier. Went mid morning and was very crowed. All the pull out were full and could not get into Logan Pass. but was still worth going to see.,"September 1, 2019",Anniversary trip,4,Minneiska,5
Going-to-the-Sun Road,"I had been on this road as a child and it scared the hell out of me and I needed to cleanse myself of hell again 45 years later. Man I had to close my eyes several times, but the views are amazing and well worth the ride. Once I got out of the car I was fine. A camera really cant take the picture. Its to huge of a view it has to be seen in person to appreciate. Only advice I have is to be sure you have a full tank of gas and don't take your eye off the road, your hands off the wheel, and your foot off the break.","September 1, 2019",Terrifying,68,"Tallahassee, Florida, United States",5
Going-to-the-Sun Road,"Traveled this road on the red bus tour and was grateful I wasn’t driving. Winding, steep and on the edge of a mountain—breathtaking and a must see in Glacier National Park. ","August 31, 2019",Steep road. Not for the faint of heart ,6,"Nickerson, Nebraska",5
Going-to-the-Sun Road,No matter which direction you drive the Going-to-the-Sun Road you won't be disappointed. Take your time and a good camera. It is much better if you can pick a clear weather day to go. Be prepared for a line-up at the entrance gate and purchase your pass online ahead of time if you can. The road surface is in great condition. There are plenty of lookout points and hikes along the way if you want to make a full day of it. I highly recommend a convertible top or motorcycle to thoroughly enjoy the trip. ,"August 31, 2019",Stunning Scenery,109,"Okotoks, Canada",5
Going-to-the-Sun Road,"This was our third time doing ""the Sun Road"" (in 40 years)Our previous drives were from west to east.This time was from east to west - probably the best way to do it.You have more leeway as a driver going east to west - makes it easier to take in the views and not worry about the ""guard rail"".There were ample pull-offs - you just have to be a bit ballsy as they are on the opposite side.We were fortunate to spot a whole herd of Big Horn Sheep just off the road - awesome :) Probably our best ""Going to The Sun Road"" experience - but they are all great !","August 30, 2019",Third time's the charm !!,47,"Caledon, Canada",5
Going-to-the-Sun Road,"The drive is not scary or dangerous! We had read comments that caused us concern but it was wonderfully easy to drive. Yes, there are risks of falling rock, on the road or anywhere in the park, yes they do their best to keep the roads safe, yes there are crowds because it is an AMAZING EXPERIENCE! ","August 29, 2019",Magnificent ,77,"Birmingham, Alabama",5
Going-to-the-Sun Road,This is probably one of the most fantastic drives I have ever had the pleasure of driving. The stunning views just kept coming and coming. Every time you though you would not see anything else to top the last sight... around the corner there was more. We stopped a lot for pictures but a word of advice... watch other vehicles and pedestrians... take your time because the chance of an accident happening is very high. You absolutely need to drive this road at least once in your life.,"August 29, 2019",Outdoor Eye Candy!,67,Louisiana,5
Going-to-the-Sun Road,"We actually drove to Logan’s Pass one day to hike the Hidden Lake Overlook and another day we drove it in it’s entirety to get to East Glacier, our next stop. It’s a lot of twisty turns some in very narrow spots. The driver does not get to take in the views. We stopped where we could to enjoy the numerous picturesque spots along the way. Worth doing for sure.","August 28, 2019",Excellent but tiring!,401,"Fort Myers, Florida",5
Going-to-the-Sun Road,"We had looked at taking the commercial tours but were concerned about the $100 a person cost. Then discovered there is a National Park Service Shuttle that is free and covers the entire Going-to-the-Sun road. Seating is first come first serve but the shuttles run every 20 to 30 minutes so there was no significant waiting for us. I am sure the commercial tour guides provide great information about what you are seeing but if one does there own research and reads the travel guides you can get much the same tour without the high cost. I say much the same tour only because the commercial tours do make stops that the shuttle does not and the shuttle makes stops the commercial tour does not. Otherwise, they cover exactly the same route.","August 25, 2019",National Park Service Shuttle is a great service -- and its free!,26,"Greeley, Colorado",5
Going-to-the-Sun Road,Our drive thru Glacier National Park was awesome! The views were endless. We stopped frequently to capture beautiful pictures. The fall colors were just beginning:),"August 25, 2019",fantastic drive,7,,4
