national_park,review_body,review_date,review_title,helpful_vote,user_location,user_rating
Great Sand Dunes National Park,"The park isn't near any towns, so go in prepared with a picnic and plenty of water. There's a gift shop with snacks, but if you want to really spend some time (and you will), bring food and water. There are several nice picnic areas with shade. The gift shop has a nice video explaining how the dunes were formed. The best time to visit the dunes is in Spring or early Summer, when Medano Creek is flowing. You get the benefit of both the dunes, and playing in the water. While I've seen people bring water toys, I discourage it. The water is very shallow, and it's windy. I saw several parents chasing blowup toys. Sand buckets and shovels are good. There were a lot of dogs playing in the water, so bring them, but keep in mind that outside the water, the ground is very hot. The temperature on the dunes can reach 120 degrees. Hot sand! One popular activity is sliding down the dunes. Outside the park you can rent sleds, but several people were using cardboard and having just as much fun. If you plan to hike the dunes, wear closed toed shoes, and carry in water. I wore my water shoes in the creek and on the dunes. I went on a Wednesday in June, and had a wonderful, uncrowded day. My friend went the next weekend, and she waited in a hot line of cars for over an hour just to enter the park. I suggest calling and asking about the number of visitors on the day you choose. Remember sunblock, water, and food, and you can spend a fabulous day here.","September 10, 2019","Must GO, but go prepared! Sunblock, water, and a change of clothes.",3,"Coal Creek, Colorado",5
Great Sand Dunes National Park,"It’s a long drive, from anywhere. As you approach there is a feeling of, wow. Part of the wow is we made it and the other part is that is amazing.The parking lot was crowded and required a bit of pluck. Once on the river it was nice and the cool stream and air was refreshing. There were mosquitoes that could attach and bite despite the brisk breeze, but if you took care you could avoid them. The overall feeling on the stream bed was that many people having a good time in nature. It was almost like the crowd vibe when watching the solar eclipse. We headed up the dunes and it wasn’t long before I was running back to the water; I burned my feet in the hot sand. Yet another mind boggling moment, sand that was like 140 F. The dunes are harder to climb than you might imagine; about 4 times more effort than a usual hill. Overall it was an experience filled with wonder and interesting realizations.If you are on the edge of decision, go. Plan for crowds, wear insect repellent on your legs, have shoes and wear them in the sand, bring water. And the visitor center has zero food and beverage. “Go to the Oasis”... was the advise.","September 8, 2019",Kind of awe inspiring,21,"Boulder, Colorado",4
Great Sand Dunes National Park,"Make sure you get the sand boards, which are available just before the main enterance to the park. Prices were reasonable. It is a little tiring walking up the dunes, but we all had a great time. Try to avoid arriving after mid day, as the sand gets quite hot.","September 8, 2019",Sand dunes,4,"Miami, United States",5
Great Sand Dunes National Park,"I thought I did research on this place, but apparently not. I was thinking the park was much larger and one could drive farther in. Had I known how close the dunes were to the entrance, we could have gone later in the day when we arrived in the area, instead of leaving early in the morning to beat the heat. Oh well.We got to the visitor's center around 7:50am. They didn't open til 8:30j. We wandered around behind the center a bit, drove to a nearby campground to use their rest rooms, came back & joined the growing crowd waiting for the visitor's center to open. I was still thinking we had to drive farther into the park to access the dunes. When the center finally opened up, we figured out that to access the dunes one only needed to drive about 1/2 mile beyond the center and park. Had we known that ahead of time we could have started walking at 7:50 instead of 8:45. Oh well.None of the other park roads besides this and the campground are accessible by non 4-wheel drive vehicles.The river was dry at this time of year. It would be a fun thing to see when it is running.The walk is strenuous for a 60+ overweight heart patient. Totally worthwhile even tough we didn't get very far. We only walked up the first dune we came to and down the other side & back. I was still able to get some great pictures. I wish we would have come earlier & started walking right away instead of waiting for the visitor center to open. Or maybe came the night before to check out the stars. It sounds like the park is far off the main road, but really the drive goes fast, and we could have done both. We spent the night in Alamosa.","September 5, 2019",Once In A Lifetime Experience,69,"Marshfield, Wisconsin",5
Great Sand Dunes National Park,What an awesome park. What a wonder how these dunes were created.We found out that God created them for sand boarding. What a fun day!,"September 4, 2019",Sand boarding the dunes,0,,5
Great Sand Dunes National Park,"Way off the main highways, but so worth the trip! The great sand dunes were so beautiful and so MUCH bigger than I ever imagined! I highly recommend taking your family to see them.","September 3, 2019",A truly unique and beautiful experience.,7,New Hampton,5
Great Sand Dunes National Park,"We stopped at the visitor centre to use the restrooms and fill up our water bottles, they have a little shop in there where we bought an energy bar, which was actually delicious.You have to get back in the car to drive a couple of minutes to another carpark if you want to see the dunes closer (or climb them as we did).Once you park the car and approach the dunes you need to walk across a (super shallow) river which runs over sand so we took our shoes off. The mountains and dunes with the water is amazing, we got some great photos!Climbing the dunes is hard work, it's hot, windy and obviously uphill but on sand, so every step has resistance. Your shoes will be covered in, and have sand inside them when you're done. We wore hiking boots for ankle support.You definitely need water and if I were doing it again I would consider something to cover my ears as the wind started to hurt after a while (but I'm sensitive to that, my husband was fine).All in all, we probably spent a couple of hours there (including time at the visitor centre).","September 3, 2019",Very photogenic!,13,,5
Great Sand Dunes National Park,"Such a beautiful National Park! Smaller park and smaller visitor center than many national parks, but still a wonderful place to visit. It gets hot quickly out on the sand dunes, so if you want to walk up them go early in the morning. Plus there is no shade, so wear hats and bring water bottles. The sand is challenging to walk on so we didn't make it up to the very top of the dunes like we'd hoped but we still enjoyed the experience and the view. Also, this park has an amazing dark sky with minimal light pollution, so go outside at night and look at the stars and milky way. That might have been our favorite part!","August 28, 2019",Beautiful National Park,0,,4
Great Sand Dunes National Park,"When you think of Colorado, you think of mountains, trees, lakes, rivers etc. We visited the Dunes while doing some other excursions, like a blues concert in Trinidad and taking the Rio Grande train from Ft Garland to a concert in the mountains. Seeing the dunes was like seeing a desert in the oasis; if you didn't see the mountains and trees nearby, you might think you were in Egypt. We visited August 24 but didn't leave Trinidad as early as we planned, so got there after noon and expected it to be hot. However, it was unseasonably cooler so it wasn't too bad for us older folks. The river was mostly dried up by this time of year; just more of a little mud crossing to get to the dunes. We walked up the smaller dune, but didn't do any sand boarding - that would not have been a pretty picture of me falling off my board and getting sand up all my crevices. But there were plenty of people who did make the trek up to the mid and high dunes; lots of families there too. Many people boarding the dunes and having a great time. We then went to one of the trail heads nearby and did a short fairly easy hike in the forested area. Overall, we enjoyed this trip and would recommend it, especially for families.","August 26, 2019",Like a desert in the oasis,4,"Woodland Park, Colorado",4
Great Sand Dunes National Park,"We made the drive down from Denver to see the park and hike the dunes. We arrived mid-afternoon on a hot day and proceeded to hike up to the right of the dunes as you come upon them and then zig-zagged our way up. It’s challenging at times but worth it when you get to the top. I’d love to come back for a sunset, sunrise, or to stargaze. It was stunning!","August 24, 2019","Gorgeous scenery, great leg workout!",7,"Edmonton, Canada",5
Great Sand Dunes National Park,"This attraction is a must see. It seems so out of place in the mountains, but definitely worth the short drive off the main highway. You have to rent sleds outside the park. Go early in the day if you go in the summer, as the sand is very hot. ","August 22, 2019",Must see,0,,4
Great Sand Dunes National Park,"Did a trek to High Dune in the early morning to avoid the heat. It was very hard but well worth it. Rented a sled from the nearby Oasis (just outside the park). It is basically $20 for a day rental. Took it back to the dunes and enjoyed sledding down the various dunes. We all had a great time with that. The river was still running but was pretty low. It was still fun to see all the very young kids playing in it.Great Sand Dunes is an awesome park for all ages. I highly recommend it.Only complaint was that even in early August, they had no ranger programming on weekdays and the campsite store (to buy firewood, etc...) was closed. It seemed like it was off-season in that sense, and I can't say the first few days in August should be that.","August 20, 2019",Wonderful adventure at Great Sand Dunes,9,"Burnsville, Minnesota",5
Great Sand Dunes National Park,"Out in the middle of nowhere, about 30-45 minutes from Alamosa and Fort Garland, we didn't think we'd be impressed by a bunch of sand dunes. They were the highlight of our trip.The visitor center is surprisingly good for such a remote location. Besides having the key necessities like bathrooms and water, there are plenty of informative displays, a nice viewing area of the dunes, and a small gift shop. You can get a Junior Range badge if your family collects them.The parking lot to hike to the dunes is a quick 2 minute drive from the visitor center. To get to an actual dune requires walking through a little river and then maybe a 1/4 mile hike through coarse sand before actually getting to something you can climb. From then on, it's up to you whether to climb a small dune or to do something more ambitious. It took us an hour of difficult hiking (like being on a non-stop stairclimber machine) to get to the highest peak in the park -- well worth it at sunrise to see the light and shadows on the whole dune landscape. We hiked in bare feet so that we weren't collecting sand in our shoes. The best part is sliding down the dunes. You can rent sandboards at Oasis (on the right just before the ranger station), in Alamosa, or in Blanca/Fort Garland. One board is probably enough for a family because it's exhausting climbing up a dune after every run. Just make sure to rub wax on the board after each time or the board won't slide at all. Trying to slide on cardboard or plastic bags doesn't work: we saw several unsuccessful attempts!Because the park is open 24/7 and the sand gets very hot at midday, early morning or early evening are best. You'll avoid crowds and to have the best scenery for photos. If it's windy though, look out -- the sand will sting!","August 20, 2019",magnificent sight -- but truly a long hike to get to the top of the dunes,21,"Wilmington, Delaware",5
Great Sand Dunes National Park,"We visited the Great Sand Dunes MANY years ago, and it was a must see on this trip. The whole experience of the massive dunes and great visitor center made it a good choice. We senior citizens enjoyed watching the young families have such good fun, as we had when we took a young family there a long time ago.","August 19, 2019",Return visit,1,,5
Great Sand Dunes National Park,Before getting to the park there is a turn out to the East for Zapata Falls. The road is a rough three miles than can be covered in a car if needed. Half mile walk back to the falls. Worth the walk. Stream is cold and felt great. ,"August 18, 2019",Zapata Falls. ,12,"Emporia, Kansas",5
Great Sand Dunes National Park,"Such an interesting place to visit. Although it was crowded, we go there early and there was no wait to get in. There was enough water running to cool off in, and it was a blast watching people of all ages try sledding down the sand. Because of the heat, we did not hike far, but much enjoyed learning about this area. ","August 18, 2019",What Fun!,4,"Hartford, United States",5
Great Sand Dunes National Park,Great Sand Dunes National Park may not be the biggest park but to me it was the most interesting geographically and the fact that you can explore it any way you want 24/7 makes it a lot of fun as opposed to the highly restricted parks where you can't leave the trail.,"August 18, 2019",Possibly the coolest National Park,56,"Wayne, Pennsylvania",5
Great Sand Dunes National Park,"We spent about 2 hours driving through and stopping at the Visitors’ Center. We also visited the dunes and the somewhat dry creek bed. There is an outdoor shower to remove sand after you trek the dunes. It was fairly hot in August, so we were glad to have an early morning visit. The sand can become extremely hot as the day progresses. Bring plenty to drink and lots of sunscreen! There is very little shade.","August 17, 2019",Great Sand Dunes Park is beautiful!,12,"Midlothian, Texas",5
Great Sand Dunes National Park,"Unfortunately our only visit to this unique park was negatively impacted by the unusually large swarms of mosquitos and sand fleas. My wife is highly allergic to insect bites, so we were restricted to indoor activities and auto touring. I saw and learned enough to know I will come back another year when the unusual amount of annual snow and rain does not produce an abundance of of biting insects.","August 17, 2019",Best visitor center of any national park ever visited (and I have been to many)!,71,"Rio Rancho, New Mexico",5
Great Sand Dunes National Park,This was a nice park to stop at as we were crossing through Colorado. Campers: the bathrooms were heated!! We had a nice camping spot right by a little creek. There's a path from the campground to a great view of the dunes.,"August 16, 2019",Nice stop on our drive through Colorado,45,beachlover8307,4
Great Sand Dunes National Park,"This is a new experience for many. There is a shop nearby in a small town where you can rent Sand boards and sleds. The Sand Dunes are large and provide many opportunities for all to Sand board or sled down the Dunes. It is best to go when it is not so hot though as I heard the sand gets very hot. We were there in the morning and it was great. It is not a place you will only spend a few minutes at, so plan to stay here awhile. But well worth the side trip. Also best to go early as parking gets to be a problem and there are long lines to get into the park. It is a national park, so there is a fee. Would go back, especially if you have teens or children. ","August 15, 2019",Must Visit,21,South Dakota,5
Great Sand Dunes National Park,"This place is in the middle of nowhere. We drove from Salida for a day trip and you could see the sand from miles away which is pretty cool. Just before entering the park, you'll find a restaurant/activity center that you can rent sleds. We had two kids so rented two sleds. First mistake. One to share would have been just fine. I'm glad we went and we had fun on a beautiful day, but now that I've seen it, I don't think I'd return unlike so many other spectacular national parks.","August 14, 2019",Very Interesting,11,"Denver, Colorado",3
Great Sand Dunes National Park,"Pictures don’t even do this park justice. Simply one of the most amazing things I have ever seen, and the hardest hike I’ve done to date. Tips: go early, bring lots of water, and head out before temps reach burning feet status. If you have to carry your dog, you stayed too long. ","August 10, 2019",No words!! ,30,,5
Great Sand Dunes National Park,It takes a little work to get there but the payoff is worth the effort. These unique sand dunes are positioned in front of the beautiful Sangre de Cristo mountains. The views are incredible. We rented sand sleds in Alamosa and spent the afternoon enjoying the dunes. ,"August 10, 2019",A must see in the San Luis Valley ,10,"Saint Joseph, Missouri",5
Great Sand Dunes National Park,"While driving south to taos,we saw the sign and just went for it ... this was a great decision! This is one of the most amazing places we've ever been, and a National Park. 300 square miles of sand dunes below the mountains some over 750 ft. tall. Sadly they have beverages and snacks but no formal snack bar or restaurant. You can walk out and even climb into this wonder! Don't miss this incredible experience!","August 8, 2019",Unbelievable & Beautiful,9,"Sand Springs, Oklahoma",5
Great Sand Dunes National Park,An intriguing place to visit. Driving south it can be seen for many miles. Interesting visitors center- a lot of interpretive exhibits. Attraction must be climbed upon to be appreciated. Not so much if driving or mobility limited. Great to see at least once. ,"August 5, 2019",What is all this sand doing in Colorado?,16,"Durango, Colorado",4
Great Sand Dunes National Park,We have gone 4 times to the Sand Dunes and love it!This year plenty rain.The mosquitoes were terrible! We had to leave 2 days early .Late July and early August.So check the rainfall before u come.,"August 2, 2019",The Great Sand Dunes National Park,3,Slidell,4
Great Sand Dunes National Park,"This park is basically in the middle of farms in Colorado. All of a sudden you have a mountain range and huge sand dunes. It's a cool sight. The dunes are awesome. Rent a sled and board to really enjoy the sand dunes. Oasis right outside the park rents for $20 each a day, open from 8am-7pm.The campgrounds are basic.The creek was almost dried up but was still wet enough for little ones to play in the wet sand.BUT, be prepared for relentless swarms of mosquitoes! They were everywhere, all day. I got at least 30 bites with bug spray on.Don't do the dunes trail after dusk!!","August 1, 2019","Cool place, unique setting",17,New Jersey,5
Great Sand Dunes National Park,"We have been here before, but the Great Sand Dunes don't disappoint. Like all National Parks, this is a scenic and natural gem. Plan on spending a 1/2 day exploring the dunes unless you will be camping or doing back country hiking. This is a great place to explore in the early morning before the sun and the sand get really hot -- or in the off season. Don't understand the effort it takes to hike up the dunes, but do plan on renting a sled or board at the Mosca Oasis just outside the campground to try sliding down the various hills. In the summer months, the local campsites fill up so plan ahead.","July 31, 2019",Must-See National Park in Southern Colorado,107,Highlands Ranch,5
Great Sand Dunes National Park,Great small park and need maybe 1/2 day to get a good adventure. We rented a sand board and a sand sled- I’d recommend the sled over the board. Also recommend climbing as far up as possible and sledding your way down. It’s really hard to climb up so many times. Great fun!,"July 28, 2019",So unique & awesome!,51,"Andover, Minnesota",5
Great Sand Dunes National Park,Absolutely beautiful. Amazing nature's creation. It's a lot to go up on the Sand Dunes but it's a lot of fun too. Must put on your list to visit! You can bring your dogs but it will be too hot in summer time. There were a few dogs but they were all resting in the shade. I would not recommend it for dogs.,"July 27, 2019",Must Go Place,0,,5
Great Sand Dunes National Park,Fun place to visit kids had a great time in the water and sledding down the sand. Curry nice picnic areas and campsite right by the dunes.,"July 26, 2019",Fun times,10,,5
Great Sand Dunes National Park,"Great Sand Dunes National Park is possibly the coolest national park we have visited. The dunes were unlike anything we had ever seen before. Go in the morning or later at night, as the sand gets hot during the day. The hike to the tallest dune is difficult, but the view is definitely worth it. If you do decide to hike to the top, I would suggest leaving your sandboards in the car and getting them later, as they get pretty heavy as you walk up.","July 24, 2019",Unique Experience,3,,5
Great Sand Dunes National Park,We traveled from Estes Park to Mosca to visit the Sand Dunes. I never knew there were Sand Dunes in Colorado. This was a very interesting visit and worth the drive. The are no real close towns to The National Park. We stayed in Alamosa Co which was around 37 miles away from the Dunes. This was a nice little town with plenty of places to eat. We rented the sand-boards from Kristi Mountain Sports. The kids (teenagers) really enjoyed riding down the sand dunes.,"July 23, 2019",A Must See,0,"Evansville, Indiana",5
Great Sand Dunes National Park,"This place is unusual in how it was created, and has an uncommon beauty all its own. Be sure to stop in at the visitor center to learn about the multiple ecosystems and their interactions.I came to see the dunes, but found that walking across the creek to get to the dunes was a lot of fun, too. While there are times that the creek is dry, it wasn’t when we were there and the steady but shallow flow was refreshingly cool and created interesting patterns in the creek bed.The dunes themselves are remarkable, and you really don’t appreciate their size unless you look at the tiny dots that are people climbing and walking on them. If you are in good shape and properly equipped, you can walk up a long way. If you want a less strenuous experience, you can walk up a short way and still enjoy the dunes.I had to try sand sledding, an enormously popular activity here, and rented a sled at the shop just outside the park entrance. Well, I wasn't much good at it but it was fun anyway. If you prefer not to get sand in your hair and just about everywhere else, you might pass on this. (Sand gets into everything from your knees down whether you sled or not.)Be sure to come prepared with the obvious stuff—sunscreen, a change of footwear and other clothing, sunglasses, a hat, and water; insect repellent is also helpful especially around the creek.","July 21, 2019","Amazing, unique place",610,"DeWitt, New York",5
Great Sand Dunes National Park,We visited mid July. 1. The creek in front of the Dunes has begun to dry up by July. 2. The mosquitos are the worst in July/September. They don't bother me but boy there were lots of people with welps. You can see them flying around. Definately bring bug spray if you attract them. The Dunes were magnificent. Lots of people sledding and hiking up to the top. It gets very hot so go early in the day. It was crowded and parking was at a premium but worth the wait.,"July 21, 2019",Southern Colorado Summer Trip 2019,22,"Colorado Springs, Colorado",5
Great Sand Dunes National Park,The Great Sand Dunes National Park was so unique. Giant sand dunes and creek running next to it. The creek was nice and refreashing. I couldn't get the grandkids out of the water. The size of the dunes was unreal. You can rent wood sled / sky outside park at store. Wonderful time for the whole family.,"July 20, 2019",Sand Dunes in Colorado!,3,,4
Great Sand Dunes National Park,"Thanks to a wet winter, Medano creek was still flowing when we visited the sand dunes! It was breathtaking to watch the shadows of the clouds travel across the dunes with gorgeous mountains behind them, all while splashing in a sandy creek bed! We only walked up a small dune, it was hot! There were lots of other visitors hiking to the top and sand sledding on the dunes. Even with a large crowd, we were able to fully enjoy the beauty and awe of the sand dunes! Bring sunscreen and bug spray! ","July 20, 2019",Gorgeously unique,0,"Lincoln, Nebraska",5
Great Sand Dunes National Park,We visited over the 4th of the July weekend. The dunes are very impressive and fun to sled. Be sure to rent the wooden boards. We saw others who brought their own plastic sleds and they just don't work. We got to the park around 10:30 and waited 30 minutes in traffic to get through the park gate. I recommend getting there earlier as the sand gets blazing hot by around noon. Highly recommend wearing socks to keep your feet from burning up. We left by 12:30 as it was just too hot on the sand and climbing the dunes in the heat is tiring.The highlight of our trip was stopping at Zapata Falls on the way out of the park. It's a bumpy ride down a dirt road and a short hike but the ice cold water is refreshing. Bring bug spray as the mosquitoes were quite bad,"July 19, 2019",Great time but very crowded and HOT,3,"Austin, Texas",4
Great Sand Dunes National Park,If you’re in the area this is an impressive stop. It’s amazing to see this much sand accumulated in an otherwise mountainous valley. Not overly hot. We rented sand sled from the Oasis just before entering the park. It was great fun but exhausting to climb the dunes if your out of shape and not used to altitude. It’s worth it though. We rented 3 sleds so we’d each have one. In reality we could have rented 1 and shared. The creek was flowing when we were there so that added some refreshing fun for the kids to play in the water.,"July 19, 2019",Must See Attraction,2,"Clarksdale, Missouri",5
Great Sand Dunes National Park,Be sure to rent your sand sleds outside the park before you enter. We didn't know that ahead of time. Luckily the line to get back into the park wasn't long. Bring bug spray in the summer. Fun for the entire family. We also didn't know about the creek you cross before you climb the sand dunes but it was very low and the kids had fun.,"July 18, 2019",Fun Time,1,,5
Great Sand Dunes National Park,"Our family had fun here, BUT, here are a few things you need to know before your visit:- Pack strong bug spray (mosquitoes around the creek are like crazy mutants, immune to all big sprays except Off deep woods!!)- Pack lots of water to take with you to the dunes. It gets hot an overwhelming very quickly- Wear closed shoes (water shoes or tennis shoes) as sandals are hard to walk in and the sand will burn you like walking on hot coals. Luckily we packed socks (as recommended by Oasis board rentals), because our kids screamed bloody murder the instant they stepped off their boards at the bottom of the hill. Put your socks on first, before starting any activities if you don’t have closed toe shoes. The socks protected our feet with no problems. I’m not sure why the sand here reaches 140 degrees in the sun, but it was hot!- Rent your sled boards at Oasis rentals before getting in line for the park. They are pricy-2 stand up boards and 1 sit down board were $60 for the afternoon. The stand up boards were better-the kids loved them and found them easier not to flip than the sit down boards. Prepare yourself for filling your shirts with sand with the sit down boards. - Don’t plan to spend all day here-it’s super hot and we were exhausted within 2-3 hours. -These dunes are not for the easily tired, non athletic person, we had to stop and rest ALOT and we are fairly athletic and used to hiking. - Don’t go past the first few dunes... the view at the top is just more dunes and you have to go back over all those dunes to get out. Our feet sink down into the sand and the trip up each hill is completely exhausting. We’re glad we went to check this off our bucket list, but we would not go again.","July 16, 2019",Sand Dunes Sledding & Board Rentals,17,"Houston, Texas",4
Great Sand Dunes National Park,The sand dunes a a nice place to go with the family. If you go in the spring the creek is flowing and the kids can play in the water. There are several dunces you can climb. Overall pretty fun,"July 16, 2019",Nice easy place to go,29,"denver, CO",4
Great Sand Dunes National Park,"We were staying in Colorado Springs for a few days and debated whether to make the 3 hour drive each way to experience this National Park. We are so glad we did! The sand dunes are massive when you finally are up close to them. My husband and I had our 9 and 11 year old children with us, and we hiked the entire way up to the true peak (you have to get to what appears to be the peak, and then realize there is another higher peak behind it!). The kids handled the trek better than we did! I wanted to quit at times, as hiking on steep sand dunes is no joke - Your feet sink in with every step and parts of the dunes can be steep. It’s not easy, but so rewarding once you are at the top! Plan on hiking at least 2 hours if you want to make it to the peak and back down (including time to enjoy the view and take photos at the top). The visitor center has a nice video explaining the site, so including the visitor center, plan on being there at least 3 hours total. No food offerings in the park and not much in the surrounding area, so bring your own. Definitely wear sunscreen, bring water and wear sneakers. ","July 15, 2019",Worth the drive!,26,,5
Great Sand Dunes National Park,"This is a beautiful national park! We woke up super early and hiked to High Dune. It was a pretty intense hike but the view from the top was truly incredible! So worth it, but start early so you are done before the sand gets hot. We did the whole thing barefoot. We stayed at Piñon Flats Campground in the park. The campsites were great and the bathrooms were clean. We will definitely be back! ","July 15, 2019",Beautiful!!!,32,"Morris, Illinois",5
Great Sand Dunes National Park,"I was there a few years back and wanted to photograph it again. The last time, there was only the dunes and not a drop of water to be found. This time, there was a stream of water that stretched from one side of the dunes to the other. Of course everyone was playing in the water and having a great time. It’s a great place to visit.","July 11, 2019",My Second Time There,72,"Clifton, New Jersey",5
Great Sand Dunes National Park,We have seen dunes at the beach but nothing like these located in the mountains. Very educational about the ecology of the area. We were able to still se water running in the stream.,"July 11, 2019",Impressive dunes in the mountains ,25,"Chesapeake, Virginia",4
Great Sand Dunes National Park,"Well worth the stop. Go in the Spring to experience the snow runoff because later in the summer the Medano Creek disappears into the sand. The line to get in the park is long and slow - for some reason the park service doesn't figure out how to move this process faster. So go early - we went before or at 9 am and waited about 20 minutes. By 11 am the cars were backed up over a mile. In the summer it can get hot so bring plenty of lotion, water and shade. Parking is limited and most is in the sun.","July 10, 2019",BEAUTIFUL AND PICTURESQUE,53,Colorado,5
Great Sand Dunes National Park,"Easy 2 hour drive from Pagosa Springs. You'll pass shops and signs for Zapata Falls. If you like, stop at the rental shops for a sled which are on the same road and a few minutes drive before the entrance. One can park at the visitor center and walk for several minutes towards the dunes but we opted to go to Medona Pass (picnic area and showers). Available spaces after 2pm and it's closer steps past the cooling shallow waters before one hits the hot scorching sand. Flip flops/sandals were fine along with bringing plenty of water, sunglasses, and a hat. One can easily get dehydrated and there were kind people who offered water but best to bring your own. Three hours was enough for us as we just missed the afternoon thunderstorms.","July 10, 2019",Watery Medona Pass and hot sand,54,"Boston, Massachusetts",4
Great Sand Dunes National Park,"Great to take photos and just wonderful landscape.. We went the week before the holiday and it was very crowded with the water stream running thru the dunes. I was told its great to get to the top of the dunes, but you have to be in great shape and younger then I am today. The weather changes so be prepared for any of the elements that may happen.","July 9, 2019",Very Pretty,12,"Loveland, Colorado",5
Great Sand Dunes National Park,It’s a fun place to camp. Good sites within walking distance of the dunes. The river running through is perfect when it’s hot. Be prepared to have sand everywhere for several days. ,"July 8, 2019",Great camping site,8,"Alamosa, Colorado",5
Great Sand Dunes National Park,"It's hard to imagine visiting the Arabian desert right in southern Colorado, but this is pretty close! The visitor center explains the geology of it all, offers drinks for sale and adequate bathroom facilities. A short path around the building includes signs which tell you about the native plants you're likely to see, and some of the history. Back on the road, you'll find signage to lead you to the dunes or hiking paths along the way. Family fun for the whole day!!","July 8, 2019","Amazing desert, tons of hiking and hanging around in the sand!",35,"Brooklyn, New York, United States",5
Great Sand Dunes National Park,"Literally feels like you are not in the US, nor this planet! We walked about half way up the dunes due to time and some pretty strong winds. Would love to come explore here again someday and bring others! What an incredible experience to feel so small in this amazing part of the country! The river was not too cold nor very wide today, but certainly refreshing and enjoyable as well! ","July 4, 2019",Out of this World!! ,177,"Woodstock, Georgia",5
